,x,y
368,0.368,0.13505619812007816
369,0.369,0.13466316135984388
370,0.37,0.13426957505455892
371,0.371,0.1338754566265847
372,0.372,0.13348082336209768
373,0.373,0.13308569241158946
374,0.374,0.1326900807903266
375,0.375,0.13229400537885472
376,0.376,0.13189748292348474
377,0.377,0.13150053003676687
378,0.378,0.13110316319800416
379,0.379,0.13070539875373466
380,0.38,0.13030725291822973
381,0.381,0.12990874177400324
382,0.382,0.1295098812723028
383,0.383,0.1291106872336157
384,0.384,0.12871117534817983
385,0.385,0.12831136117648279
386,0.386,0.1279112601497846
387,0.387,0.12751088757061277
388,0.388,0.12711025861328884
389,0.389,0.12670938832444087
390,0.39,0.12630829162351595
391,0.391,0.12590698330330138
392,0.392,0.12550547803044573
393,0.393,0.1251037903459824
394,0.394,0.12470193466584621
395,0.395,0.1242999252814023
396,0.396,0.12389777635997716
397,0.397,0.12349550194537563
398,0.398,0.12309311595842001
399,0.399,0.12269063219746952
400,0.4,0.12228806433896373
401,0.401,0.1218854259379439
402,0.402,0.12148273042859585
403,0.403,0.12107999112477705
404,0.404,0.12067722122055621
405,0.405,0.12027443379075256
406,0.406,0.11987164179146552
407,0.40700000000000003,0.11946885806062349
408,0.40800000000000003,0.11906609531851353
409,0.40900000000000003,0.1186633661683318
410,0.41000000000000003,0.11826068309671471
411,0.41100000000000003,0.1178580584742863
412,0.41200000000000003,0.11745550455620342
413,0.41300000000000003,0.11705303348269093
414,0.41400000000000003,0.11665065727959419
415,0.41500000000000004,0.11624838785891614
416,0.41600000000000004,0.1158462370193678
417,0.417,0.11544421644691394
418,0.418,0.11504233771531243
419,0.419,0.1146406122866693
420,0.42,0.11423905151198044
421,0.421,0.11383766663167852
422,0.422,0.1134364687761872
423,0.423,0.11303546896645714
424,0.424,0.11263467811452767
425,0.425,0.11223410702406424
426,0.426,0.11183376639091402
427,0.427,0.11143366680365092
428,0.428,0.11103381874412618
429,0.429,0.11063423258801551
430,0.43,0.1102349186053733
431,0.431,0.10983588696117277
432,0.432,0.10943714771586346
433,0.433,0.10903871082591765
434,0.434,0.10864058614437612
435,0.435,0.10824278342140226
436,0.436,0.10784531230482577
437,0.437,0.10744818234069685
438,0.438,0.10705140297382901
439,0.439,0.10665498354835316
440,0.44,0.10625893330825889
441,0.441,0.10586326139794777
442,0.442,0.1054679768627792
443,0.443,0.105073088649616
444,0.444,0.10467860560737498
445,0.445,0.10428453648756751
446,0.446,0.10389088994485123
447,0.447,0.10349767453757189
448,0.448,0.10310489872831138
449,0.449,0.10271257088443106
450,0.45,0.10232069927861431
451,0.451,0.10192929208941147
452,0.452,0.10153835740178546
453,0.453,0.10114790320765157
454,0.454,0.10075793740641778
455,0.455,0.10036846780553038
456,0.456,0.0999795021210098
457,0.457,0.09959104797799616
458,0.458,0.09920311291128484
459,0.459,0.0988157043658638
460,0.46,0.09842882969745519
461,0.461,0.0980424961730506
462,0.462,0.09765671097144657
463,0.463,0.09727148118378097
464,0.464,0.0968868138140699
465,0.465,0.09650271577973529
466,0.466,0.09611919391214581
467,0.467,0.09573625495714226
468,0.468,0.09535390557557281
469,0.46900000000000003,0.09497215234382245
470,0.47000000000000003,0.09459100175434142
471,0.47100000000000003,0.09421046021617369
472,0.47200000000000003,0.09383053405548436
473,0.47300000000000003,0.0934512295160886
474,0.47400000000000003,0.0930725527599733
475,0.47500000000000003,0.09269450986782203
