Time,strategy,avg_reputation
24.0,Opportunistic,5.540640618898102
24.0,Progressive,5.907954338467611
25.0,Conservative,8.091152401566687
25.0,Aggressive,4.495671323282029
25.0,Balanced,5.905831613865935
25.0,Opportunistic,5.508622108239296
25.0,Progressive,5.874463270598103
26.0,Aggressive,4.44108009569957
26.0,Balanced,5.884287603399036
26.0,Opportunistic,5.4821229028025895
26.0,Progressive,5.84673151414722
26.0,Conservative,8.122472871572871
27.0,Balanced,5.850173849270526
27.0,Conservative,8.153621005978149
27.0,Aggressive,4.391150058514501
27.0,Opportunistic,5.449797962614724
27.0,Progressive,5.830406691123371
28.0,Conservative,8.181242073799217
28.0,Balanced,5.83986544077467
28.0,Aggressive,4.346552130793713
28.0,Opportunistic,5.43208722197722
28.0,Progressive,5.807601147817524
29.0,Balanced,5.809221468498823
29.0,Opportunistic,5.395054987497949
29.0,Conservative,8.210410993800831
29.0,Progressive,5.78494796943066
29.0,Aggressive,4.301248946277493
30.0,Progressive,5.758503678610005
30.0,Conservative,8.22944991679896
30.0,Aggressive,4.252943481281001
30.0,Opportunistic,5.373317458603328
30.0,Balanced,5.801247576300788
31.0,Progressive,5.747677547510275
31.0,Conservative,8.252041963209837
31.0,Opportunistic,5.339894666452517
31.0,Aggressive,4.217244330902717
31.0,Balanced,5.769068849520194
32.0,Progressive,5.71985997225739
32.0,Conservative,8.27341087085881
32.0,Opportunistic,5.312875516208441
32.0,Balanced,5.756340765893023
32.0,Aggressive,4.176490572614725
33.0,Balanced,5.745937212643859
33.0,Opportunistic,5.301925979940643
33.0,Progressive,5.687355200463791
33.0,Conservative,8.286194663471449
33.0,Aggressive,4.157988448692918
34.0,Balanced,5.73339679719459
34.0,Progressive,5.6830787460928835
34.0,Opportunistic,5.271776204567987
34.0,Aggressive,4.12396177402666
34.0,Conservative,8.305826419810348
35.0,Balanced,5.720648855317993
35.0,Opportunistic,5.236883822842105
35.0,Conservative,8.316119867037724
35.0,Progressive,5.670889550568396
35.0,Aggressive,4.102906395330482
36.0,Opportunistic,5.220264129125977
36.0,Balanced,5.720640753094059
36.0,Conservative,8.318314393939394
36.0,Progressive,5.650220507629687
36.0,Aggressive,4.088418689003277
37.0,Conservative,8.334293908763295
37.0,Aggressive,4.058495947359324
37.0,Balanced,5.690112883178894
37.0,Progressive,5.647906582929359
37.0,Opportunistic,5.214235740728831
38.0,Aggressive,4.041561040058241
38.0,Balanced,5.69248880186044
38.0,Progressive,5.646031612462723
38.0,Opportunistic,5.210338316496096
38.0,Conservative,8.345712220356251
39.0,Balanced,5.67216318026274
39.0,Opportunistic,5.17933089104155
39.0,Conservative,8.362129963447915
39.0,Progressive,5.637845828992349
39.0,Aggressive,4.024056639160068
40.0,Conservative,8.37607780714039
40.0,Opportunistic,5.177201918737651
40.0,Balanced,5.646710069211711
40.0,Aggressive,4.0024615341599405
40.0,Progressive,5.651888073582071
41.0,Progressive,5.64698267916752
41.0,Conservative,8.390908760033422
41.0,Aggressive,3.986156590321916
41.0,Opportunistic,5.169726460225649
41.0,Balanced,5.647543808192057
42.0,Balanced,5.631440199413041
42.0,Aggressive,3.992305516593495
42.0,Conservative,8.402640378765383
42.0,Opportunistic,5.194360178610998
42.0,Progressive,5.631500669617168
43.0,Balanced,5.620229402028617
43.0,Progressive,5.6264734063244815
43.0,Aggressive,4.0020801928218095
43.0,Conservative,8.421228311847248
43.0,Opportunistic,5.176977388604758
44.0,Aggressive,3.958054219975424
44.0,Opportunistic,5.153010275544603
44.0,Progressive,5.623059006984805
44.0,Balanced,5.592090442675592
44.0,Conservative,8.427081966116823
45.0,Balanced,5.570595576646678
45.0,Progressive,5.603197410848969
45.0,Aggressive,3.936914978744113
45.0,Conservative,8.436214660876349
45.0,Opportunistic,5.1318718959143315
46.0,Aggressive,3.954359411374801
46.0,Opportunistic,5.118412634649485
46.0,Conservative,8.443436393001804
46.0,Balanced,5.535552725980624
46.0,Progressive,5.596060518711128
47.0,Balanced,5.529892894903953
47.0,Progressive,5.596303162478815
47.0,Aggressive,3.9444553792792254
47.0,Opportunistic,5.097315337426718
47.0,Conservative,8.454879043956945
48.0,Aggressive,3.9125567617307184
48.0,Opportunistic,5.090115421198873
48.0,Balanced,5.499314099963938
48.0,Progressive,5.576022393258272
48.0,Conservative,8.455070291939736
49.0,Aggressive,3.911923301822761
49.0,Conservative,8.463329784587525
49.0,Balanced,5.512000092259992
49.0,Opportunistic,5.078543361849854
49.0,Progressive,5.563135426807554
50.0,Conservative,8.474557664417674
50.0,Progressive,5.56959886067625
50.0,Aggressive,3.901770600684348
50.0,Balanced,5.505858734361858
50.0,Opportunistic,5.0654179097448955
51.0,Balanced,5.5107977197278135
51.0,Aggressive,3.898946882192248
51.0,Conservative,8.479377760773374
51.0,Progressive,5.554816319926914
51.0,Opportunistic,5.067286682954523
52.0,Conservative,8.48897776408996
52.0,Balanced,5.492099169114462
52.0,Opportunistic,5.063539745515579
52.0,Progressive,5.552197379845219
52.0,Aggressive,3.890064384767825
53.0,Opportunistic,5.047480521759785
53.0,Conservative,8.50370601635932
53.0,Balanced,5.498188849973401
53.0,Progressive,5.524141003647629
53.0,Aggressive,3.916872494040923
54.0,Aggressive,3.8815731598107215
54.0,Opportunistic,5.027255756985926
54.0,Balanced,5.4861445756524185
54.0,Conservative,8.501625865304494
54.0,Progressive,5.515339429448879
55.0,Balanced,5.4639844831307025
55.0,Progressive,5.4979609592802365
55.0,Aggressive,3.8515145847479983
55.0,Conservative,8.517092008718334
55.0,Opportunistic,5.01763961180223
56.0,Conservative,8.52679992025679
56.0,Progressive,5.518705223107272
56.0,Balanced,5.46342408095435
56.0,Aggressive,3.8465000271588288
56.0,Opportunistic,5.004807464029665
57.0,Progressive,5.514883455007362
57.0,Opportunistic,4.970433111041298
57.0,Aggressive,3.8725418301098107
57.0,Conservative,8.533599596009001
57.0,Balanced,5.466940206673222
58.0,Aggressive,3.8541649902263857
58.0,Conservative,8.552620183688122
58.0,Progressive,5.502499833533227
58.0,Opportunistic,4.97646178522586
58.0,Balanced,5.456005792731289
59.0,Balanced,5.445539296228065
59.0,Aggressive,3.842678245718551
59.0,Conservative,8.56463899006807
59.0,Progressive,5.486898363725064
59.0,Opportunistic,4.979436677152378
60.0,Progressive,5.472598913821388
60.0,Balanced,5.410518428294076
60.0,Opportunistic,4.9868597111301645
60.0,Conservative,8.571180963761229
60.0,Aggressive,3.8132314691410802
61.0,Conservative,8.584127394079392
61.0,Opportunistic,4.964690082894378
61.0,Aggressive,3.793126396994818
61.0,Progressive,5.469059403625042
61.0,Balanced,5.394243796274742
62.0,Progressive,5.479755549640955
62.0,Opportunistic,4.94678452055168
62.0,Aggressive,3.8108045924196654
62.0,Conservative,8.598257972652464
62.0,Balanced,5.393042296792077
63.0,Conservative,8.609103308231823
63.0,Progressive,5.473197609762779
63.0,Opportunistic,4.9378765753518685
63.0,Aggressive,3.799078788815243
63.0,Balanced,5.394349921125601
64.0,Progressive,5.466347357898153
64.0,Balanced,5.402382903009869
64.0,Conservative,8.61762001177569
64.0,Opportunistic,4.931337107735953
64.0,Aggressive,3.792032354900002
65.0,Conservative,8.625236176486663
65.0,Opportunistic,4.925861594438619
65.0,Balanced,5.394542425852873
65.0,Progressive,5.478020285847366
65.0,Aggressive,3.795365618858266
66.0,Aggressive,3.74583071422042
66.0,Progressive,5.484569451453027
66.0,Balanced,5.389946170810269
66.0,Opportunistic,4.895342712411793
66.0,Conservative,8.632410130184983
67.0,Progressive,5.491656734588727
67.0,Opportunistic,4.881289772754801
67.0,Conservative,8.648722961477363
67.0,Balanced,5.380069596021196
67.0,Aggressive,3.7687433670131036
68.0,Aggressive,3.7185796674086147
68.0,Conservative,8.65359745128462
68.0,Opportunistic,4.884213515808784
68.0,Balanced,5.37032580488776
68.0,Progressive,5.4947995567338435
69.0,Progressive,5.4765543915994215
69.0,Aggressive,3.6915030002677067
69.0,Conservative,8.657981146241895
69.0,Balanced,5.362950871168845
69.0,Opportunistic,4.873759829033305
70.0,Progressive,5.5033987472750034
70.0,Aggressive,3.6484638531403237
70.0,Conservative,8.668628512820998
70.0,Balanced,5.356421061086361
70.0,Opportunistic,4.867367021816433
71.0,Conservative,8.669041585933916
71.0,Progressive,5.477036536723701
71.0,Opportunistic,4.854631919711384
71.0,Aggressive,3.6853311410811416
71.0,Balanced,5.338178749391784
72.0,Progressive,5.452687867829719
72.0,Balanced,5.344160372580968
72.0,Opportunistic,4.827550940010475
72.0,Aggressive,3.638532828282828
72.0,Conservative,8.680880433330184
73.0,Balanced,5.375751182254047
73.0,Opportunistic,4.823312150686433
73.0,Aggressive,3.663499444999445
73.0,Progressive,5.426524870546175
73.0,Conservative,8.682886217645084
74.0,Balanced,5.36050839488083
74.0,Aggressive,3.6203654401154397
74.0,Opportunistic,4.793560452689036
74.0,Conservative,8.684498254665652
74.0,Progressive,5.43966005910708
75.0,Balanced,5.356179631479282
75.0,Progressive,5.434214733853966
75.0,Opportunistic,4.803263557995838
75.0,Conservative,8.680097990334472
75.0,Aggressive,3.6207301587301584
76.0,Conservative,8.68571958881398
76.0,Progressive,5.443739373190669
76.0,Opportunistic,4.793212853908605
76.0,Balanced,5.331434713293312
76.0,Aggressive,3.564400793650793
77.0,Conservative,8.697311704047165
77.0,Opportunistic,4.778253051494702
77.0,Aggressive,3.5529880952380957
77.0,Balanced,5.337657080924066
77.0,Progressive,5.465476725882075
78.0,Progressive,5.438788153243172
78.0,Conservative,8.691437540184786
78.0,Aggressive,3.5466468253968255
78.0,Balanced,5.351547615442425
78.0,Opportunistic,4.784170029318911
79.0,Balanced,5.346237703168622
79.0,Opportunistic,4.788901963960319
79.0,Conservative,8.70233733276257
79.0,Progressive,5.454912602433447
79.0,Aggressive,3.520920634920635
80.0,Conservative,8.70125707091072
80.0,Aggressive,3.5918373015873017
80.0,Balanced,5.335453217072925
80.0,Progressive,5.483654737135687
80.0,Opportunistic,4.789791171882008
81.0,Opportunistic,4.8131889289948795
81.0,Progressive,5.489894517481392
81.0,Balanced,5.3372894789148155
81.0,Aggressive,3.607642857142857
81.0,Conservative,8.695414063356061
82.0,Conservative,8.701793315141156
82.0,Balanced,5.318307732349963
82.0,Aggressive,3.605333333333333
82.0,Progressive,5.490766595989917
82.0,Opportunistic,4.839793779593722
83.0,Conservative,8.702513283489495
83.0,Opportunistic,4.841609827245109
83.0,Aggressive,3.61075
83.0,Balanced,5.3153785484991865
83.0,Progressive,5.489061187687086
84.0,Aggressive,3.6084166666666664
84.0,Opportunistic,4.844288876061058
84.0,Progressive,5.474934215793647
84.0,Conservative,8.691058852066119
84.0,Balanced,5.31093828788348
85.0,Balanced,5.311571802231625
85.0,Progressive,5.46516537503149
85.0,Conservative,8.678973196646158
85.0,Opportunistic,4.868214655240545
85.0,Aggressive,3.628916666666666
86.0,Progressive,5.466146320123049
86.0,Aggressive,3.5326666666666666
86.0,Conservative,8.67425181813997
86.0,Opportunistic,4.842441504536133
86.0,Balanced,5.289507041377938
87.0,Conservative,8.681067231391035
87.0,Opportunistic,4.821044935750006
87.0,Balanced,5.314678396615892
87.0,Aggressive,3.491
87.0,Progressive,5.454483719169981
88.0,Opportunistic,4.820976040440879
88.0,Conservative,8.68600866096354
88.0,Balanced,5.298563164683053
88.0,Aggressive,3.3646666666666665
88.0,Progressive,5.484368017098767
89.0,Opportunistic,4.822237333785898
89.0,Aggressive,3.368666666666667
89.0,Conservative,8.669497199129976
89.0,Progressive,5.493972941015407
89.0,Balanced,5.288949537472686
90.0,Balanced,5.300001293769852
90.0,Conservative,8.679002664841597
90.0,Aggressive,3.368666666666667
90.0,Progressive,5.496986151712681
90.0,Opportunistic,4.8297739320735475
91.0,Aggressive,3.225
91.0,Progressive,5.44329091274485
91.0,Opportunistic,4.825699658749785
91.0,Balanced,5.275666811713652
91.0,Conservative,8.692455973711791
92.0,Aggressive,3.29
92.0,Progressive,5.440597702272966
92.0,Conservative,8.696799422336252
92.0,Balanced,5.264035479521015
92.0,Opportunistic,4.81295727118766
93.0,Balanced,5.288566047503334
93.0,Conservative,8.69957024311842
93.0,Opportunistic,4.803399967997235
93.0,Aggressive,3.330833333333333
93.0,Progressive,5.474851505632032
94.0,Conservative,8.695894028307453
94.0,Aggressive,3.3008333333333333
94.0,Balanced,5.2346162582564855
94.0,Opportunistic,4.802479853768737
94.0,Progressive,5.495418683727321
95.0,Aggressive,3.210833333333333
95.0,Balanced,5.28154348293145
95.0,Conservative,8.711081622173317
95.0,Progressive,5.427470567081929
95.0,Opportunistic,4.83035965652201
96.0,Conservative,8.702241600324152
96.0,Aggressive,3.19
96.0,Progressive,5.434825493402157
96.0,Opportunistic,4.862492610536841
96.0,Balanced,5.304412417693246
97.0,Conservative,8.707339456239508
97.0,Balanced,5.2952214820235
97.0,Aggressive,3.2025
97.0,Opportunistic,4.841151478596404
97.0,Progressive,5.509747509297752
98.0,Balanced,5.3200909912356975
98.0,Opportunistic,4.835774455240772
98.0,Conservative,8.708234855138246
98.0,Aggressive,3.1575
98.0,Progressive,5.507697446774144
99.0,Progressive,5.503532369192195
99.0,Opportunistic,4.803895292545027
99.0,Balanced,5.336140773602928
99.0,Conservative,8.70923612667466
99.0,Aggressive,3.085
100.0,Opportunistic,4.828121657132791
100.0,Conservative,8.712040934263369
100.0,Aggressive,3.125
100.0,Balanced,5.335690763343311
100.0,Progressive,5.513496643096847
101.0,Opportunistic,4.861911042719012
101.0,Balanced,5.312652840077584
101.0,Conservative,8.705476018326062
101.0,Aggressive,3.12
101.0,Progressive,5.528814308817893
102.0,Opportunistic,4.830223421227197
102.0,Balanced,5.2946013752422925
102.0,Conservative,8.723361235771641
102.0,Aggressive,3.04
102.0,Progressive,5.558446945895347
103.0,Progressive,5.628075009751085
103.0,Conservative,8.722296559439329
103.0,Opportunistic,4.8453706907626986
103.0,Aggressive,3.015
103.0,Balanced,5.309137342133944
104.0,Aggressive,3.0
104.0,Conservative,8.733771531665663
104.0,Balanced,5.344042528915754
104.0,Progressive,5.719019209773615
104.0,Opportunistic,4.8675557503450335
105.0,Opportunistic,4.877282786972864
105.0,Balanced,5.297384102395712
105.0,Aggressive,3.0
105.0,Progressive,5.71312872487538
105.0,Conservative,8.723147318439676
106.0,Conservative,8.701415995808176
106.0,Opportunistic,4.863759520761794
106.0,Aggressive,3.02
106.0,Progressive,5.718068377228207
106.0,Balanced,5.342874290656024
107.0,Opportunistic,4.878101457171184
107.0,Progressive,5.674757210696604
107.0,Conservative,8.704485232638222
107.0,Aggressive,2.97
107.0,Balanced,5.301800547133752
108.0,Conservative,8.709238835304381
108.0,Aggressive,2.97
108.0,Balanced,5.330365189878348
108.0,Progressive,5.6799714290043575
108.0,Opportunistic,4.8709315456330025
109.0,Progressive,5.724540086510087
109.0,Conservative,8.721065948723734
109.0,Balanced,5.298093531468531
109.0,Aggressive,2.97
109.0,Opportunistic,4.868450048855268
110.0,Progressive,5.720311436384468
110.0,Aggressive,2.99
110.0,Opportunistic,4.851451362630284
110.0,Balanced,5.326793548771491
110.0,Conservative,8.72230935869265
111.0,Progressive,5.720286440907621
111.0,Opportunistic,4.868726407387079
111.0,Aggressive,2.99
111.0,Balanced,5.2889208487590835
111.0,Conservative,8.70699671183263
112.0,Balanced,5.263972756818345
112.0,Opportunistic,4.8581624852839935
112.0,Progressive,5.804794431875315
112.0,Conservative,8.70526080765916
112.0,Aggressive,2.99
113.0,Conservative,8.716127261347067
113.0,Opportunistic,4.806877752997219
113.0,Aggressive,2.99
113.0,Balanced,5.151931090641384
113.0,Progressive,5.757269699426821
114.0,Aggressive,2.99
114.0,Balanced,5.097673754172796
114.0,Opportunistic,4.8037649158424305
114.0,Progressive,5.815468948535124
114.0,Conservative,8.73964831106641
115.0,Conservative,8.739597022057245
115.0,Balanced,5.0191768231768235
115.0,Progressive,5.779257554708793
115.0,Aggressive,3.01
115.0,Opportunistic,4.76622377639352
116.0,Balanced,5.027211177711178
116.0,Opportunistic,4.751574328441655
116.0,Aggressive,3.01
116.0,Conservative,8.742519223707655
116.0,Progressive,5.714580204367357
117.0,Conservative,8.731403492008917
117.0,Balanced,5.029163697413697
117.0,Progressive,5.765834939570234
117.0,Aggressive,3.03
117.0,Opportunistic,4.76623629487197
118.0,Opportunistic,4.752405511173083
118.0,Balanced,5.025870896647213
118.0,Progressive,5.8489415528571875
118.0,Aggressive,2.98
118.0,Conservative,8.730598935653028
119.0,Balanced,5.014394993894994
119.0,Aggressive,2.98
119.0,Conservative,8.732067283841966
119.0,Progressive,5.909130962647603
119.0,Opportunistic,4.772724773323906
120.0,Progressive,5.964435395315039
120.0,Aggressive,2.9
120.0,Opportunistic,4.752283450178866
120.0,Conservative,8.722819059202099
120.0,Balanced,5.030164557664557
121.0,Progressive,5.993818925398648
121.0,Conservative,8.726814881475411
121.0,Opportunistic,4.76479218074941
121.0,Balanced,4.973720253602607
122.0,Balanced,4.993447510822511
122.0,Progressive,6.066607823549
122.0,Opportunistic,4.771714685101396
122.0,Conservative,8.722643214970015
123.0,Balanced,4.99415854978355
123.0,Progressive,6.137228757353756
123.0,Opportunistic,4.797531365681924
123.0,Conservative,8.711124259385354
124.0,Balanced,5.07142316017316
124.0,Opportunistic,4.800418581261696
124.0,Conservative,8.723144800329084
124.0,Progressive,6.064630910755912
125.0,Progressive,6.091451479076479
125.0,Balanced,5.0791727994228
125.0,Conservative,8.722963525999456
125.0,Opportunistic,4.851093300008497
126.0,Opportunistic,4.83859774571049
126.0,Conservative,8.727869432004516
126.0,Balanced,5.136766774891775
126.0,Progressive,6.115835275835276
127.0,Conservative,8.753141949349962
127.0,Progressive,6.12132930957931
127.0,Balanced,5.193084415584416
127.0,Opportunistic,4.863526352602618
128.0,Opportunistic,4.869388629740834
128.0,Conservative,8.754947481645353
128.0,Balanced,5.322258297258298
128.0,Progressive,6.31054095904096
129.0,Progressive,6.25771114996115
129.0,Balanced,5.343992063492063
129.0,Conservative,8.755425798271927
129.0,Opportunistic,4.779134523715019
130.0,Opportunistic,4.769232382168915
130.0,Progressive,6.2438784826284826
130.0,Conservative,8.747173440784955
130.0,Balanced,5.341261904761906
131.0,Balanced,5.3894682539682535
131.0,Opportunistic,4.748768659206067
131.0,Progressive,6.1971255411255415
131.0,Conservative,8.730352057046673
132.0,Progressive,6.185621794871795
132.0,Conservative,8.731869623487855
132.0,Opportunistic,4.769474903278695
132.0,Balanced,5.2456507936507935
133.0,Conservative,8.738142275335436
133.0,Progressive,6.146838383838385
133.0,Balanced,5.188753968253968
133.0,Opportunistic,4.756527874533074
134.0,Progressive,6.086400072150073
134.0,Opportunistic,4.77881604758555
134.0,Conservative,8.723144754143968
134.0,Balanced,5.1930515873015874
135.0,Conservative,8.714723344803769
135.0,Opportunistic,4.806779074293141
135.0,Progressive,6.18187950937951
135.0,Balanced,5.257266788766788
136.0,Balanced,5.214788156288157
136.0,Conservative,8.70045652635896
136.0,Progressive,6.22173088023088
136.0,Opportunistic,4.7842007122993975
137.0,Opportunistic,4.757798729048729
137.0,Balanced,5.162962148962149
137.0,Progressive,6.244569985569985
137.0,Conservative,8.69404231504992
138.0,Progressive,6.132886363636363
138.0,Opportunistic,4.73135695444906
138.0,Conservative,8.695559326796637
138.0,Balanced,5.146333333333334
139.0,Opportunistic,4.624991210543842
139.0,Conservative,8.695347420723138
139.0,Progressive,6.050448051948052
139.0,Balanced,4.825419191919193
140.0,Opportunistic,4.639927822177822
140.0,Progressive,6.039703102453102
140.0,Conservative,8.698003880696131
140.0,Balanced,4.831888888888889
141.0,Balanced,4.650190476190477
141.0,Progressive,5.994251803751804
141.0,Opportunistic,4.716201215451216
141.0,Conservative,8.683969308877945
142.0,Conservative,8.689487634799713
142.0,Opportunistic,4.855529775779776
142.0,Progressive,6.020797258297257
142.0,Balanced,4.807214285714286
143.0,Conservative,8.679151993423837
143.0,Balanced,4.764900793650794
143.0,Opportunistic,4.917840062715063
143.0,Progressive,6.186915223665225
144.0,Progressive,6.17976406926407
144.0,Balanced,4.7523333333333335
144.0,Conservative,8.699035588182065
144.0,Opportunistic,4.916264291264291
145.0,Balanced,4.746166666666666
145.0,Opportunistic,4.923285742035742
145.0,Conservative,8.706825879924606
145.0,Progressive,6.216881673881674
146.0,Opportunistic,4.971660034410035
146.0,Progressive,6.292083333333334
146.0,Balanced,4.782333333333334
146.0,Conservative,8.728491449910697
147.0,Opportunistic,4.9543856903330585
147.0,Balanced,4.695416666666667
147.0,Conservative,8.714360305305277
147.0,Progressive,6.439805555555555
148.0,Opportunistic,4.923926046176046
148.0,Balanced,4.7177500000000006
148.0,Progressive,6.471047619047619
148.0,Conservative,8.695662134730666
149.0,Balanced,4.661333333333333
149.0,Conservative,8.679957847084626
149.0,Progressive,6.532456349206349
149.0,Opportunistic,4.836889804639805
150.0,Conservative,8.681279340656328
150.0,Balanced,4.792999999999999
150.0,Progressive,6.603599206349206
150.0,Opportunistic,4.798328635416871
151.0,Balanced,4.343297619047619
151.0,Progressive,6.590936507936508
151.0,Conservative,8.69908218790854
151.0,Opportunistic,4.7918075502928446
152.0,Opportunistic,4.872228008919185
152.0,Balanced,4.422261904761905
152.0,Progressive,6.580531746031746
152.0,Conservative,8.698406829914637
153.0,Conservative,8.703939080087075
153.0,Balanced,4.500595238095238
153.0,Opportunistic,4.966050144300144
153.0,Progressive,6.6978928571428575
154.0,Conservative,8.683604254552346
154.0,Progressive,6.7137738095238095
154.0,Balanced,4.49875
154.0,Opportunistic,5.045029401154402
155.0,Balanced,4.6120833333333335
155.0,Conservative,8.693762797255962
155.0,Opportunistic,4.954165223665223
155.0,Progressive,6.856662698412698
156.0,Progressive,6.859119047619048
156.0,Conservative,8.705778081076701
156.0,Opportunistic,4.861742063492064
156.0,Balanced,4.55
157.0,Progressive,6.881214285714285
157.0,Conservative,8.694748344374467
157.0,Balanced,4.538666666666667
157.0,Opportunistic,4.7998650793650794
158.0,Progressive,6.937388888888889
158.0,Conservative,8.69495740028446
158.0,Opportunistic,4.83436507936508
158.0,Balanced,4.496
159.0,Progressive,7.0384126984126985
159.0,Balanced,4.438666666666666
159.0,Conservative,8.696711657188983
159.0,Opportunistic,4.83136544011544
160.0,Conservative,8.716647761093615
160.0,Opportunistic,4.888936147186147
160.0,Balanced,4.450333333333333
160.0,Progressive,7.116650793650794
161.0,Opportunistic,4.879239205239205
161.0,Conservative,8.724291294163653
161.0,Progressive,7.176011904761904
161.0,Balanced,4.4110000000000005
162.0,Conservative,8.72691323545112
162.0,Opportunistic,4.83600901875902
162.0,Progressive,7.337384920634921
162.0,Balanced,4.227333333333333
163.0,Progressive,7.447214285714284
163.0,Conservative,8.720677117733883
163.0,Balanced,4.089833333333334
163.0,Opportunistic,4.8420919913419915
164.0,Balanced,4.1178333333333335
164.0,Conservative,8.715513629295701
164.0,Progressive,7.422404761904761
164.0,Opportunistic,4.73405808080808
165.0,Balanced,4.086166666666667
165.0,Progressive,7.419904761904761
165.0,Conservative,8.695584474436544
165.0,Opportunistic,4.715017316017317
166.0,Conservative,8.693263408966022
166.0,Opportunistic,4.741507575757575
166.0,Progressive,7.327476190476191
166.0,Balanced,4.146
167.0,Progressive,7.437654761904762
167.0,Conservative,8.711428682258598
167.0,Opportunistic,4.715029803529803
167.0,Balanced,4.051
168.0,Conservative,8.707875407749174
168.0,Progressive,7.404083333333333
168.0,Balanced,3.9810000000000003
168.0,Opportunistic,4.666882173382174
169.0,Balanced,3.9010000000000002
169.0,Opportunistic,4.687879731379732
169.0,Conservative,8.701238518356643
