Time,audit_cycle,strategy,fog_count,avg_reputation,avg_collateral,avg_profit,avg_honesty,audit_type,audit_result
5.339841621982906,54,Opportunistic,1000,6.998,4.999,-0.004241626415643671,0.4142353921871255,False,True
5.358041206101373,55,Aggressive,1000,6.986,4.999,-0.007360472337140892,0.14352575718462152,False,False
5.394562527348255,56,Aggressive,1000,6.984,4.999,-0.008365830136757605,0.14344880596503723,False,False
5.4176570424138895,57,Balanced,1000,6.99,4.999,-0.007651971603135457,0.5008491870431008,False,True
5.468180022606814,58,Balanced,1000,6.991,4.999,-0.0075789924241699055,0.5009731778813828,False,True
5.627211812008882,59,Aggressive,1000,6.982,4.999,-0.009370121295300212,0.14334304259971323,False,False
5.767065444301065,60,Opportunistic,1000,6.996,4.999,-0.005332158979948947,0.414184187831527,False,False
5.932855767434638,61,Balanced,1000,6.989,4.999,-0.00860425488317041,0.5008292126594823,False,False
6.0527055742661435,62,Aggressive,1000,6.98,4.999,-0.0103977632422999,0.1434027203352535,False,False
6.162737844375432,63,Opportunistic,1000,6.994,4.999,-0.006391908892953544,0.41432356720962543,False,False
6.167155528595111,64,Progressive,1000,6.98,4.997,-0.011725520377054181,0.14401115253361138,False,False
6.184245428494244,65,Progressive,1000,6.978,4.997,-0.012744833057413214,0.14417193384068183,False,False
6.406483372188714,66,Balanced,1000,6.99,4.999,-0.008511930371524331,0.5009577799849463,False,True
6.408201400096295,67,Balanced,1000,6.991,4.999,-0.008406345659874468,0.5009073028994063,False,True
6.411861246735843,68,Progressive,1000,6.979,4.997,-0.01242968999499065,0.1440635706760408,False,True
6.597855110077823,69,Aggressive,1000,6.978,4.999,-0.01141770731781704,0.14354101912918235,False,False
6.626052398966048,70,Opportunistic,1000,6.992,4.999,-0.007428912008076782,0.4144383072877046,False,False
6.834217175509178,71,Balanced,1000,6.992,4.999,-0.008251963799162659,0.5010925278347482,False,True
6.835801671616526,72,Aggressive,1000,6.976,4.999,-0.012436918272315016,0.14357988320241874,False,False
6.865442894467777,73,Progressive,1000,6.977,4.997,-0.013454138730737517,0.14415381149078355,False,False
6.950359992364012,74,Opportunistic,1000,6.993,4.999,-0.00738050998482502,0.41407174080079756,False,True
7.0713963221098135,75,Conservative,1000,7.003,4.999,-0.0018439273423923536,0.8593598110575578,False,True
7.166051624890475,76,Opportunistic,1000,6.994,4.999,-0.0073362274065191975,0.41414223510593057,False,True
7.271725974832647,77,Progressive,1000,6.978,4.997,-0.013364021669329389,0.14414616139426356,False,True
7.3134290838119025,78,Progressive,1000,6.976,4.997,-0.014390170363301638,0.14407948381076102,False,False
7.413838230382486,79,Opportunistic,1000,6.992,4.999,-0.008376293574349505,0.414118924839516,False,False
7.507358122099883,80,Opportunistic,1000,6.993,4.999,-0.008280838815489855,0.41428139958884413,False,True
7.511996108600075,80,Balanced,1000,6.99,4.998,-0.009134508082720177,0.5010867453513834,True,False
7.751844036498846,81,Opportunistic,1000,6.994,4.999,-0.008093462559114776,0.41428169847663787,False,True
7.781749604729024,82,Conservative,1000,7.004,4.999,-0.001823367831761122,0.8595608987386281,False,True
7.9697510539520975,83,Conservative,1000,7.002,4.999,-0.0030051348705207063,0.8594348342048861,False,False
8.098433427175724,84,Aggressive,1000,6.974,4.999,-0.01346033569156436,0.14372776408020557,False,False
8.180195418669182,85,Aggressive,1000,6.972,4.999,-0.014462743594215288,0.14367267621021637,False,False
8.275239730340394,86,Opportunistic,1000,6.992,4.999,-0.009152856064191386,0.41449606949852946,False,False
8.418468241404765,87,Balanced,1000,6.991,4.998,-0.009027085270461043,0.5009443585804673,False,True
8.41871054163065,88,Balanced,1000,6.989,4.998,-0.01005955185989599,0.5011127304433172,False,False
8.435399071276619,89,Aggressive,1000,6.97,4.999,-0.015469775964512274,0.14362686321250942,False,False
8.445677274326242,90,Aggressive,1000,6.968,4.999,-0.016489718390644528,0.14361252179005154,False,False
8.469333509871861,91,Opportunistic,1000,6.99,4.999,-0.010216300640408705,0.4143108377308869,False,False
8.548904716961438,92,Opportunistic,1000,6.988,4.999,-0.011241872700478352,0.4142786791777376,False,False
8.710353859928087,93,Progressive,1000,6.974,4.997,-0.01539288028061291,0.1439231332968303,False,False
8.732320266486823,94,Aggressive,1000,6.966,4.999,-0.017506234690654893,0.1433821715846493,False,False
9.106014757195041,95,Progressive,1000,6.972,4.997,-0.016395844263155882,0.143882425469375,False,False
9.221808694559778,96,Progressive,1000,6.973,4.997,-0.01626851933645427,0.14416759772083285,False,True
9.271702297354295,97,Balanced,1000,6.987,4.998,-0.011188115499857557,0.5011557382321052,False,False
9.299577106429817,97,Opportunistic,1000,6.986,4.998,-0.012177987369657537,0.41412398028582975,True,False
9.345336534656004,98,Balanced,1000,6.988,4.998,-0.01108849681369951,0.5010571453405778,False,True
9.513920842156777,99,Opportunistic,1000,6.987,4.998,-0.01211208550692038,0.41414068393149,False,True
9.51484968788206,100,Balanced,1000,6.986,4.998,-0.012106138849458969,0.5009035017509019,False,False
9.81771094286999,101,Balanced,1000,6.984,4.998,-0.013236358034799455,0.5010257360307008,False,False
9.81940869953464,102,Conservative,1000,7.003,4.999,-0.0029574715292472247,0.8593584251921894,False,True
9.846954602862152,103,Progressive,1000,6.974,4.997,-0.016164251971730995,0.14417622096585853,False,True
9.908697012423946,104,Opportunistic,1000,6.988,4.998,-0.012070976027170473,0.4141695097841033,False,True
10.068891767605148,105,Opportunistic,1000,6.986,4.998,-0.013081647379422747,0.41411482085531715,False,False
10.205866430877954,106,Opportunistic,1000,6.984,4.998,-0.014110070358338736,0.41391564192483044,False,False
10.260124076863816,107,Aggressive,1000,6.964,4.999,-0.01853412409886375,0.1433690850421301,False,False
10.315129722610031,108,Progressive,1000,6.972,4.997,-0.017165094838485623,0.1441167273377754,False,False
10.50547511866376,109,Progressive,1000,6.97,4.997,-0.018195892741176892,0.14419084803892787,False,False
10.703111860078057,110,Aggressive,1000,6.962,4.999,-0.019550254560161583,0.14324900861330017,False,False
10.748582997790578,111,Conservative,1000,7.001,4.999,-0.004064154879734412,0.859460943898267,False,False
10.781753153735119,112,Conservative,1000,7.002,4.999,-0.004056747673061417,0.8593907856242331,False,True
10.871043380229086,113,Balanced,1000,6.982,4.998,-0.014404961219166023,0.5010901897075564,False,False
10.905294117836037,114,Progressive,1000,6.968,4.997,-0.01928415691941099,0.14433853439120484,False,False
10.973879925116895,115,Progressive,1000,6.966,4.997,-0.020312956370885073,0.1444431560566218,False,False
11.097093104453615,116,Aggressive,1000,6.96,4.999,-0.020563993461781453,0.1431820642507894,False,False
11.142247770266229,116,Progressive,1000,6.964,4.996,-0.02110401640935999,0.14444844517495992,True,False
11.278078860757322,117,Aggressive,1000,6.961,4.999,-0.020338349550944282,0.1433446675133787,False,True
11.549087211911425,118,Opportunistic,1000,6.985,4.998,-0.013960682349414284,0.41421605095526765,False,True
11.588049480363193,119,Balanced,1000,6.983,4.998,-0.01432706193061124,0.500751580165556,False,True
11.731636706506487,120,Aggressive,1000,6.959,4.999,-0.021358058527995275,0.14354305435041995,False,False
11.739150722869056,121,Balanced,1000,6.981,4.998,-0.015516894823305101,0.5008917484314415,False,False
11.746098843687347,122,Progressive,1000,6.965,4.996,-0.020971979828793504,0.14445787474613905,False,True
11.819545175203281,123,Conservative,1000,7.003,4.999,-0.004042337646991398,0.8595014095802981,False,True
11.980192612778826,124,Balanced,1000,6.979,4.998,-0.016694835308100484,0.5006564113451974,False,False
11.996617361023004,125,Conservative,1000,7.004,4.999,-0.003904776036272229,0.8596008873688216,False,True
12.025422443569337,126,Aggressive,1000,6.957,4.999,-0.02238865736135569,0.1436125386679749,False,False
12.378089826334389,126,Progressive,1000,6.963,4.995,-0.021828470311432254,0.1443591557198543,True,False
12.45575182801197,127,Conservative,1000,7.005,4.999,-0.003867519696214965,0.8599488641527434,False,True
12.608804542049294,128,Balanced,1000,6.98,4.998,-0.01666985573864184,0.5005484992985955,False,True
12.617112377716579,128,Aggressive,1000,6.955,4.998,-0.02327881639931424,0.14376033179185826,True,False
12.656412964806737,129,Progressive,1000,6.961,4.995,-0.022862161931442422,0.14442877699873263,False,False
12.908176480853795,129,Opportunistic,1000,6.983,4.997,-0.014908238307734932,0.41440061207430584,True,False
12.911540585434615,129,Aggressive,1000,6.953,4.997,-0.024161656647663215,0.1436794336719434,True,False
12.966114349155408,130,Opportunistic,1000,6.981,4.997,-0.01594851495001816,0.41437983489933056,False,False
12.970914284817592,131,Aggressive,1000,6.951,4.997,-0.025168273988986578,0.1436502072144708,False,False
13.253486029577815,131,Progressive,1000,6.959,4.994,-0.02355976115782869,0.14428559708418373,True,False
13.272373905847717,131,Opportunistic,1000,6.979,4.996,-0.016874296232422016,0.4144530561348121,True,False
13.400569420425054,131,Balanced,1000,6.978,4.997,-0.017635891336555066,0.5007536983112564,True,False
13.540955752507053,132,Conservative,1000,7.003,4.999,-0.004960100252862311,0.8598009144102107,False,False
13.557596174894446,133,Balanced,1000,6.979,4.997,-0.01746747995826296,0.5006721073534792,False,True
13.644903852508396,134,Opportunistic,1000,6.977,4.996,-0.017942252981864974,0.4144017935236715,False,False
13.677674088641087,135,Aggressive,1000,6.949,4.997,-0.02618235352644322,0.14360285417115265,False,False
13.714878380709074,136,Conservative,1000,7.004,4.999,-0.004892224003518824,0.8598955351862824,False,True
13.907058126246111,137,Balanced,1000,6.98,4.997,-0.017409105565086454,0.5007352385427757,False,True
14.051553179659065,138,Balanced,1000,6.981,4.997,-0.017253582593960447,0.5006853632244038,False,True
14.057099868544858,139,Conservative,1000,7.005,4.999,-0.00483159298444398,0.8598837153386578,False,True
14.279279477301833,140,Balanced,1000,6.982,4.997,-0.017169372898365124,0.5008068900675293,False,True
14.301170968996873,141,Progressive,1000,6.957,4.994,-0.024572426926923917,0.14436634070716065,False,False
14.340352405546405,142,Aggressive,1000,6.947,4.997,-0.027202132483821126,0.14354461372981722,False,False
14.380139073745148,143,Opportunistic,1000,6.978,4.996,-0.0176467592807102,0.4145669097834562,False,True
14.413658894646348,144,Aggressive,1000,6.945,4.997,-0.02821537030831294,0.14349873677263128,False,False
14.451531611198764,145,Aggressive,1000,6.943,4.997,-0.02925754408928997,0.1435288045254078,False,False
14.510166110977686,146,Conservative,1000,7.003,4.999,-0.006079640388285503,0.8599216249673729,False,False
14.513878385211385,147,Opportunistic,1000,6.976,4.996,-0.01870094153335671,0.41447840814980724,False,False
14.57203425171861,148,Progressive,1000,6.955,4.994,-0.025583104228118228,0.14426245992844902,False,False
14.770126388864973,149,Progressive,1000,6.956,4.994,-0.02547311463150961,0.14435995470176152,False,True
14.930948228094108,150,Conservative,1000,7.004,4.999,-0.006032426330092134,0.8598993458820371,False,True
14.936935726090958,151,Opportunistic,1000,6.977,4.996,-0.01861350271742829,0.41414885355746767,False,True
15.045546725703167,152,Opportunistic,1000,6.975,4.996,-0.01963661454967743,0.41385387966428594,False,False
15.460736451950606,153,Balanced,1000,6.98,4.997,-0.01818747809666993,0.5009914833448014,False,False
15.612190600852179,154,Progressive,1000,6.957,4.994,-0.025204872452865047,0.14457433944033585,False,True
15.703777622638613,155,Conservative,1000,7.005,4.999,-0.005993169353114692,0.8598121243660541,False,True
15.742390157030822,156,Opportunistic,1000,6.976,4.996,-0.019452503883275633,0.4140108203857477,False,True
15.76470525528988,157,Opportunistic,1000,6.974,4.996,-0.020523595359335473,0.41428192116957235,False,False
15.797310090402286,158,Progressive,1000,6.955,4.994,-0.026210887313853234,0.14430976080846755,False,False
15.831027013448935,159,Progressive,1000,6.956,4.994,-0.026094989853596304,0.14422467472396744,False,True
15.91684169993379,160,Opportunistic,1000,6.972,4.996,-0.021532679163738928,0.4142297638545907,False,False
15.952126598270231,161,Balanced,1000,6.978,4.997,-0.01924388529032748,0.5009334078064616,False,False
16.108924097323392,162,Balanced,1000,6.976,4.997,-0.020326530617634994,0.5007832432025409,False,False
16.336188895819717,162,Progressive,1000,6.954,4.993,-0.02702781164319165,0.14449384490448836,True,False
16.366810515204456,163,Aggressive,1000,6.941,4.997,-0.03027582937814019,0.1433518819880739,False,False
16.44607508285748,164,Aggressive,1000,6.942,4.997,-0.03026041416040487,0.14335878416782535,False,True
16.850175566356274,165,Aggressive,1000,6.943,4.997,-0.02997726087754688,0.14332945561384053,False,True
16.944575323467962,166,Balanced,1000,6.974,4.997,-0.02144530115461437,0.5005315553451777,False,False
16.997072948365357,167,Conservative,1000,7.006,4.999,-0.005963177030136919,0.8599960443933458,False,True
17.18035524571123,167,Opportunistic,1000,6.97,4.995,-0.022433216342552405,0.41404955481675915,True,False
17.235364662514446,168,Aggressive,1000,6.941,4.997,-0.031000539280909213,0.1433601097189019,False,False
17.247405250283123,169,Balanced,1000,6.975,4.997,-0.021358116357810687,0.5006930194184392,False,True
17.345858055803106,170,Aggressive,1000,6.939,4.997,-0.03206044288943409,0.14339884608547757,False,False
17.447215487108565,171,Balanced,1000,6.976,4.997,-0.02123264802113737,0.5006266602927619,False,True
17.51339019282575,172,Conservative,1000,7.007,4.999,-0.005844056946707006,0.8597881405145134,False,True
17.716992646005103,173,Aggressive,1000,6.937,4.997,-0.03306126788562773,0.14334105029254732,False,False
17.773955259986295,174,Progressive,1000,6.952,4.993,-0.028030637202791323,0.1441939782966481,False,False
17.853259360288043,174,Balanced,1000,6.974,4.996,-0.02216684781474448,0.5005875364499079,True,False
18.0118806990331,175,Conservative,1000,7.008,4.999,-0.005802556136511303,0.859734281451854,False,True
18.139109726119198,176,Opportunistic,1000,6.971,4.995,-0.022293652565843303,0.41391024205745397,False,True
18.156837553000166,176,Progressive,1000,6.95,4.992,-0.028902689020385,0.14459739269047578,True,False
18.25757989358659,177,Conservative,1000,7.009,4.999,-0.005754104346130472,0.8597392642194486,False,True
18.286518514097583,178,Balanced,1000,6.975,4.996,-0.02203160501541698,0.500630963668233,False,True
18.43934006371339,179,Aggressive,1000,6.935,4.997,-0.034071863957991624,0.14305939324666156,False,False
18.551093096766795,180,Opportunistic,1000,6.969,4.995,-0.023350921260952114,0.4140606014401987,False,False
18.66816282658057,180,Progressive,1000,6.948,4.991,-0.029617712883480467,0.14465422160457822,True,False
18.693391308556397,181,Aggressive,1000,6.933,4.997,-0.035089630122533876,0.14288027217297775,False,False
18.803905764669487,181,Balanced,1000,6.973,4.995,-0.022938108474401284,0.5008254650670341,True,False
18.874142916261825,181,Balanced,1000,6.971,4.994,-0.023812496789324473,0.5007747367261586,True,False
18.949905333077368,182,Progressive,1000,6.946,4.991,-0.03063498426932513,0.1446526951580518,False,False
19.027572986530718,183,Progressive,1000,6.944,4.991,-0.031639674162298945,0.14441175755265545,False,False
19.060929648847626,184,Conservative,1000,7.01,4.999,-0.005684890512220034,0.8598875258107846,False,True
19.200965916376838,185,Aggressive,1000,6.931,4.997,-0.0361432452607991,0.14307787190844626,False,False
19.310639318370132,186,Opportunistic,1000,6.967,4.995,-0.02442424172849728,0.4142116192486158,False,False
19.49441534301346,187,Aggressive,1000,6.929,4.997,-0.03714503320575017,0.1429674545049562,False,False
19.507385487528254,188,Conservative,1000,7.011,4.999,-0.0056506732845681,0.8599430946785109,False,True
19.694604041882368,189,Conservative,1000,7.009,4.999,-0.006739448015442616,0.8600651858374129,False,False
19.749699878759877,190,Aggressive,1000,6.927,4.997,-0.038154696624669984,0.14284463466429445,False,False
19.785866589948718,191,Conservative,1000,7.007,4.999,-0.007842717910989313,0.859993277537908,False,False
20.25424039230123,192,Aggressive,1000,6.928,4.997,-0.038008210561264986,0.14276132639712774,False,True
20.297362717556915,193,Aggressive,1000,6.929,4.997,-0.03754906731311422,0.1426794323318556,False,True
20.57922092498045,194,Opportunistic,1000,6.968,4.995,-0.02439461024411448,0.414223774549718,False,True
20.682197895753585,195,Progressive,1000,6.942,4.991,-0.032640147185326866,0.14430037889618916,False,False
20.846788892515615,196,Opportunistic,1000,6.969,4.995,-0.024120397009850053,0.41398038508065427,False,True
20.850147345183622,197,Opportunistic,1000,6.967,4.995,-0.025151568713171472,0.41367972596206726,False,False
21.06049268338909,198,Conservative,1000,7.008,4.999,-0.00779028745426742,0.8599088821037281,False,True
21.14673643664661,199,Balanced,1000,6.972,4.994,-0.0237354871798635,0.5006315703631755,False,True
21.187942857495287,200,Aggressive,1000,6.93,4.997,-0.03735803969816504,0.142766569285342,False,True
21.19015907706387,201,Conservative,1000,7.009,4.999,-0.00776737628227415,0.8598887566700909,False,True
21.19864791324909,202,Progressive,1000,6.943,4.991,-0.032464549762016036,0.14438485049380473,False,True
21.526653837746064,203,Progressive,1000,6.941,4.991,-0.03347079585462184,0.1444101074947193,False,False
21.617245242335596,204,Conservative,1000,7.01,4.999,-0.007738331453377885,0.8597481598206914,False,True
21.631903496004785,205,Aggressive,1000,6.931,4.997,-0.037273171730290246,0.14287656007634136,False,True
21.7097783442315,206,Progressive,1000,6.939,4.991,-0.034517738746166475,0.14453764419633716,False,False
21.710041215256098,207,Balanced,1000,6.97,4.994,-0.024747713467459298,0.500530274446566,False,False
21.75084977844318,208,Balanced,1000,6.968,4.994,-0.02576429569698046,0.5004773074293649,False,False
21.82864518266189,209,Balanced,1000,6.966,4.994,-0.026891075837325844,0.500503401175192,False,False
21.848149637806237,210,Aggressive,1000,6.929,4.997,-0.03829861137903899,0.14300046339579697,False,False
21.952994514016215,211,Progressive,1000,6.937,4.991,-0.03553833105673274,0.14450247230303603,False,False
21.966831566099238,211,Balanced,1000,6.964,4.993,-0.02778858961699337,0.5003643475866536,True,False
22.155566777582763,212,Aggressive,1000,6.927,4.997,-0.03934095073043871,0.14308266367845482,False,False
22.322056912609135,213,Balanced,1000,6.962,4.993,-0.028834750080661026,0.500070714112618,False,False
22.334546816729038,214,Opportunistic,1000,6.965,4.995,-0.02619153341542566,0.4136301693942431,False,False
22.39879195384393,215,Opportunistic,1000,6.963,4.995,-0.02722657424911527,0.4135336463570858,False,False
22.550414758985294,216,Aggressive,1000,6.928,4.997,-0.03924895513363647,0.14310907928075636,False,True
22.58515505752003,217,Conservative,1000,7.008,4.999,-0.008871389639670168,0.8595822881228178,False,False
22.638954602851086,218,Aggressive,1000,6.926,4.997,-0.040254591252720684,0.1427220317920195,False,False
22.68711125518567,219,Conservative,1000,7.009,4.999,-0.00881285761431857,0.8597590338670951,False,True
22.7145532092588,220,Balanced,1000,6.96,4.993,-0.02991394362503832,0.49994604932557274,False,False
22.866197815968068,221,Progressive,1000,6.938,4.991,-0.03550745997759327,0.1446569694442561,False,True
22.87510575932647,222,Balanced,1000,6.958,4.993,-0.031006116816410575,0.49995211030179887,False,False
23.01994761006444,223,Opportunistic,1000,6.964,4.995,-0.027180132962785382,0.41341478345122146,False,True
23.078972452754805,224,Balanced,1000,6.956,4.993,-0.03202301502655152,0.49985023118060234,False,False
23.110098090672256,225,Balanced,1000,6.957,4.993,-0.03196613079693199,0.4994463074149793,False,True
23.183099336825506,226,Aggressive,1000,6.927,4.997,-0.04018803165770667,0.14278104607708111,False,True
23.255614320330977,227,Conservative,1000,7.01,4.999,-0.008715432712966795,0.859709588346754,False,True
23.285971253896818,228,Progressive,1000,6.939,4.991,-0.03537947184570003,0.14444028047338672,False,True
23.358463498460544,228,Conservative,1000,7.008,4.998,-0.009697177146321545,0.8596134391761051,True,False
23.36675008072187,228,Balanced,1000,6.955,4.992,-0.032917326866169126,0.4996141265015658,True,False
23.472048279556972,229,Progressive,1000,6.937,4.991,-0.03638599801911668,0.14444838060656012,False,False
23.546214689816836,230,Conservative,1000,7.009,4.998,-0.009686886435844219,0.8597575551060793,False,True
23.58376140972151,230,Progressive,1000,6.935,4.99,-0.03721428824838196,0.14450374362620907,True,False
23.62824077355171,231,Opportunistic,1000,6.962,4.995,-0.028292544054014938,0.41326447722620346,False,False
23.722628897916096,232,Aggressive,1000,6.928,4.997,-0.0398871468684618,0.14273836925038486,False,True
23.8314360580502,233,Balanced,1000,6.956,4.992,-0.03277624750130217,0.49946288475546774,False,True
24.09529208294764,234,Balanced,1000,6.957,4.992,-0.03266706885233073,0.4994799124495897,False,True
24.432844649315243,235,Conservative,1000,7.01,4.998,-0.009631522938256028,0.860036964537594,False,True
24.579162307669648,236,Conservative,1000,7.011,4.998,-0.009589348880953238,0.8599038962346103,False,True
24.64667333748315,237,Balanced,1000,6.955,4.992,-0.0337775605686766,0.4995478063963012,False,False
24.86374879953441,238,Aggressive,1000,6.926,4.997,-0.04089817693418648,0.14271478211030775,False,False
24.916612164933706,239,Progressive,1000,6.936,4.99,-0.03698148671473936,0.14454096692769247,False,True
25.034863822771143,240,Opportunistic,1000,6.963,4.995,-0.028208617482712244,0.4133180993574952,False,True
25.039132286994278,241,Progressive,1000,6.934,4.99,-0.037991456589932825,0.14457960836478356,False,False
25.044664452340452,242,Conservative,1000,7.009,4.998,-0.010624158224474456,0.8596440405385055,False,False
25.077006428689515,243,Progressive,1000,6.935,4.99,-0.037837525237866515,0.1445925985935604,False,True
25.108879430677373,244,Balanced,1000,6.956,4.992,-0.03372038103190681,0.4996908769440105,False,True
25.195909659972685,244,Aggressive,1000,6.924,4.996,-0.04173886897386636,0.14258624204290943,True,False
25.22589531528146,245,Balanced,1000,6.954,4.992,-0.03477125853954548,0.49979789811881686,False,False
25.240910394960547,246,Conservative,1000,7.01,4.998,-0.010619078750083858,0.8596823812670662,False,True
