Time,strategy,fog_count
32.0,Aggressive,999.98
33.0,Balanced,999.92
33.0,Opportunistic,999.84
33.0,Progressive,999.9
33.0,Conservative,1000.0
33.0,Aggressive,999.98
34.0,Balanced,999.92
34.0,Progressive,999.88
34.0,Conservative,1000.0
34.0,Aggressive,999.98
34.0,Opportunistic,999.84
35.0,Progressive,999.88
35.0,Balanced,999.92
35.0,Aggressive,999.98
35.0,Opportunistic,999.84
35.0,Conservative,1000.0
36.0,Aggressive,999.98
36.0,Balanced,999.9
36.0,Opportunistic,999.84
36.0,Progressive,999.88
36.0,Conservative,1000.0
37.0,Progressive,999.88
37.0,Balanced,999.9
37.0,Conservative,999.98
37.0,Aggressive,999.96
37.0,Opportunistic,999.82
38.0,Balanced,999.9
38.0,Conservative,999.96
38.0,Opportunistic,999.82
38.0,Aggressive,999.94
38.0,Progressive,999.88
39.0,Balanced,999.88
39.0,Conservative,999.94
39.0,Opportunistic,999.8
39.0,Aggressive,999.92
39.0,Progressive,999.88
40.0,Progressive,999.88
40.0,Balanced,999.88
40.0,Aggressive,999.92
40.0,Opportunistic,999.8
40.0,Conservative,999.94
41.0,Balanced,999.88
41.0,Conservative,999.94
41.0,Progressive,999.88
41.0,Opportunistic,999.8
41.0,Aggressive,999.92
42.0,Balanced,999.88
42.0,Opportunistic,999.8
42.0,Conservative,999.94
42.0,Aggressive,999.9
42.0,Progressive,999.88
43.0,Opportunistic,999.78
43.0,Progressive,999.88
43.0,Balanced,999.84
43.0,Conservative,999.94
43.0,Aggressive,999.9
44.0,Opportunistic,999.78
44.0,Progressive,999.88
44.0,Balanced,999.84
44.0,Conservative,999.94
44.0,Aggressive,999.9
45.0,Opportunistic,999.76
45.0,Progressive,999.88
45.0,Conservative,999.94
45.0,Balanced,999.84
45.0,Aggressive,999.9
46.0,Conservative,999.94
46.0,Progressive,999.88
46.0,Aggressive,999.86
46.0,Balanced,999.84
46.0,Opportunistic,999.76
47.0,Opportunistic,999.76
47.0,Progressive,999.86
47.0,Aggressive,999.86
47.0,Balanced,999.84
47.0,Conservative,999.94
48.0,Conservative,999.92
48.0,Progressive,999.86
48.0,Balanced,999.84
48.0,Aggressive,999.86
48.0,Opportunistic,999.76
49.0,Aggressive,999.86
49.0,Opportunistic,999.76
49.0,Conservative,999.9
49.0,Balanced,999.84
49.0,Progressive,999.86
50.0,Progressive,999.84
50.0,Conservative,999.9
50.0,Aggressive,999.84
50.0,Balanced,999.84
50.0,Opportunistic,999.76
51.0,Conservative,999.9
51.0,Balanced,999.84
51.0,Aggressive,999.84
51.0,Progressive,999.84
51.0,Opportunistic,999.72
52.0,Balanced,999.84
52.0,Progressive,999.82
52.0,Opportunistic,999.72
52.0,Aggressive,999.82
52.0,Conservative,999.9
53.0,Conservative,999.9
53.0,Opportunistic,999.7
53.0,Aggressive,999.82
53.0,Balanced,999.84
53.0,Progressive,999.8
54.0,Conservative,999.9
54.0,Balanced,999.82
54.0,Progressive,999.76
54.0,Aggressive,999.78
54.0,Opportunistic,999.7
55.0,Opportunistic,999.7
55.0,Progressive,999.76
55.0,Conservative,999.9
55.0,Balanced,999.78
55.0,Aggressive,999.78
56.0,Progressive,999.76
56.0,Aggressive,999.76
56.0,Balanced,999.76
56.0,Opportunistic,999.68
56.0,Conservative,999.9
57.0,Aggressive,999.74
57.0,Balanced,999.74
57.0,Progressive,999.74
57.0,Opportunistic,999.68
57.0,Conservative,999.9
58.0,Conservative,999.9
58.0,Balanced,999.74
58.0,Progressive,999.74
58.0,Aggressive,999.74
58.0,Opportunistic,999.68
59.0,Balanced,999.72
59.0,Conservative,999.9
59.0,Progressive,999.74
59.0,Aggressive,999.74
59.0,Opportunistic,999.66
60.0,Conservative,999.9
60.0,Progressive,999.74
60.0,Opportunistic,999.66
60.0,Aggressive,999.74
60.0,Balanced,999.72
61.0,Progressive,999.68
61.0,Balanced,999.72
61.0,Conservative,999.9
61.0,Opportunistic,999.64
61.0,Aggressive,999.74
62.0,Balanced,999.72
62.0,Opportunistic,999.64
62.0,Aggressive,999.72
62.0,Conservative,999.88
62.0,Progressive,999.64
63.0,Conservative,999.88
63.0,Balanced,999.7
63.0,Opportunistic,999.64
63.0,Progressive,999.6
63.0,Aggressive,999.72
64.0,Progressive,999.6
64.0,Aggressive,999.72
64.0,Opportunistic,999.64
64.0,Balanced,999.7
64.0,Conservative,999.88
65.0,Conservative,999.88
65.0,Balanced,999.68
65.0,Aggressive,999.66
65.0,Progressive,999.58
65.0,Opportunistic,999.6
66.0,Conservative,999.88
66.0,Opportunistic,999.6
66.0,Progressive,999.56
66.0,Aggressive,999.66
66.0,Balanced,999.68
67.0,Progressive,999.54
67.0,Conservative,999.88
67.0,Balanced,999.68
67.0,Aggressive,999.64
67.0,Opportunistic,999.6
68.0,Aggressive,999.6
68.0,Opportunistic,999.6
68.0,Conservative,999.88
68.0,Balanced,999.68
68.0,Progressive,999.52
69.0,Conservative,999.86
69.0,Aggressive,999.56
69.0,Progressive,999.5
69.0,Balanced,999.64
69.0,Opportunistic,999.58
70.0,Aggressive,999.54
70.0,Progressive,999.5
70.0,Conservative,999.82
70.0,Balanced,999.6
70.0,Opportunistic,999.58
71.0,Progressive,999.48
71.0,Aggressive,999.52
71.0,Conservative,999.82
71.0,Balanced,999.58
71.0,Opportunistic,999.56
72.0,Aggressive,999.52
72.0,Opportunistic,999.56
72.0,Conservative,999.82
72.0,Balanced,999.56
72.0,Progressive,999.46
73.0,Aggressive,999.52
73.0,Balanced,999.56
73.0,Progressive,999.46
73.0,Opportunistic,999.54
73.0,Conservative,999.82
74.0,Conservative,999.82
74.0,Progressive,999.44
74.0,Aggressive,999.52
74.0,Opportunistic,999.52
74.0,Balanced,999.56
75.0,Balanced,999.56
75.0,Conservative,999.8
75.0,Progressive,999.4
75.0,Opportunistic,999.5
75.0,Aggressive,999.52
76.0,Balanced,999.44
76.0,Progressive,999.4
76.0,Aggressive,999.52
76.0,Conservative,999.8
76.0,Opportunistic,999.48
77.0,Progressive,999.38
77.0,Conservative,999.78
77.0,Balanced,999.44
77.0,Aggressive,999.5
77.0,Opportunistic,999.44
78.0,Opportunistic,999.42
78.0,Aggressive,999.46
78.0,Conservative,999.78
78.0,Balanced,999.42
78.0,Progressive,999.36
79.0,Conservative,999.76
79.0,Opportunistic,999.4
79.0,Aggressive,999.42
79.0,Balanced,999.42
79.0,Progressive,999.36
80.0,Opportunistic,999.38
80.0,Progressive,999.3
80.0,Aggressive,999.42
80.0,Conservative,999.76
80.0,Balanced,999.42
81.0,Aggressive,999.42
81.0,Opportunistic,999.38
81.0,Progressive,999.28
81.0,Balanced,999.42
81.0,Conservative,999.76
82.0,Balanced,999.38
82.0,Progressive,999.26
82.0,Opportunistic,999.38
82.0,Aggressive,999.42
82.0,Conservative,999.76
83.0,Progressive,999.24
83.0,Aggressive,999.34
83.0,Balanced,999.38
83.0,Conservative,999.76
83.0,Opportunistic,999.36
84.0,Conservative,999.76
84.0,Balanced,999.36
84.0,Aggressive,999.32
84.0,Progressive,999.22
84.0,Opportunistic,999.36
85.0,Balanced,999.34
85.0,Progressive,999.22
85.0,Aggressive,999.28
85.0,Opportunistic,999.32
85.0,Conservative,999.76
86.0,Balanced,999.34
86.0,Opportunistic,999.32
86.0,Conservative,999.76
86.0,Progressive,999.2
86.0,Aggressive,999.24
87.0,Opportunistic,999.26
87.0,Progressive,999.16
87.0,Balanced,999.26
87.0,Conservative,999.76
87.0,Aggressive,999.2
88.0,Aggressive,999.18
88.0,Progressive,999.14
88.0,Opportunistic,999.24
88.0,Conservative,999.76
88.0,Balanced,999.22
89.0,Conservative,999.76
89.0,Progressive,999.14
89.0,Opportunistic,999.16
89.0,Balanced,999.22
89.0,Aggressive,999.14
90.0,Aggressive,999.06
90.0,Progressive,999.14
90.0,Opportunistic,999.16
90.0,Balanced,999.2
90.0,Conservative,999.76
91.0,Balanced,999.18
91.0,Conservative,999.76
91.0,Progressive,999.14
91.0,Aggressive,999.0
91.0,Opportunistic,999.14
92.0,Progressive,999.14
92.0,Conservative,999.74
92.0,Opportunistic,999.14
92.0,Aggressive,999.0
92.0,Balanced,999.18
93.0,Progressive,999.14
93.0,Aggressive,998.98
93.0,Opportunistic,999.12
93.0,Conservative,999.74
93.0,Balanced,999.18
94.0,Opportunistic,999.1
94.0,Conservative,999.74
94.0,Aggressive,998.98
94.0,Balanced,999.16
94.0,Progressive,999.1
95.0,Opportunistic,999.08
95.0,Balanced,999.16
95.0,Progressive,999.1
95.0,Conservative,999.72
95.0,Aggressive,998.96
96.0,Opportunistic,999.08
96.0,Balanced,999.16
96.0,Progressive,999.08
96.0,Conservative,999.68
96.0,Aggressive,998.94
97.0,Opportunistic,999.06
97.0,Balanced,999.16
97.0,Conservative,999.68
97.0,Aggressive,998.88
97.0,Progressive,999.06
98.0,Aggressive,998.88
98.0,Opportunistic,999.06
98.0,Balanced,999.14
98.0,Conservative,999.68
98.0,Progressive,999.04
99.0,Conservative,999.68
99.0,Opportunistic,999.06
99.0,Aggressive,998.86
99.0,Balanced,999.14
99.0,Progressive,999.04
100.0,Opportunistic,999.04
100.0,Progressive,999.02
100.0,Balanced,999.12
100.0,Aggressive,998.78
100.0,Conservative,999.66
101.0,Opportunistic,999.02
101.0,Balanced,999.12
101.0,Aggressive,998.7
101.0,Progressive,999.02
101.0,Conservative,999.66
102.0,Aggressive,998.68
102.0,Conservative,999.66
102.0,Progressive,998.98
102.0,Opportunistic,999.02
102.0,Balanced,999.1
103.0,Aggressive,998.66
103.0,Opportunistic,999.02
103.0,Progressive,998.96
103.0,Conservative,999.66
103.0,Balanced,999.08
104.0,Progressive,998.96
104.0,Conservative,999.64
104.0,Aggressive,998.66
104.0,Balanced,999.06
104.0,Opportunistic,998.98
105.0,Balanced,999.04
105.0,Aggressive,998.64
105.0,Opportunistic,998.98
105.0,Progressive,998.92
105.0,Conservative,999.64
106.0,Aggressive,998.64
106.0,Balanced,999.04
106.0,Conservative,999.64
106.0,Opportunistic,998.92
106.0,Progressive,998.84
107.0,Conservative,999.62
107.0,Opportunistic,998.9
107.0,Balanced,999.02
107.0,Aggressive,998.64
107.0,Progressive,998.82
108.0,Balanced,999.0
108.0,Aggressive,998.62
108.0,Conservative,999.58
108.0,Opportunistic,998.88
108.0,Progressive,998.74
109.0,Progressive,998.74
109.0,Aggressive,998.62
109.0,Conservative,999.54
109.0,Balanced,998.94
109.0,Opportunistic,998.88
110.0,Progressive,998.72
110.0,Opportunistic,998.86
110.0,Conservative,999.5
110.0,Aggressive,998.58
110.0,Balanced,998.88
111.0,Aggressive,998.56
111.0,Progressive,998.7
111.0,Balanced,998.88
111.0,Conservative,999.5
111.0,Opportunistic,998.84
112.0,Conservative,999.5
112.0,Aggressive,998.56
112.0,Progressive,998.68
112.0,Balanced,998.88
112.0,Opportunistic,998.82
113.0,Conservative,999.5
113.0,Progressive,998.68
113.0,Opportunistic,998.76
113.0,Balanced,998.88
113.0,Aggressive,998.54
114.0,Opportunistic,998.74
114.0,Progressive,998.68
114.0,Balanced,998.88
114.0,Conservative,999.5
114.0,Aggressive,998.54
115.0,Opportunistic,998.72
115.0,Balanced,998.88
115.0,Conservative,999.5
115.0,Progressive,998.68
115.0,Aggressive,998.52
116.0,Conservative,999.5
116.0,Opportunistic,998.7
116.0,Aggressive,998.46
116.0,Balanced,998.82
116.0,Progressive,998.66
117.0,Balanced,998.8
117.0,Conservative,999.5
117.0,Progressive,998.6
117.0,Opportunistic,998.7
117.0,Aggressive,998.44
118.0,Progressive,998.6
118.0,Conservative,999.5
118.0,Balanced,998.8
118.0,Opportunistic,998.64
118.0,Aggressive,998.42
119.0,Progressive,998.58
119.0,Opportunistic,998.6
119.0,Aggressive,998.4
119.0,Balanced,998.78
119.0,Conservative,999.5
120.0,Conservative,999.48
120.0,Progressive,998.58
120.0,Opportunistic,998.6
120.0,Aggressive,998.32
120.0,Balanced,998.74
121.0,Aggressive,998.32
121.0,Progressive,998.56
121.0,Conservative,999.48
121.0,Opportunistic,998.56
121.0,Balanced,998.72
122.0,Balanced,998.68
122.0,Progressive,998.52
122.0,Aggressive,998.26
122.0,Opportunistic,998.54
122.0,Conservative,999.46
123.0,Balanced,998.66
123.0,Progressive,998.52
123.0,Aggressive,998.24
123.0,Conservative,999.42
123.0,Opportunistic,998.52
124.0,Balanced,998.62
124.0,Aggressive,998.22
124.0,Opportunistic,998.5
124.0,Conservative,999.4
124.0,Progressive,998.52
125.0,Progressive,998.48
125.0,Aggressive,998.14
125.0,Opportunistic,998.5
125.0,Balanced,998.6
125.0,Conservative,999.4
126.0,Conservative,999.4
126.0,Aggressive,998.14
126.0,Opportunistic,998.48
126.0,Balanced,998.56
126.0,Progressive,998.44
127.0,Conservative,999.4
127.0,Balanced,998.52
127.0,Aggressive,998.06
127.0,Opportunistic,998.48
127.0,Progressive,998.42
128.0,Aggressive,998.02
128.0,Progressive,998.42
128.0,Opportunistic,998.46
128.0,Conservative,999.36
128.0,Balanced,998.52
129.0,Opportunistic,998.46
129.0,Conservative,999.34
129.0,Aggressive,998.0
129.0,Balanced,998.48
129.0,Progressive,998.42
130.0,Balanced,998.46
130.0,Conservative,999.34
130.0,Opportunistic,998.44
130.0,Aggressive,998.0
130.0,Progressive,998.38
131.0,Balanced,998.42
131.0,Progressive,998.36
131.0,Opportunistic,998.42
131.0,Conservative,999.34
131.0,Aggressive,997.96
132.0,Opportunistic,998.42
132.0,Progressive,998.32
132.0,Aggressive,997.92
132.0,Balanced,998.38
132.0,Conservative,999.32
133.0,Conservative,999.32
133.0,Aggressive,997.9
133.0,Balanced,998.36
133.0,Progressive,998.3
133.0,Opportunistic,998.4
134.0,Opportunistic,998.38
134.0,Aggressive,997.84
134.0,Conservative,999.3
134.0,Balanced,998.34
134.0,Progressive,998.3
135.0,Opportunistic,998.34
135.0,Balanced,998.28
135.0,Conservative,999.28
135.0,Aggressive,997.8
135.0,Progressive,998.26
136.0,Balanced,998.24
136.0,Conservative,999.26
136.0,Aggressive,997.78
136.0,Opportunistic,998.26
136.0,Progressive,998.26
137.0,Balanced,998.18
137.0,Conservative,999.26
137.0,Opportunistic,998.26
137.0,Progressive,998.24
137.0,Aggressive,997.72
138.0,Opportunistic,998.24
138.0,Progressive,998.24
138.0,Aggressive,997.68
138.0,Balanced,998.14
138.0,Conservative,999.26
139.0,Opportunistic,998.24
139.0,Aggressive,997.58
139.0,Balanced,998.08
139.0,Progressive,998.22
139.0,Conservative,999.26
140.0,Conservative,999.26
140.0,Progressive,998.18
140.0,Aggressive,997.52
140.0,Balanced,998.04
140.0,Opportunistic,998.2
141.0,Opportunistic,998.18
141.0,Aggressive,997.46
141.0,Balanced,997.96
141.0,Progressive,998.14
141.0,Conservative,999.24
142.0,Aggressive,997.4
142.0,Opportunistic,998.18
142.0,Conservative,999.24
142.0,Balanced,997.94
142.0,Progressive,998.12
143.0,Aggressive,997.38
143.0,Conservative,999.22
143.0,Balanced,997.92
143.0,Progressive,998.1
143.0,Opportunistic,998.16
144.0,Conservative,999.2
144.0,Opportunistic,998.12
144.0,Progressive,998.1
144.0,Aggressive,997.34
144.0,Balanced,997.92
145.0,Progressive,998.06
145.0,Aggressive,997.26
145.0,Conservative,999.18
145.0,Balanced,997.9
145.0,Opportunistic,998.06
146.0,Progressive,998.02
146.0,Aggressive,997.18
146.0,Conservative,999.18
146.0,Balanced,997.9
146.0,Opportunistic,998.02
147.0,Aggressive,997.08
147.0,Conservative,999.18
147.0,Balanced,997.82
147.0,Opportunistic,998.02
147.0,Progressive,997.94
148.0,Progressive,997.94
148.0,Conservative,999.18
148.0,Opportunistic,997.98
148.0,Balanced,997.8
148.0,Aggressive,997.02
149.0,Opportunistic,997.94
149.0,Balanced,997.8
149.0,Aggressive,996.98
149.0,Progressive,997.92
149.0,Conservative,999.16
150.0,Aggressive,996.92
150.0,Opportunistic,997.94
150.0,Balanced,997.76
150.0,Progressive,997.88
150.0,Conservative,999.16
151.0,Aggressive,996.86
151.0,Conservative,999.14
151.0,Balanced,997.76
151.0,Opportunistic,997.92
151.0,Progressive,997.88
152.0,Balanced,997.7
152.0,Aggressive,996.86
152.0,Conservative,999.14
152.0,Opportunistic,997.88
152.0,Progressive,997.84
153.0,Aggressive,996.84
153.0,Opportunistic,997.88
153.0,Balanced,997.64
153.0,Conservative,999.1
153.0,Progressive,997.84
154.0,Aggressive,996.82
154.0,Conservative,999.1
154.0,Balanced,997.58
154.0,Progressive,997.82
154.0,Opportunistic,997.86
155.0,Aggressive,996.76
155.0,Opportunistic,997.8
155.0,Balanced,997.58
155.0,Conservative,999.1
155.0,Progressive,997.82
156.0,Progressive,997.82
156.0,Aggressive,996.7
156.0,Balanced,997.56
156.0,Conservative,999.1
156.0,Opportunistic,997.76
157.0,Aggressive,996.68
157.0,Conservative,999.08
157.0,Opportunistic,997.72
157.0,Balanced,997.48
157.0,Progressive,997.82
158.0,Balanced,997.46
158.0,Progressive,997.8
158.0,Opportunistic,997.7
158.0,Aggressive,996.64
158.0,Conservative,999.08
159.0,Conservative,999.06
159.0,Balanced,997.4
159.0,Opportunistic,997.62
159.0,Aggressive,996.62
159.0,Progressive,997.74
160.0,Conservative,999.06
160.0,Progressive,997.72
160.0,Aggressive,996.54
160.0,Opportunistic,997.58
160.0,Balanced,997.4
161.0,Aggressive,996.54
161.0,Opportunistic,997.5
161.0,Conservative,999.06
161.0,Progressive,997.7
161.0,Balanced,997.36
162.0,Aggressive,996.4
162.0,Balanced,997.3
162.0,Progressive,997.68
162.0,Conservative,999.04
162.0,Opportunistic,997.46
163.0,Opportunistic,997.46
163.0,Progressive,997.68
163.0,Aggressive,996.26
163.0,Conservative,999.0
163.0,Balanced,997.26
164.0,Aggressive,996.2
164.0,Balanced,997.26
164.0,Conservative,998.98
164.0,Progressive,997.6
164.0,Opportunistic,997.4
165.0,Aggressive,996.2
165.0,Balanced,997.26
165.0,Progressive,997.56
165.0,Opportunistic,997.38
165.0,Conservative,998.98
166.0,Progressive,997.46
166.0,Balanced,997.22
166.0,Conservative,998.98
166.0,Opportunistic,997.3
166.0,Aggressive,996.18
167.0,Opportunistic,997.3
167.0,Progressive,997.42
167.0,Conservative,998.98
167.0,Balanced,997.18
167.0,Aggressive,996.18
168.0,Progressive,997.42
168.0,Conservative,998.92
168.0,Aggressive,996.14
168.0,Opportunistic,997.28
168.0,Balanced,997.18
169.0,Balanced,997.18
169.0,Opportunistic,997.24
169.0,Conservative,998.9
169.0,Aggressive,996.12
169.0,Progressive,997.4
170.0,Progressive,997.38
170.0,Balanced,997.18
170.0,Opportunistic,997.2
170.0,Aggressive,996.08
170.0,Conservative,998.82
171.0,Conservative,998.82
171.0,Balanced,997.18
171.0,Progressive,997.38
171.0,Opportunistic,997.14
171.0,Aggressive,996.04
172.0,Conservative,998.76
172.0,Balanced,997.18
172.0,Aggressive,995.92
172.0,Progressive,997.38
172.0,Opportunistic,997.1
173.0,Balanced,997.14
173.0,Opportunistic,997.06
173.0,Conservative,998.74
173.0,Progressive,997.34
173.0,Aggressive,995.88
174.0,Conservative,998.74
174.0,Balanced,997.12
174.0,Aggressive,995.78
174.0,Opportunistic,997.02
174.0,Progressive,997.3
175.0,Balanced,997.12
175.0,Aggressive,995.78
175.0,Conservative,998.74
175.0,Opportunistic,997.0
175.0,Progressive,997.26
176.0,Balanced,997.12
176.0,Conservative,998.74
176.0,Aggressive,995.78
176.0,Opportunistic,997.0
176.0,Progressive,997.22
177.0,Balanced,997.08
177.0,Aggressive,995.74
177.0,Progressive,997.18
177.0,Conservative,998.74
177.0,Opportunistic,996.94
178.0,Progressive,997.14
178.0,Aggressive,995.7
178.0,Opportunistic,996.92
178.0,Balanced,997.02
178.0,Conservative,998.72
179.0,Conservative,998.68
179.0,Progressive,997.12
179.0,Aggressive,995.68
179.0,Opportunistic,996.88
179.0,Balanced,996.96
180.0,Progressive,997.12
180.0,Conservative,998.68
180.0,Opportunistic,996.8
180.0,Balanced,996.9
180.0,Aggressive,995.62
181.0,Aggressive,995.54
181.0,Conservative,998.68
181.0,Opportunistic,996.78
181.0,Progressive,997.12
181.0,Balanced,996.86
182.0,Aggressive,995.48
182.0,Balanced,996.84
182.0,Opportunistic,996.74
182.0,Conservative,998.68
182.0,Progressive,997.12
183.0,Balanced,996.82
183.0,Aggressive,995.38
183.0,Opportunistic,996.68
183.0,Conservative,998.68
183.0,Progressive,997.12
184.0,Conservative,998.68
184.0,Opportunistic,996.64
184.0,Balanced,996.76
184.0,Aggressive,995.28
184.0,Progressive,997.1
185.0,Opportunistic,996.62
185.0,Aggressive,995.2
185.0,Balanced,996.68
185.0,Progressive,997.08
185.0,Conservative,998.68
186.0,Balanced,996.64
186.0,Conservative,998.68
186.0,Progressive,997.06
186.0,Aggressive,995.12
186.0,Opportunistic,996.54
187.0,Aggressive,995.12
187.0,Balanced,996.58
187.0,Progressive,997.02
187.0,Conservative,998.66
187.0,Opportunistic,996.46
188.0,Opportunistic,996.44
188.0,Conservative,998.66
188.0,Aggressive,995.04
188.0,Balanced,996.56
188.0,Progressive,996.96
189.0,Opportunistic,996.38
189.0,Conservative,998.6
189.0,Balanced,996.48
189.0,Aggressive,994.98
189.0,Progressive,996.9
190.0,Progressive,996.88
190.0,Opportunistic,996.34
190.0,Conservative,998.6
190.0,Balanced,996.44
190.0,Aggressive,994.96
191.0,Balanced,996.4
191.0,Conservative,998.6
191.0,Opportunistic,996.28
191.0,Aggressive,994.96
191.0,Progressive,996.84
192.0,Conservative,998.6
192.0,Balanced,996.32
192.0,Aggressive,994.86
192.0,Opportunistic,996.22
192.0,Progressive,996.82
193.0,Conservative,998.58
193.0,Opportunistic,996.18
193.0,Progressive,996.8
193.0,Balanced,996.24
193.0,Aggressive,994.74
194.0,Aggressive,994.66
194.0,Conservative,998.58
194.0,Opportunistic,996.16
194.0,Balanced,996.24
194.0,Progressive,996.72
195.0,Conservative,998.54
195.0,Opportunistic,996.12
195.0,Progressive,996.68
195.0,Balanced,996.22
195.0,Aggressive,994.62
196.0,Opportunistic,996.06
196.0,Progressive,996.68
196.0,Balanced,996.2
196.0,Aggressive,994.54
196.0,Conservative,998.54
197.0,Progressive,996.66
197.0,Opportunistic,996.0
197.0,Conservative,998.54
197.0,Aggressive,994.54
197.0,Balanced,996.2
198.0,Conservative,998.54
198.0,Progressive,996.62
198.0,Balanced,996.16
198.0,Aggressive,994.5
198.0,Opportunistic,995.88
199.0,Aggressive,994.46
199.0,Conservative,998.52
199.0,Balanced,996.1
199.0,Progressive,996.52
199.0,Opportunistic,995.8
200.0,Conservative,998.5
200.0,Balanced,996.08
200.0,Progressive,996.5
200.0,Aggressive,994.42
200.0,Opportunistic,995.78
201.0,Aggressive,994.4
201.0,Progressive,996.44
201.0,Conservative,998.48
201.0,Opportunistic,995.72
201.0,Balanced,996.04
202.0,Opportunistic,995.64
202.0,Aggressive,994.36
202.0,Conservative,998.46
202.0,Progressive,996.4
202.0,Balanced,996.0
203.0,Balanced,995.98
203.0,Aggressive,994.3
203.0,Conservative,998.44
203.0,Opportunistic,995.64
