Time,strategy,fog_count,avg_reputation,avg_profit,avg_honesty,audit_type,audit_result
0,Aggressive,1000,7,0,nan
0,Conservative,1000,7,0,nan
0,Balanced,1000,7,0,nan
0,Cyclic,1000,7,0,nan
0,Opportunistic,1000,7,0,nan
0.03231278222047647,Balanced,1000,7.001,5.375785414346268e-05,0.49972305583094984,False,True
0.03837627231650426,Cyclic,1000,6.997,-0.0010136567753406052,0.1646036935354436,False,False
0.0414554265427755,Aggressive,1000,6.997,-0.0010156538126009078,0.1620144250538034,False,False
0.042975734178529075,Balanced,1000,7.002,0.00014608155513898957,0.4993834190239421,False,True
0.04451072494371584,Conservative,1000,6.997,-0.0010965281153084501,0.8283186464294885,False,False
0.04588849554115653,Opportunistic,1000,7.001,7.587736973251058e-05,0.4138778195452473,False,True
0.05420933390958656,Cyclic,1000,6.994,-0.0020272981950027543,0.16470588430034622,True,False
0.05829531814187263,Cyclic,1000,6.991,-0.003044031899682423,0.16473054655313557,False,False
0.0647601035396142,Conservative,1000,6.994,-0.002189226448685413,0.8281569157060982,False,False
0.0863441566414985,Cyclic,1000,6.988,-0.004056203252047009,0.16491236842816667,False,False
0.10799513574199267,Cyclic,1000,6.985,-0.005089083526990839,0.16500616611715122,False,False
0.12454777203696564,Conservative,1000,6.995,-0.002144475308702474,0.8281037726371285,False,True
0.13295140145282763,Cyclic,1000,6.982,-0.006100046618567443,0.16489453628367579,False,False
0.14621380750643176,Aggressive,1000,6.994,-0.0020390005188135156,0.16200598306449865,False,False
0.16807594145109786,Balanced,1000,6.999,-0.0008893566352720779,0.4995438829992072,False,False
0.18153024471216173,Conservative,1000,6.992,-0.0032235910816488245,0.8281453600731269,False,False
0.18289989410410354,Cyclic,1000,6.979,-0.007121971960078175,0.1648862912264199,False,False
0.18497559223805443,Conservative,1000,6.989,-0.004290672813554,0.8282275471297323,False,False
0.21068718533016523,Opportunistic,1000,6.998,-0.0009833250583977503,0.4136932702829572,False,False
0.2293457192445916,Conservative,1000,6.99,-0.004240955334833261,0.8284637082881151,False,True
0.23556965274680314,Cyclic,1000,6.976,-0.008172451659256478,0.1647593383022243,False,False
0.25276231900178003,Aggressive,1000,6.995,-0.0019141343530568139,0.1619021708032397,False,True
0.26190115800180575,Aggressive,1000,6.992,-0.0029175033818789908,0.16194893009902198,False,False
0.2819804226981489,Balanced,1000,6.996,-0.0019323275140734513,0.49942669994653416,False,False
0.2906558177059718,Conservative,1000,6.987,-0.005327572346725921,0.8285312330485195,False,False
0.29636929688230723,Conservative,1000,6.988,-0.005288301083714464,0.828508266181728,False,True
0.3080468431832403,Aggressive,1000,6.989,-0.0039558307509534665,0.16207857587472477,False,False
0.3096334253631552,Aggressive,1000,6.99,-0.003853275208959065,0.16184512152891248,False,True
0.32317025110590303,Opportunistic,1000,6.995,-0.0020091974564104696,0.4136847725381046,False,False
0.32932432166619774,Balanced,1000,6.997,-0.0018482356429661922,0.4993270957733442,False,True
0.33110384517385794,Conservative,1000,6.989,-0.005252014044209349,0.8283670965974255,False,True
0.33852400883320277,Balanced,1000,6.998,-0.0017935968254503898,0.4990444803526163,False,True
0.3386491479809933,Opportunistic,1000,6.992,-0.003037258112674671,0.4139097146367043,False,False
0.34211583860660155,Conservative,1000,6.99,-0.0052117212785690896,0.8282252344918929,False,True
0.3504373916617119,Balanced,1000,6.999,-0.0017394427757128552,0.4986818662912145,False,True
0.3575532379563139,Cyclic,1000,6.973,-0.00919588928578531,0.16437511272407399,True,False
0.3687356923084173,Cyclic,1000,6.97,-0.010211954758920344,0.16420360783687152,False,False
0.37688932526125757,Balanced,1000,6.996,-0.0027916401040035633,0.4984883836069564,False,False
0.38166081545960073,Balanced,1000,6.993,-0.003809636467675657,0.49828973249710123,True,False
0.38867137430925314,Cyclic,1000,6.967,-0.011231293056060018,0.16422260403500286,False,False
0.40193052176876676,Aggressive,1000,6.987,-0.004861384297265782,0.16183383570192292,False,False
0.4061740610780132,Opportunistic,1000,6.993,-0.002958558173184221,0.4144080458844343,False,True
0.40651780700204304,Opportunistic,1000,6.99,-0.004000795183918338,0.41434384355863174,True,False
0.42158251551924747,Cyclic,1000,6.968,-0.011126225057726868,0.1644602131011058,False,True
0.4219173003902201,Conservative,1000,6.991,-0.005154767996947762,0.8281970532990378,False,True
0.42662299466698544,Conservative,1000,6.988,-0.006253488236483625,0.828268952659498,True,False
0.4456476220432749,Opportunistic,1000,6.991,-0.003936409469261947,0.4143439695555336,False,True
0.46136830764831144,Opportunistic,1000,6.988,-0.00495254188691625,0.41405990255955943,False,False
0.4619258996798097,Balanced,1000,6.99,-0.004846168564126665,0.4985941682083356,False,False
0.46370094497217346,Conservative,1000,6.989,-0.006215907996154668,0.8281085853894278,False,True
0.46707582337313364,Cyclic,1000,6.965,-0.012154428674597746,0.16430431781682595,False,False
0.4904603660101968,Cyclic,1000,6.962,-0.013182461243483153,0.164297463898064,False,False
0.5121579390921782,Conservative,1000,6.986,-0.0072763584220381225,0.8280604467731286,False,False
0.514076295018573,Conservative,999,6.988988988988989,-0.006189849938599759,0.8282162115131685,False,False
0.5348773980676421,Opportunistic,1000,6.985,-0.005985303031780626,0.414579370147762,False,False
0.536716701101401,Opportunistic,1000,6.982,-0.007018592985546981,0.4150217364793459,False,False
0.5399216061259974,Balanced,1000,6.987,-0.005900794935771341,0.4989425892682876,False,False
0.5439015335758423,Opportunistic,1000,6.979,-0.008067296705854446,0.4155646368578593,False,False
0.5480401026692018,Cyclic,1000,6.959,-0.014195297882286151,0.16420126571762414,False,False
0.5653267708137143,Balanced,1000,6.988,-0.0058268959412404175,0.4987988359140903,False,True
0.57405499123476,Aggressive,1000,6.984,-0.005874563255640504,0.1617904185947032,False,False
0.5752306751753683,Balanced,1000,6.989,-0.005747744904920749,0.4986199256400037,False,True
0.5783206214909504,Balanced,1000,6.99,-0.005667671252702894,0.4986665754651983,False,True
0.5912634954544838,Cyclic,1000,6.956,-0.015195703027464346,0.16443911414904305,False,False
