Time,strategy,fog_count,avg_reputation,avg_profit,avg_honesty
0,Aggressive,1000,7,0,nan
0,Conservative,1000,7,0,nan
0,Balanced,1000,7,0,nan
0,Cyclic,1000,7,0,nan
0,Opportunistic,1000,7,0,nan
0.008234357973032238,Aggressive,1000,6.997,-0.001006487298192699,0.1602645875937791
0.019483078221658866,Cyclic,1000,6.997,-0.0010054129602697017,0.16517161450106418
0.022918505073479745,Opportunistic,1000,6.997,-0.0010194870399590572,0.41982144730768384
0.026689139813992235,Balanced,1000,6.997,-0.0010435507050618104,0.5022985701182624
0.03894955671157645,Cyclic,1000,6.994,-0.0020360690885739005,0.16535044229479734
0.046326942782061106,Balanced,1000,6.994,-0.0020921728550247973,0.5024093046000064
0.05087905078553021,Balanced,1000,6.995,-0.0020042063531651244,0.5022092676135073
0.05395398268841368,Balanced,1000,6.992,-0.0030343165244778847,0.5022638758307899
0.0564780710441578,Cyclic,1000,6.991,-0.0030605827844691646,0.1653754013246579
0.060261911823352485,Conservative,1000,7.001,4.149782537958213e-05,0.8324101043012151
0.06302898971533166,Aggressive,1000,6.994,-0.002030563964351164,0.16039574757437494
0.06308813813185275,Aggressive,1000,6.991,-0.003047860574904019,0.160357573348591
0.077938830349065,Cyclic,1000,6.988,-0.004072917504725635,0.16522361529350696
0.09731604840656337,Aggressive,1000,6.988,-0.004055442237307836,0.16029025407464645
0.09955572486440657,Cyclic,1000,6.985,-0.005088462412682563,0.16531190743802268
0.10162916454226817,Balanced,1000,6.993,-0.002978786512546548,0.5026101336161748
0.10203696227563908,Cyclic,1000,6.982,-0.006092053066486464,0.1653382670434463
0.12615439692805125,Balanced,1000,6.994,-0.002924541041082091,0.5025652284825245
0.12724349251376268,Conservative,1000,7.002,8.012630813720279e-05,0.8324530092865373
0.12954634626983585,Balanced,1000,6.991,-0.003964114193097743,0.5022774508936423
0.134442645925333,Aggressive,1000,6.985,-0.0050672855691081785,0.16063451156896422
0.14790546599292392,Conservative,1000,7.003,0.0001174599336090223,0.8322559663346194
0.14905658244637007,Aggressive,1000,6.982,-0.006076564642308896,0.1608867012289307
0.15646033897651088,Cyclic,1000,6.979,-0.00710089683211473,0.16532413353463937
0.20269084672188348,Balanced,1000,6.992,-0.0038718837516990554,0.5025926892120836
0.21970836869348825,Opportunistic,1000,6.998,-0.000927782096409583,0.42022590366746465
0.24394870177965217,Conservative,1000,7.004,0.0001570351796512135,0.832018983718439
0.2510183016947269,Aggressive,1000,6.979,-0.007083509672494012,0.16082004833666003
0.2544096944305372,Cyclic,1000,6.976,-0.008112329690781435,0.16540747070674428
0.2768009612959332,Cyclic,1000,6.973,-0.00911653657134271,0.1653350318432394
0.29868554194609753,Opportunistic,1000,6.995,-0.001950133346753927,0.4201674118612397
0.3038349749801164,Opportunistic,1000,6.996,-0.0018604993419971052,0.4205551358621104
0.32969502569114484,Conservative,1000,7.005,0.00019332690375071948,0.8317737087892425
0.341412954705161,Opportunistic,1000,6.993,-0.0028856135968123196,0.4205506815847516
0.3438609065245406,Opportunistic,1000,6.99,-0.003926192620826341,0.4207448763059939
0.34622005249988363,Balanced,1000,6.989,-0.004920531916413798,0.5027400515015745
0.34667934346923096,Balanced,1000,6.99,-0.004844998313710835,0.5030393284727359
0.3488903845208217,Balanced,1000,6.987,-0.005867447353916044,0.5028101722155018
0.35282918695796534,Aggressive,1000,6.976,-0.008096954378163058,0.1612061892780389
0.35408209711304883,Balanced,1000,6.988,-0.005785321607081899,0.5030530474438372
0.35693959516680185,Opportunistic,1000,6.987,-0.004967968675086061,0.42095237534422825
0.3887715629185083,Conservative,1000,7.006,0.0002610065052364323,0.8317686979467594
0.3986853517109387,Balanced,1000,6.985,-0.006860828262359688,0.5032013774904943
0.40269199984552906,Aggressive,1000,6.973,-0.00911825696946508,0.16128825469351818
0.40464012138307687,Conservative,1000,7.007,0.00031019227254590564,0.8320491738330574
0.42087645438102633,Aggressive,1000,6.97,-0.01012564714603047,0.16146578083885907
0.4262914321257275,Conservative,1000,7.008,0.0003449293618008671,0.8321699896091308
0.4273122185159209,Opportunistic,1000,6.984,-0.006015380216504164,0.4211501624548464
0.43769620534778764,Aggressive,1000,6.967,-0.011129907971190737,0.1614600103562944
0.4453388849817108,Conservative,1000,7.005,-0.0007206317128219321,0.8321654686576269
0.44889927365837506,Cyclic,1000,6.97,-0.010136211837326261,0.16550021508056711
0.4505194218509485,Balanced,1000,6.982,-0.00789480818362397,0.5031068414135805
0.45184137102966176,Opportunistic,1000,6.981,-0.007053256430548802,0.42125179269010427
0.45590602463167046,Opportunistic,1000,6.982,-0.006948399408785198,0.4216054781907865
0.47588774676583456,Cyclic,1000,6.967,-0.01116888260536818,0.16550300546432956
0.48349299455163136,Aggressive,1000,6.964,-0.012151776837425618,0.1616123804451146
0.492119121639357,Conservative,1000,7.006,-0.0006689985714838365,0.8323066558026097
0.49512431056163186,Balanced,1000,6.983,-0.007831255053733608,0.5031288897855617
0.5021511893801615,Balanced,1000,6.98,-0.008883255829218712,0.5030607163808619
0.5220566724945438,Opportunistic,1000,6.979,-0.00800129122524999,0.42149312269249367
0.5232987148605797,Cyclic,1000,6.964,-0.012196158353906037,0.16524001057069365
0.5248474600039797,Opportunistic,1000,6.976,-0.009061455410312018,0.42150932162144794
0.5335543526212859,Conservative,1000,7.007,-0.0006190532332129352,0.8323084686320708
0.5339863866939258,Balanced,1000,6.981,-0.008814720616394453,0.5030479512006125
0.536784671562651,Balanced,1000,6.978,-0.009836352783115548,0.5028638097945894
0.5368783642040154,Cyclic,1000,6.961,-0.013200110591440337,0.16503275640233211
0.5377596136377972,Opportunistic,1000,6.977,-0.008999877406947554,0.4217822772703054
0.5398425881896937,Cyclic,1000,6.958,-0.014201994759965432,0.1651239088411749
0.5407549944109088,Balanced,1000,6.979,-0.009764562974501324,0.5032080493117177
0.5464886142584231,Cyclic,1000,6.955,-0.015221116324063708,0.16531903842413517
