Time,strategy,avg_profit
24.0,Balanced,-3.0622174717539092
24.0,Progressive,-3.0600368064286743
25.0,Progressive,-3.150114798331899
25.0,Opportunistic,-3.250472591889572
25.0,Conservative,-1.4426516174150397
25.0,Aggressive,-2.9600381373023055
25.0,Balanced,-3.1644046930094487
26.0,Aggressive,-2.969516069422344
26.0,Progressive,-3.248681615094575
26.0,Opportunistic,-3.367627637807613
26.0,Conservative,-1.5451545595229643
26.0,Balanced,-3.267804102772069
27.0,Progressive,-3.337653327376479
27.0,Opportunistic,-3.4635313460770636
27.0,Aggressive,-2.9794442769419835
27.0,Balanced,-3.3588385535020375
27.0,Conservative,-1.6406290554561491
28.0,Conservative,-1.7480891106550844
28.0,Aggressive,-2.987041674981987
28.0,Opportunistic,-3.5696305161359216
28.0,Balanced,-3.4502648627018857
28.0,Progressive,-3.4294295189281194
29.0,Conservative,-1.8538337988433673
29.0,Balanced,-3.5318112547915628
29.0,Opportunistic,-3.672106027065508
29.0,Progressive,-3.520191741598673
29.0,Aggressive,-2.997872985509701
30.0,Conservative,-1.9737049671305442
30.0,Balanced,-3.6016221564798085
30.0,Aggressive,-3.0029259226801774
30.0,Opportunistic,-3.780543301631025
30.0,Progressive,-3.6040283115960148
31.0,Progressive,-3.6776815138901444
31.0,Aggressive,-3.0063543712409277
31.0,Opportunistic,-3.8773162318782513
31.0,Balanced,-3.6779214963154994
31.0,Conservative,-2.0801774982134633
32.0,Progressive,-3.7474503418984906
32.0,Conservative,-2.18729455352499
32.0,Aggressive,-3.0084227581193885
32.0,Opportunistic,-3.974616376733373
32.0,Balanced,-3.748552121795727
33.0,Conservative,-2.3005891871523643
33.0,Progressive,-3.818986546325539
33.0,Balanced,-3.8119247066635062
33.0,Opportunistic,-4.065505743528731
33.0,Aggressive,-3.010776984848091
34.0,Balanced,-3.8683188162903472
34.0,Progressive,-3.8792939619920412
34.0,Opportunistic,-4.16396265258871
34.0,Conservative,-2.42884254725446
34.0,Aggressive,-3.012275839048195
35.0,Opportunistic,-4.248142714465474
35.0,Balanced,-3.924678068523123
35.0,Aggressive,-3.0146267576857753
35.0,Progressive,-3.9337720073661533
35.0,Conservative,-2.5378389495672917
36.0,Conservative,-2.665508681557483
36.0,Progressive,-3.9902186152869406
36.0,Opportunistic,-4.3426024728744315
36.0,Aggressive,-3.015785513520374
36.0,Balanced,-3.9714104392287357
37.0,Aggressive,-3.017408100163087
37.0,Conservative,-2.7887610625174477
37.0,Progressive,-4.0372429809865915
37.0,Balanced,-4.0182470133673
37.0,Opportunistic,-4.42245356247061
38.0,Conservative,-2.927076178053854
38.0,Progressive,-4.07655720769374
38.0,Aggressive,-3.017408100163087
38.0,Balanced,-4.055621312113458
38.0,Opportunistic,-4.4973368590256095
39.0,Progressive,-4.113465613135245
39.0,Aggressive,-3.0178118247275694
39.0,Balanced,-4.0938599585325965
39.0,Opportunistic,-4.57154685991702
39.0,Conservative,-3.068678177447239
40.0,Aggressive,-3.018221157990342
40.0,Balanced,-4.126577766216338
40.0,Progressive,-4.152934776495669
40.0,Conservative,-3.2149934030686547
40.0,Opportunistic,-4.629040880536574
41.0,Balanced,-4.158641543679863
41.0,Opportunistic,-4.687346167157915
41.0,Aggressive,-3.018221157990342
41.0,Progressive,-4.188250881102783
41.0,Conservative,-3.355944245074176
42.0,Progressive,-4.223194926897171
42.0,Opportunistic,-4.759178697695434
42.0,Conservative,-3.4937528030614486
42.0,Aggressive,-3.018221157990342
42.0,Balanced,-4.187477408956888
43.0,Balanced,-4.213531974505492
43.0,Progressive,-4.251202258184511
43.0,Opportunistic,-4.804580256957182
43.0,Conservative,-3.642297559862499
43.0,Aggressive,-3.018221157990342
44.0,Opportunistic,-4.856027915659795
44.0,Progressive,-4.278873740894291
44.0,Balanced,-4.236159585317538
44.0,Conservative,-3.7858805897744814
44.0,Aggressive,-3.0186218932868507
45.0,Opportunistic,-4.902963447541592
45.0,Balanced,-4.252921503444482
45.0,Progressive,-4.2972530591316
45.0,Conservative,-3.9404604749767005
46.0,Balanced,-4.268391079228717
46.0,Conservative,-4.088857616699798
46.0,Progressive,-4.320296919243847
46.0,Opportunistic,-4.950767496259029
47.0,Opportunistic,-4.99319773116543
47.0,Conservative,-4.233726976432518
47.0,Progressive,-4.341803956494836
47.0,Balanced,-4.279357767163631
48.0,Conservative,-4.384937844427537
48.0,Progressive,-4.3562521724107075
48.0,Opportunistic,-5.0402704285799285
48.0,Balanced,-4.2894537786778155
49.0,Conservative,-4.548157789532636
49.0,Balanced,-4.29841520519396
49.0,Opportunistic,-5.073622781087719
49.0,Progressive,-4.375101477631847
50.0,Conservative,-4.711755996203055
50.0,Opportunistic,-5.1134549516950605
50.0,Progressive,-4.389469779192738
50.0,Balanced,-4.3063220104185005
51.0,Balanced,-4.313043112029169
51.0,Conservative,-4.877018416479857
51.0,Progressive,-4.403654462199014
51.0,Opportunistic,-5.145149430535513
52.0,Opportunistic,-5.17195317437101
52.0,Balanced,-4.3171750593775595
52.0,Conservative,-5.049357150911399
52.0,Progressive,-4.416234353489674
53.0,Opportunistic,-5.199992020809724
53.0,Conservative,-5.214531175750774
53.0,Progressive,-4.434312977794553
53.0,Balanced,-4.320991507132517
54.0,Progressive,-4.449978767998246
54.0,Opportunistic,-5.2290024491116185
54.0,Balanced,-4.323845191707385
54.0,Conservative,-5.359995693205577
55.0,Balanced,-4.32774317014889
55.0,Progressive,-4.457607976399675
55.0,Conservative,-5.532127452820499
55.0,Opportunistic,-5.254615146035835
56.0,Progressive,-4.467223466736382
56.0,Conservative,-5.715243360639528
56.0,Balanced,-4.330067334377292
56.0,Opportunistic,-5.270151154739755
57.0,Conservative,-5.886393069568215
57.0,Balanced,-4.3317065052880075
57.0,Progressive,-4.476708245609326
57.0,Opportunistic,-5.285416050729051
58.0,Progressive,-4.480865351231348
58.0,Opportunistic,-5.30184587346571
58.0,Conservative,-6.051535500900076
58.0,Balanced,-4.332854226140964
59.0,Conservative,-6.239605255216876
59.0,Opportunistic,-5.31915687874478
59.0,Progressive,-4.484877326522902
59.0,Balanced,-4.333703323731463
60.0,Progressive,-4.493962156242753
60.0,Conservative,-6.415977992934498
60.0,Balanced,-4.335363578428064
60.0,Opportunistic,-5.335908519319404
61.0,Balanced,-4.336610841808665
61.0,Opportunistic,-5.351072177304105
61.0,Progressive,-4.500436883056738
61.0,Conservative,-6.598443367648966
62.0,Progressive,-4.505601684452857
62.0,Conservative,-6.758791619707965
62.0,Balanced,-4.337891359735144
62.0,Opportunistic,-5.361246700812426
63.0,Progressive,-4.509607275206323
63.0,Opportunistic,-5.367163211620293
63.0,Conservative,-6.934894342686359
64.0,Progressive,-4.517942376398
64.0,Opportunistic,-5.375311809516468
64.0,Conservative,-7.122708679754197
65.0,Opportunistic,-5.383213006704195
65.0,Progressive,-4.524889235889897
65.0,Conservative,-7.315679152164485
66.0,Progressive,-4.5292703342265535
66.0,Conservative,-7.488596976590617
66.0,Opportunistic,-5.393317752259773
67.0,Conservative,-7.679275559471202
67.0,Progressive,-4.533554515373351
67.0,Opportunistic,-5.403837937041828
68.0,Progressive,-4.537459935326093
68.0,Conservative,-7.8502208043161525
68.0,Opportunistic,-5.411044678008823
69.0,Conservative,-8.013509887063007
69.0,Progressive,-4.543693344524164
69.0,Opportunistic,-5.419456715805653
70.0,Opportunistic,-5.424208291677285
70.0,Conservative,-8.189882537084413
70.0,Progressive,-4.549874083726329
71.0,Opportunistic,-5.428559419563323
71.0,Conservative,-8.361353366361838
71.0,Progressive,-4.552078749511057
72.0,Progressive,-4.556795292095271
72.0,Conservative,-8.548189136606442
72.0,Opportunistic,-5.438184010108879
73.0,Conservative,-8.727628998990879
73.0,Progressive,-4.562025363903076
73.0,Opportunistic,-5.445884083726114
74.0,Conservative,-8.902116440891788
74.0,Progressive,-4.56636409008743
74.0,Opportunistic,-5.4512997906237555
75.0,Conservative,-9.08121646660433
75.0,Progressive,-4.568962093234895
75.0,Opportunistic,-5.453970612860672
76.0,Opportunistic,-5.4565260594545
76.0,Conservative,-9.249128047307032
76.0,Progressive,-4.572103530650121
77.0,Progressive,-4.574483092651139
77.0,Conservative,-9.421060461164913
77.0,Opportunistic,-5.460249035681285
78.0,Progressive,-4.576930690493513
78.0,Conservative,-9.602941691255786
78.0,Opportunistic,-5.462320490674297
79.0,Progressive,-4.578770342721869
79.0,Opportunistic,-5.463406909057384
79.0,Conservative,-9.766483798497841
80.0,Conservative,-9.95072474487521
80.0,Opportunistic,-5.464908607828596
80.0,Progressive,-4.581902623862022
81.0,Conservative,-10.127984423114452
81.0,Opportunistic,-5.465677639903525
81.0,Progressive,-4.585242489511243
82.0,Progressive,-4.58669275783984
82.0,Conservative,-10.311490541423595
82.0,Opportunistic,-5.465936538588702
83.0,Opportunistic,-5.467569449887407
83.0,Conservative,-10.484266007067587
83.0,Progressive,-4.587392163464915
84.0,Progressive,-4.589613284357094
84.0,Opportunistic,-5.468000855414931
84.0,Conservative,-10.666241805669221
85.0,Progressive,-4.591595856746229
85.0,Opportunistic,-5.468867450535486
85.0,Conservative,-10.857380402721493
86.0,Progressive,-4.59376755720781
86.0,Conservative,-11.051055918013326
86.0,Opportunistic,-5.469334280358781
87.0,Conservative,-11.243561473251003
87.0,Progressive,-4.596070493851579
87.0,Opportunistic,-5.469334280358781
88.0,Progressive,-4.597220444813148
88.0,Conservative,-11.420737871882595
88.0,Opportunistic,-5.469281534160676
89.0,Progressive,-4.600544101930216
89.0,Conservative,-11.613215964467683
89.0,Opportunistic,-5.470078455487826
90.0,Progressive,-4.602468304109679
90.0,Conservative,-11.78976924670037
91.0,Progressive,-4.602474496029415
91.0,Conservative,-11.98439878170794
92.0,Conservative,-12.165463397736799
92.0,Progressive,-4.603694123606531
93.0,Progressive,-4.605697314925092
93.0,Conservative,-12.341501776287577
94.0,Conservative,-12.529264288084383
94.0,Progressive,-4.606128096842241
95.0,Conservative,-12.714710683422622
95.0,Progressive,-4.606170868298215
96.0,Progressive,-4.608123375916494
96.0,Conservative,-12.886300424278303
97.0,Progressive,-4.608945526842164
97.0,Conservative,-13.080622000066992
98.0,Progressive,-4.609812973569966
98.0,Conservative,-13.260964739309305
99.0,Progressive,-4.611220179955905
99.0,Conservative,-13.436965659641269
100.0,Conservative,-13.609410769952067
100.0,Progressive,-4.612517353193022
101.0,Progressive,-4.613454400491367
101.0,Conservative,-13.777754314392661
102.0,Progressive,-4.614526464428986
102.0,Conservative,-13.94704395906432
103.0,Conservative,-14.108253623652825
103.0,Progressive,-4.615455599210736
104.0,Conservative,-14.288254555342542
104.0,Progressive,-4.616642654787326
105.0,Conservative,-14.48461141074257
105.0,Progressive,-4.616821732507706
106.0,Conservative,-14.654696164971368
106.0,Progressive,-4.618016531520877
107.0,Conservative,-14.85616584580441
107.0,Progressive,-4.618318897682426
108.0,Conservative,-15.040486863749017
108.0,Progressive,-4.618989381715621
109.0,Progressive,-4.619800867309872
109.0,Conservative,-15.219746461161874
110.0,Conservative,-15.405843828309244
110.0,Progressive,-4.620941872077666
111.0,Conservative,-15.597545176840956
111.0,Progressive,-4.6223162051551405
112.0,Progressive,-4.62325922007819
112.0,Conservative,-15.779355115201147
113.0,Progressive,-4.625178434041695
113.0,Conservative,-15.954225687709572
114.0,Progressive,-4.62612540695177
114.0,Conservative,-16.138932836705116
115.0,Conservative,-16.31622497821684
115.0,Progressive,-4.62675864053384
116.0,Conservative,-16.510907588627994
116.0,Progressive,-4.6274379004701025
117.0,Conservative,-16.69215907893187
117.0,Progressive,-4.628015641106056
118.0,Progressive,-4.628274644015736
118.0,Conservative,-16.859806509524347
119.0,Progressive,-4.629790554430024
119.0,Conservative,-17.027951717299512
120.0,Conservative,-17.196699705539537
120.0,Progressive,-4.630873478591819
121.0,Progressive,-4.631536502019089
121.0,Conservative,-17.348581907388066
122.0,Progressive,-4.632159675590786
122.0,Conservative,-17.5182062684964
123.0,Progressive,-4.632261387778784
123.0,Conservative,-17.659288363822178
124.0,Progressive,-4.632885990241771
124.0,Conservative,-17.804300113574584
125.0,Conservative,-17.938890967970504
125.0,Progressive,-4.634332930677476
126.0,Progressive,-4.6339542796991395
126.0,Conservative,-18.077778034206272
127.0,Progressive,-4.634168385524767
127.0,Conservative,-18.218887877811696
128.0,Progressive,-4.634439785646485
128.0,Conservative,-18.355424991491176
129.0,Conservative,-18.50092935448057
129.0,Progressive,-4.6347477570043445
130.0,Progressive,-4.635734241059543
130.0,Conservative,-18.651845679825104
131.0,Conservative,-18.786849504417788
131.0,Progressive,-4.637104301532807
132.0,Conservative,-18.90672987408665
132.0,Progressive,-4.637454176604772
133.0,Conservative,-19.024768786005907
133.0,Progressive,-4.638285869264539
134.0,Conservative,-19.136314147660222
134.0,Progressive,-4.6384677676604396
135.0,Conservative,-19.24418176176252
135.0,Progressive,-4.638225408553361
136.0,Progressive,-4.6379221482825645
136.0,Conservative,-19.35939072442344
137.0,Conservative,-19.454942432226495
137.0,Progressive,-4.638492180210225
138.0,Progressive,-4.638687362219611
138.0,Conservative,-19.552220560978313
139.0,Conservative,-19.63541141807108
139.0,Progressive,-4.638500590991205
140.0,Progressive,-4.6388286377756955
140.0,Conservative,-19.71419753301837
141.0,Conservative,-19.79994857913323
141.0,Progressive,-4.6399987703078045
142.0,Progressive,-4.641168391685599
142.0,Conservative,-19.860697980405103
143.0,Progressive,-4.642272330950882
143.0,Conservative,-19.917001197338017
144.0,Conservative,-19.98468921562442
144.0,Progressive,-4.643081960658585
145.0,Conservative,-20.057364365146103
145.0,Progressive,-4.643819277404666
146.0,Progressive,-4.644321501934185
146.0,Conservative,-20.121546054819735
147.0,Progressive,-4.6459271058086165
147.0,Conservative,-20.175555397861448
148.0,Progressive,-4.646350260544897
148.0,Conservative,-20.217341031990134
149.0,Conservative,-20.255265826903997
150.0,Conservative,-20.29448990162164
151.0,Conservative,-20.324372770376286
152.0,Conservative,-20.347502878467843
153.0,Conservative,-20.372854823853153
154.0,Conservative,-20.386612451423535
155.0,Conservative,-20.400232494842804
156.0,Conservative,-20.418910618479458
157.0,Conservative,-20.43635040270378
158.0,Conservative,-20.44483565496213
159.0,Conservative,-20.456191334123915
160.0,Conservative,-20.466244369266324
161.0,Conservative,-20.47978936859211
162.0,Conservative,-20.48445737337889
163.0,Conservative,-20.497252087457223
164.0,Conservative,-20.503429273087896
165.0,Conservative,-20.508823894399985
166.0,Conservative,-20.511383203969736
