Time,strategy,avg_profit
10.0,Opportunistic,-0.4928504542955309
10.0,Progressive,-0.44025689333493373
11.0,Progressive,-0.4861442534414676
11.0,Aggressive,-0.7641221207332641
11.0,Conservative,-0.14047326928582296
11.0,Opportunistic,-0.5366536899867794
11.0,Balanced,-0.46941285921038545
12.0,Aggressive,-0.8334425610905185
12.0,Conservative,-0.1542133860168008
12.0,Progressive,-0.5278297437154069
12.0,Opportunistic,-0.5810415520387996
12.0,Balanced,-0.5145519046843262
13.0,Conservative,-0.16801428377350233
13.0,Progressive,-0.5696228417490999
13.0,Opportunistic,-0.6295458639419064
13.0,Balanced,-0.559730844527277
13.0,Aggressive,-0.8938428056304368
14.0,Conservative,-0.18285701509646415
14.0,Progressive,-0.6163769613748923
14.0,Balanced,-0.5994246370928122
14.0,Opportunistic,-0.6793575883571197
14.0,Aggressive,-0.9537515042487518
15.0,Opportunistic,-0.7261442531985679
15.0,Progressive,-0.6644270777212756
15.0,Conservative,-0.2005385175835766
15.0,Aggressive,-1.0257129161633385
15.0,Balanced,-0.6469681191290475
16.0,Progressive,-0.7093858012212161
16.0,Opportunistic,-0.7683671783066951
16.0,Conservative,-0.21294437382596926
16.0,Balanced,-0.6939164144134393
16.0,Aggressive,-1.083596851352203
17.0,Opportunistic,-0.8099811754311854
17.0,Balanced,-0.7375802912474195
17.0,Conservative,-0.22856108223426352
17.0,Progressive,-0.7563078653507033
17.0,Aggressive,-1.144836032581792
18.0,Progressive,-0.7967156610700071
18.0,Opportunistic,-0.8559237854998085
18.0,Balanced,-0.7833922581950672
18.0,Conservative,-0.24530656402373244
18.0,Aggressive,-1.1966091670919932
19.0,Aggressive,-1.2551737293585956
19.0,Opportunistic,-0.9008960830377377
19.0,Conservative,-0.26057431393189157
19.0,Progressive,-0.8428688786353443
19.0,Balanced,-0.8220648858563908
20.0,Aggressive,-1.3149414017337877
20.0,Opportunistic,-0.9419254339130597
20.0,Conservative,-0.27217902921848064
20.0,Balanced,-0.8666892367931528
20.0,Progressive,-0.8833858897240178
21.0,Aggressive,-1.3707317902647853
21.0,Conservative,-0.282354721245079
21.0,Opportunistic,-0.9809183455716446
21.0,Balanced,-0.9131365586322133
21.0,Progressive,-0.9278569480017618
22.0,Progressive,-0.9734899329088859
22.0,Conservative,-0.29741994966587343
22.0,Balanced,-0.9573577962490387
22.0,Aggressive,-1.4269347930384728
22.0,Opportunistic,-1.0208805547962028
23.0,Opportunistic,-1.0603435365418665
23.0,Balanced,-0.9983173269466374
23.0,Conservative,-0.3159373924623492
23.0,Progressive,-1.0193427106263113
23.0,Aggressive,-1.484067112893797
24.0,Opportunistic,-1.1016154815123347
24.0,Balanced,-1.0435299764698942
24.0,Progressive,-1.0610949837939143
24.0,Conservative,-0.3305038742850859
24.0,Aggressive,-1.5406972959137668
25.0,Progressive,-1.1055472867372946
25.0,Aggressive,-1.5888899129506655
25.0,Conservative,-0.34668587561526176
25.0,Opportunistic,-1.1425188932734227
25.0,Balanced,-1.0886691731804439
26.0,Aggressive,-1.6386078837211366
26.0,Progressive,-1.1511546355023232
26.0,Conservative,-0.3613895648220191
26.0,Opportunistic,-1.1799488375804925
26.0,Balanced,-1.130558401506617
27.0,Aggressive,-1.689343464175066
27.0,Progressive,-1.1949884380057814
27.0,Conservative,-0.3755282966816974
27.0,Opportunistic,-1.2205347903056296
27.0,Balanced,-1.1749409492787597
28.0,Conservative,-0.3883019866753768
28.0,Progressive,-1.236863994979712
28.0,Aggressive,-1.7351912326982224
28.0,Opportunistic,-1.2590018855279583
28.0,Balanced,-1.217715124862957
29.0,Balanced,-1.2630393631833785
29.0,Conservative,-0.4038936395500653
29.0,Aggressive,-1.7833539560712162
29.0,Opportunistic,-1.303344933249349
29.0,Progressive,-1.2812855052808942
30.0,Balanced,-1.3038400651256217
30.0,Opportunistic,-1.3438205663317568
30.0,Conservative,-0.42179868891133493
30.0,Progressive,-1.3288295209142362
30.0,Aggressive,-1.8334435843206511
31.0,Balanced,-1.3524979974767057
31.0,Progressive,-1.3710519789547282
31.0,Aggressive,-1.8766141995369505
31.0,Opportunistic,-1.381428507284198
31.0,Conservative,-0.43822715767214687
32.0,Aggressive,-1.9254593814311738
32.0,Opportunistic,-1.4204576469265096
32.0,Balanced,-1.3989504696852193
32.0,Progressive,-1.4166865490595049
32.0,Conservative,-0.4555050959455152
33.0,Progressive,-1.4621903673343863
33.0,Aggressive,-1.9705745763132552
33.0,Opportunistic,-1.455351019304204
33.0,Conservative,-0.4763371407004067
33.0,Balanced,-1.4401948057913432
34.0,Balanced,-1.4839935389711252
34.0,Aggressive,-2.0162007674421116
34.0,Progressive,-1.4982300939653426
34.0,Opportunistic,-1.4971297520210132
34.0,Conservative,-0.49226525209411215
35.0,Aggressive,-2.058100124070141
35.0,Opportunistic,-1.5424797174496947
35.0,Balanced,-1.5287853487608771
35.0,Progressive,-1.533960999418782
35.0,Conservative,-0.5095913878845105
36.0,Aggressive,-2.104283132288934
36.0,Progressive,-1.5757567986061614
36.0,Balanced,-1.568302251455488
36.0,Conservative,-0.5329478062069193
36.0,Opportunistic,-1.58021297133063
37.0,Balanced,-1.6139388381569857
37.0,Aggressive,-2.15045363333601
37.0,Opportunistic,-1.619560551793829
37.0,Progressive,-1.612748557352655
37.0,Conservative,-0.5519434527476534
38.0,Progressive,-1.6512785803077656
38.0,Aggressive,-2.187848060658376
38.0,Opportunistic,-1.6574312531906332
38.0,Balanced,-1.6546063409145193
38.0,Conservative,-0.5703170974942622
39.0,Balanced,-1.6969790932379296
39.0,Progressive,-1.6917245059739678
39.0,Conservative,-0.5902378517695881
39.0,Aggressive,-2.2293177084850395
39.0,Opportunistic,-1.70145020484556
40.0,Opportunistic,-1.7384401909252725
40.0,Progressive,-1.7347099372652193
40.0,Conservative,-0.6088035642598325
40.0,Balanced,-1.7457117951100931
40.0,Aggressive,-2.2664470232912968
41.0,Conservative,-0.629201197560874
41.0,Balanced,-1.7786481743367457
41.0,Aggressive,-2.3033769886675994
41.0,Progressive,-1.7737193600736336
41.0,Opportunistic,-1.7720567907428355
42.0,Conservative,-0.6445967267560705
42.0,Opportunistic,-1.8077251877129503
42.0,Progressive,-1.8208687085254538
42.0,Balanced,-1.8214718356730424
42.0,Aggressive,-2.33682888304206
43.0,Opportunistic,-1.8484976835830818
43.0,Conservative,-0.6626214236017102
43.0,Balanced,-1.859357279894076
43.0,Progressive,-1.8609304102083442
43.0,Aggressive,-2.3711677872709034
44.0,Opportunistic,-1.8873059314900003
44.0,Conservative,-0.6825711274201108
44.0,Balanced,-1.9021976533146125
44.0,Progressive,-1.9011509047416444
44.0,Aggressive,-2.407043967504961
45.0,Opportunistic,-1.9289414832775427
45.0,Aggressive,-2.4390920373108766
45.0,Progressive,-1.940365690082127
45.0,Balanced,-1.9470801223810008
45.0,Conservative,-0.7002642023482046
46.0,Balanced,-1.990625888145206
46.0,Progressive,-1.97743184272241
46.0,Opportunistic,-1.9708422657781113
46.0,Conservative,-0.7201059539633775
46.0,Aggressive,-2.4628387660125766
47.0,Conservative,-0.741353977198532
47.0,Opportunistic,-2.0125769562974387
47.0,Aggressive,-2.4909841504248256
47.0,Balanced,-2.0313986603301912
47.0,Progressive,-2.0166654752544835
48.0,Opportunistic,-2.049750631007372
48.0,Progressive,-2.060066577746734
48.0,Aggressive,-2.519630646786939
48.0,Conservative,-0.7625529765527562
48.0,Balanced,-2.077947074913651
49.0,Progressive,-2.1015561468964665
49.0,Aggressive,-2.5482787249687435
49.0,Opportunistic,-2.08980269684783
49.0,Conservative,-0.7868996245472926
49.0,Balanced,-2.1164451848291033
50.0,Aggressive,-2.5751439538225473
50.0,Balanced,-2.155342301872059
50.0,Conservative,-0.8118641956995742
50.0,Opportunistic,-2.1336930039374344
50.0,Progressive,-2.136878338631648
51.0,Conservative,-0.8335863837780124
51.0,Aggressive,-2.599767557886734
51.0,Opportunistic,-2.1705606136575537
51.0,Balanced,-2.200085762622148
51.0,Progressive,-2.1776201421791272
52.0,Conservative,-0.854874295173422
52.0,Balanced,-2.242085767429095
52.0,Aggressive,-2.6211440723013015
52.0,Opportunistic,-2.2085281480120735
52.0,Progressive,-2.2170245947879152
53.0,Progressive,-2.261363277347194
53.0,Aggressive,-2.6436187305246452
53.0,Balanced,-2.279682170546295
53.0,Opportunistic,-2.2523676140043043
53.0,Conservative,-0.8763610790057075
54.0,Aggressive,-2.6715152231588193
54.0,Progressive,-2.3013509258249187
54.0,Balanced,-2.3189081723847043
54.0,Opportunistic,-2.2910291673212377
54.0,Conservative,-0.9039972207639722
55.0,Aggressive,-2.6916253849794405
55.0,Conservative,-0.9250034235772523
55.0,Progressive,-2.3391298341271534
55.0,Opportunistic,-2.3309219566050716
55.0,Balanced,-2.359346526875861
56.0,Progressive,-2.3796346952399676
56.0,Conservative,-0.9460427461699021
56.0,Opportunistic,-2.37167186355218
56.0,Aggressive,-2.7094898471873528
56.0,Balanced,-2.401364105792456
57.0,Opportunistic,-2.414473165459083
57.0,Progressive,-2.415200917503086
57.0,Aggressive,-2.7282751806883727
57.0,Balanced,-2.4341725807294354
57.0,Conservative,-0.9700980275086537
58.0,Opportunistic,-2.454420299227654
58.0,Progressive,-2.4507355619347844
58.0,Balanced,-2.4709422516382644
58.0,Aggressive,-2.749885368173628
58.0,Conservative,-0.9887011754679672
59.0,Opportunistic,-2.4902059903639313
59.0,Progressive,-2.4911860513218893
59.0,Balanced,-2.5168409447918147
59.0,Conservative,-1.0099118938927323
59.0,Aggressive,-2.764601461613848
60.0,Aggressive,-2.7828202698597715
60.0,Progressive,-2.5362247248754195
60.0,Balanced,-2.5568411424545783
60.0,Conservative,-1.0342404026754253
60.0,Opportunistic,-2.527402463465321
61.0,Progressive,-2.5750158781760035
61.0,Balanced,-2.5925199035398583
61.0,Opportunistic,-2.5718551132648484
61.0,Conservative,-1.058657444839358
61.0,Aggressive,-2.798892785221658
62.0,Balanced,-2.6294510025683
62.0,Aggressive,-2.811410821338118
62.0,Progressive,-2.6135458595762064
62.0,Conservative,-1.080407364961383
62.0,Opportunistic,-2.612728957963922
63.0,Conservative,-1.104990136449659
63.0,Balanced,-2.6708748838611767
63.0,Aggressive,-2.8254564224981755
63.0,Opportunistic,-2.6518919797616127
63.0,Progressive,-2.649660048394465
64.0,Aggressive,-2.8374164285290893
64.0,Progressive,-2.687721035066088
64.0,Balanced,-2.7086540110050823
64.0,Opportunistic,-2.6895358488091934
64.0,Conservative,-1.1327018461554277
65.0,Conservative,-1.1585814732324187
65.0,Aggressive,-2.847082054833844
65.0,Opportunistic,-2.727871315998436
65.0,Balanced,-2.7431994201814627
65.0,Progressive,-2.7177028015806233
66.0,Aggressive,-2.8602678172088054
66.0,Opportunistic,-2.773905401834692
66.0,Progressive,-2.751790745728345
66.0,Balanced,-2.778867534974976
66.0,Conservative,-1.182891221849805
67.0,Conservative,-1.2056616307167047
67.0,Balanced,-2.8141600053701707
67.0,Opportunistic,-2.814802870095991
67.0,Progressive,-2.7893203285924604
67.0,Aggressive,-2.8719111520334133
68.0,Progressive,-2.8269536933103505
68.0,Conservative,-1.233018494549255
68.0,Balanced,-2.8517860484170585
68.0,Opportunistic,-2.843241502517732
68.0,Aggressive,-2.885240963845489
69.0,Opportunistic,-2.881142626208893
69.0,Balanced,-2.8853553514467114
69.0,Progressive,-2.8619411280710985
69.0,Aggressive,-2.8950788554294706
69.0,Conservative,-1.2620388625175891
70.0,Balanced,-2.917911009162451
70.0,Opportunistic,-2.9164181486413048
70.0,Aggressive,-2.9049922790658407
70.0,Conservative,-1.2881103412626496
70.0,Progressive,-2.8948066206511727
71.0,Balanced,-2.952726997412618
71.0,Aggressive,-2.9134577501348637
71.0,Opportunistic,-2.9503838085832483
71.0,Progressive,-2.9365118032203292
71.0,Conservative,-1.3166656875217653
72.0,Conservative,-1.3437484800391264
72.0,Balanced,-2.9851635684293756
72.0,Progressive,-2.971371995725802
72.0,Aggressive,-2.9233857782277686
72.0,Opportunistic,-2.9927590339379044
73.0,Conservative,-1.3747020883522973
73.0,Aggressive,-2.9297864434902725
73.0,Opportunistic,-3.0296670317479033
73.0,Progressive,-3.003177420754712
73.0,Balanced,-3.016499930272837
74.0,Conservative,-1.4006174437150944
74.0,Opportunistic,-3.0676189817046877
74.0,Balanced,-3.0494924953088463
74.0,Progressive,-3.032294515471467
74.0,Aggressive,-2.9369873861678544
75.0,Progressive,-3.061870473086833
75.0,Conservative,-1.4295631233625938
75.0,Opportunistic,-3.099853795202918
75.0,Balanced,-3.0808215647591637
75.0,Aggressive,-2.944623102823685
76.0,Opportunistic,-3.138375368925886
76.0,Aggressive,-2.9528382191544074
76.0,Progressive,-3.0934427647010327
76.0,Conservative,-1.459020351552803
76.0,Balanced,-3.115799151522751
77.0,Opportunistic,-3.173879944731059
77.0,Conservative,-1.4859780100685538
77.0,Balanced,-3.1452361274319856
77.0,Aggressive,-2.958991512356462
77.0,Progressive,-3.1226952872502496
78.0,Progressive,-3.1551879889338044
78.0,Conservative,-1.5190470470872839
78.0,Aggressive,-2.9624040444828297
78.0,Balanced,-3.1774212702285056
78.0,Opportunistic,-3.207834258774452
79.0,Balanced,-3.208124911819453
79.0,Progressive,-3.185132916428984
79.0,Opportunistic,-3.244171006120057
79.0,Aggressive,-2.96858989839283
79.0,Conservative,-1.5432987179611402
80.0,Opportunistic,-3.279774935304415
80.0,Conservative,-1.5720935877355353
80.0,Progressive,-3.2090950734977177
80.0,Balanced,-3.2380439927403115
80.0,Aggressive,-2.973080006096388
81.0,Balanced,-3.2675971376575923
81.0,Opportunistic,-3.3137170441320065
81.0,Progressive,-3.236690198775232
81.0,Aggressive,-2.9774101515766485
81.0,Conservative,-1.6079287860128195
82.0,Progressive,-3.269029439111458
82.0,Opportunistic,-3.3405149620628625
82.0,Conservative,-1.6421006522959494
82.0,Aggressive,-2.9835744212348687
82.0,Balanced,-3.2991339600366945
83.0,Aggressive,-2.988713226347161
83.0,Balanced,-3.3283367438281677
83.0,Conservative,-1.671986965060114
83.0,Progressive,-3.2973203628893857
83.0,Opportunistic,-3.373595528426195
84.0,Conservative,-1.7083386868376325
84.0,Balanced,-3.3553622688692184
84.0,Opportunistic,-3.41043601240227
84.0,Progressive,-3.3270470136113137
84.0,Aggressive,-2.991594861155394
85.0,Progressive,-3.354298915402782
85.0,Aggressive,-2.99549901080575
85.0,Opportunistic,-3.445093538581895
85.0,Balanced,-3.384226576386965
85.0,Conservative,-1.7467065368348822
86.0,Aggressive,-2.9999215827981573
86.0,Opportunistic,-3.4823234194362818
86.0,Progressive,-3.3820559278340743
86.0,Balanced,-3.408052030775816
86.0,Conservative,-1.7820584646257374
87.0,Progressive,-3.411714113798774
87.0,Opportunistic,-3.5167052181279628
87.0,Balanced,-3.434558088988037
87.0,Conservative,-1.8102358885936862
87.0,Aggressive,-3.0021620309485884
88.0,Opportunistic,-3.548525226615949
88.0,Balanced,-3.46114294185397
88.0,Aggressive,-3.004817376521999
88.0,Conservative,-1.8419806917013162
88.0,Progressive,-3.435488961488898
89.0,Opportunistic,-3.5814938241499523
89.0,Conservative,-1.8813822396324178
89.0,Balanced,-3.4871231836751466
89.0,Progressive,-3.462155024387318
89.0,Aggressive,-3.006695167627174
90.0,Progressive,-3.4862729248577513
90.0,Aggressive,-3.008741914413713
90.0,Balanced,-3.5077661489448326
90.0,Conservative,-1.9122276871813184
90.0,Opportunistic,-3.6162348630476773
91.0,Opportunistic,-3.6488033246899203
91.0,Aggressive,-3.011080887928166
91.0,Progressive,-3.514700784095319
91.0,Balanced,-3.535230338053469
91.0,Conservative,-1.9426666764845961
92.0,Aggressive,-3.012005545388724
92.0,Balanced,-3.557592826823848
92.0,Conservative,-1.9770396241793085
92.0,Progressive,-3.538480990400403
92.0,Opportunistic,-3.681043159824905
93.0,Opportunistic,-3.7129781283012204
93.0,Conservative,-2.0105857719110465
93.0,Progressive,-3.5609253697326984
93.0,Aggressive,-3.0147457554017087
93.0,Balanced,-3.578916622191701
94.0,Opportunistic,-3.7450199343006774
94.0,Progressive,-3.5832056430492814
94.0,Balanced,-3.604184499544948
94.0,Conservative,-2.046362338835185
94.0,Aggressive,-3.0159443425670776
95.0,Opportunistic,-3.7721578210877458
95.0,Progressive,-3.615703372159652
95.0,Aggressive,-3.017733104348279
95.0,Conservative,-2.0786100755016825
95.0,Balanced,-3.626421396036145
96.0,Conservative,-2.119947935880565
96.0,Progressive,-3.639749095829734
96.0,Opportunistic,-3.804297694407826
96.0,Aggressive,-3.018853439877599
96.0,Balanced,-3.6466546426415194
97.0,Opportunistic,-3.8336651901240906
97.0,Balanced,-3.669783877692323
97.0,Conservative,-2.154848647786731
97.0,Progressive,-3.6600694661910422
97.0,Aggressive,-3.0195551344611613
98.0,Conservative,-2.1899369618449334
98.0,Opportunistic,-3.8610764654735727
98.0,Balanced,-3.68840087501084
98.0,Progressive,-3.684625004232335
98.0,Aggressive,-3.0211494245254924
99.0,Conservative,-2.225835501672132
99.0,Opportunistic,-3.8964972678041745
99.0,Aggressive,-3.0227907864061634
99.0,Balanced,-3.7079707374056743
99.0,Progressive,-3.7046023533957
100.0,Conservative,-2.262709126450849
100.0,Opportunistic,-3.924303947624687
100.0,Aggressive,-3.0227478384606883
100.0,Progressive,-3.72622446968058
100.0,Balanced,-3.729479756574899
101.0,Aggressive,-3.0236861324678688
101.0,Conservative,-2.3018586518893684
101.0,Progressive,-3.7445836130667196
101.0,Opportunistic,-3.9485882656324636
101.0,Balanced,-3.7501155298258806
102.0,Aggressive,-3.02427550149286
102.0,Conservative,-2.3353801118168476
102.0,Progressive,-3.7639418588248343
102.0,Opportunistic,-3.980908648099221
102.0,Balanced,-3.769369096246363
103.0,Balanced,-3.7861245711098466
103.0,Aggressive,-3.02485674926037
103.0,Opportunistic,-4.008818411877656
103.0,Progressive,-3.7793579864338254
103.0,Conservative,-2.3767633278421876
104.0,Aggressive,-3.025471477682991
104.0,Opportunistic,-4.037222740636435
104.0,Conservative,-2.4148491732988138
104.0,Progressive,-3.797234199566301
104.0,Balanced,-3.8079187191958552
105.0,Progressive,-3.817285501577651
105.0,Opportunistic,-4.064063886072962
105.0,Balanced,-3.8248177581224927
105.0,Aggressive,-3.026089463782386
105.0,Conservative,-2.4556466296298165
106.0,Aggressive,-3.0267124563606274
106.0,Progressive,-3.838829805639906
106.0,Balanced,-3.840767719493678
106.0,Opportunistic,-4.093239764907423
106.0,Conservative,-2.5020935033236116
107.0,Conservative,-2.540697521244856
107.0,Balanced,-3.8554099722626485
107.0,Opportunistic,-4.119292168584791
107.0,Progressive,-3.85681821250484
107.0,Aggressive,-3.0269147074680594
108.0,Progressive,-3.8764280701590725
108.0,Opportunistic,-4.149790048630418
108.0,Balanced,-3.8713412209397116
108.0,Conservative,-2.5805221694369287
108.0,Aggressive,-3.0269147074680594
109.0,Aggressive,-3.0269147074680594
109.0,Opportunistic,-4.177023590071982
109.0,Conservative,-2.6215851122997584
109.0,Progressive,-3.892140385249083
109.0,Balanced,-3.888536224811097
110.0,Aggressive,-3.026884808546167
110.0,Balanced,-3.9023986271284756
110.0,Opportunistic,-4.204866067635455
110.0,Conservative,-2.663294483875051
110.0,Progressive,-3.908594457974101
111.0,Balanced,-3.919399028542225
111.0,Progressive,-3.92824822635564
111.0,Aggressive,-3.027294315507463
111.0,Opportunistic,-4.230096394651025
111.0,Conservative,-2.7091440480572606
112.0,Opportunistic,-4.253054484089559
112.0,Progressive,-3.9391483981923967
112.0,Balanced,-3.93345285468223
112.0,Aggressive,-3.027294315507463
112.0,Conservative,-2.7522049160104136
113.0,Opportunistic,-4.277589548456458
113.0,Balanced,-3.9490120663940127
113.0,Conservative,-2.7914431645219957
113.0,Progressive,-3.9541409491765735
113.0,Aggressive,-3.027294315507463
114.0,Balanced,-3.963292011582144
114.0,Conservative,-2.827326623680861
114.0,Progressive,-3.96741884207964
114.0,Opportunistic,-4.302160892805404
114.0,Aggressive,-3.027294315507463
115.0,Balanced,-3.9794772586830742
115.0,Progressive,-3.9802783185996664
115.0,Opportunistic,-4.326764487539581
115.0,Aggressive,-3.0272834097782293
115.0,Conservative,-2.8694768636922343
116.0,Progressive,-3.9956435494831997
116.0,Balanced,-3.994846037330295
116.0,Aggressive,-3.0272834097782293
116.0,Opportunistic,-4.353256606970919
116.0,Conservative,-2.9109991327764937
117.0,Progressive,-4.007617793451872
117.0,Balanced,-4.007435351395374
117.0,Opportunistic,-4.374344631459775
117.0,Aggressive,-3.027250858302718
117.0,Conservative,-2.9557291241411128
118.0,Conservative,-3.0002721381117574
118.0,Progressive,-4.0197774241988995
118.0,Opportunistic,-4.400029177719661
118.0,Balanced,-4.020529596936056
118.0,Aggressive,-3.0274618839529612
119.0,Conservative,-3.042884721714156
119.0,Opportunistic,-4.420539371069583
119.0,Balanced,-4.031323599395122
119.0,Progressive,-4.032688409959829
119.0,Aggressive,-3.0274618839529612
120.0,Aggressive,-3.0284468513604548
120.0,Balanced,-4.043654338143056
120.0,Opportunistic,-4.443459638676172
120.0,Conservative,-3.088772848285483
120.0,Progressive,-4.046163026347881
121.0,Balanced,-4.053765161383325
121.0,Aggressive,-3.0284468513604548
121.0,Opportunistic,-4.462935714790747
121.0,Conservative,-3.131557067618372
121.0,Progressive,-4.061418839036644
122.0,Progressive,-4.077836816507058
122.0,Aggressive,-3.0286477306138244
122.0,Balanced,-4.063446829625926
122.0,Opportunistic,-4.484676195816223
122.0,Conservative,-3.1744835324443907
123.0,Conservative,-3.2246770533459244
123.0,Progressive,-4.093361128699264
123.0,Balanced,-4.074245993259911
123.0,Opportunistic,-4.5077766117649505
124.0,Progressive,-4.108654162797589
124.0,Opportunistic,-4.527511269773329
124.0,Conservative,-3.2698910631539038
124.0,Balanced,-4.084378312954513
125.0,Opportunistic,-4.5488423764075945
125.0,Conservative,-3.3150732716803337
125.0,Balanced,-4.09362264749288
125.0,Progressive,-4.117955344741247
126.0,Conservative,-3.361841651326973
126.0,Balanced,-4.101364554482854
126.0,Opportunistic,-4.567708491608795
126.0,Progressive,-4.130573252429326
127.0,Conservative,-3.4053987208753362
127.0,Opportunistic,-4.584892056777375
127.0,Balanced,-4.108699964134255
127.0,Progressive,-4.140809227913644
128.0,Conservative,-3.450357344149962
128.0,Opportunistic,-4.5996579872657
128.0,Balanced,-4.117647988550277
128.0,Progressive,-4.149207865972495
129.0,Conservative,-3.499830233507386
129.0,Balanced,-4.124171404806683
129.0,Opportunistic,-4.618473834517747
129.0,Progressive,-4.159308805013647
130.0,Conservative,-3.5493815390170345
130.0,Opportunistic,-4.637658118964788
130.0,Progressive,-4.166185885119153
130.0,Balanced,-4.132645838219739
131.0,Opportunistic,-4.655894890262288
131.0,Conservative,-3.5998498635673046
131.0,Progressive,-4.178950341625079
131.0,Balanced,-4.137249197855749
132.0,Progressive,-4.190358650785012
132.0,Conservative,-3.647491966748238
132.0,Opportunistic,-4.671910114827217
132.0,Balanced,-4.145108937293816
133.0,Opportunistic,-4.68897282013681
133.0,Progressive,-4.200120659485908
133.0,Balanced,-4.152030333139971
133.0,Conservative,-3.693684136555207
134.0,Progressive,-4.210982791287952
134.0,Opportunistic,-4.702262918928954
134.0,Balanced,-4.156852468959911
134.0,Conservative,-3.748475681330875
135.0,Progressive,-4.21737893871059
135.0,Conservative,-3.8018058244991453
135.0,Balanced,-4.160768532839568
135.0,Opportunistic,-4.717185980311472
136.0,Conservative,-3.858843696231605
136.0,Progressive,-4.224972404563427
136.0,Balanced,-4.165601565842306
136.0,Opportunistic,-4.73430634218875
137.0,Progressive,-4.232191378321981
137.0,Conservative,-3.911789821956346
137.0,Opportunistic,-4.750194333993538
137.0,Balanced,-4.168954778911354
138.0,Opportunistic,-4.764936037978035
138.0,Progressive,-4.242328832701755
138.0,Conservative,-3.9627821840865995
138.0,Balanced,-4.175957270244989
139.0,Balanced,-4.182259887760658
139.0,Progressive,-4.249222980400146
139.0,Conservative,-4.01361278034831
139.0,Opportunistic,-4.784536262889755
140.0,Balanced,-4.186507568037733
140.0,Progressive,-4.256359229890092
140.0,Conservative,-4.060834080495052
140.0,Opportunistic,-4.799772681361618
141.0,Progressive,-4.2662696602204315
141.0,Opportunistic,-4.80829123301753
141.0,Conservative,-4.117826848041114
141.0,Balanced,-4.191734632838845
142.0,Opportunistic,-4.8184295030402
142.0,Balanced,-4.196218226674864
142.0,Progressive,-4.272533337707127
142.0,Conservative,-4.172530624933723
143.0,Opportunistic,-4.827357218238907
143.0,Progressive,-4.2803322030761475
143.0,Conservative,-4.228781954077958
143.0,Balanced,-4.1992725255379355
144.0,Opportunistic,-4.839485568329961
144.0,Balanced,-4.2023886967700586
144.0,Progressive,-4.288483336491474
144.0,Conservative,-4.273179455176386
145.0,Conservative,-4.323657524883535
145.0,Balanced,-4.206279911265163
145.0,Opportunistic,-4.852294305071195
145.0,Progressive,-4.294939680181791
146.0,Opportunistic,-4.866443194059688
146.0,Conservative,-4.36711320181598
146.0,Progressive,-4.300868965034227
146.0,Balanced,-4.210083121909316
147.0,Balanced,-4.213519084150567
147.0,Opportunistic,-4.877174725331212
147.0,Conservative,-4.417447689995739
147.0,Progressive,-4.304231165867888
148.0,Balanced,-4.216971353109235
148.0,Conservative,-4.472659845132429
148.0,Opportunistic,-4.887897450445602
148.0,Progressive,-4.310182018011644
149.0,Conservative,-4.528255375379301
149.0,Balanced,-4.220177436850723
149.0,Opportunistic,-4.898781890914485
149.0,Progressive,-4.317030232130074
150.0,Conservative,-4.58115482573707
150.0,Opportunistic,-4.910080285946603
150.0,Balanced,-4.222056729278923
150.0,Progressive,-4.320862813170962
151.0,Progressive,-4.325826017446002
151.0,Opportunistic,-4.919945498661761
151.0,Conservative,-4.628793701346564
