Time,strategy,fog_count,avg_reputation,avg_profit,avg_honesty
0,Aggressive,1000,7,0,nan
0,Conservative,1000,7,0,nan
0,Balanced,1000,7,0,nan
0,Cyclic,1000,7,0,nan
0,Opportunistic,1000,7,0,nan
0.0067524106510747075,Aggressive,1000,6.997,-0.001012418324773514,0.16718852562671352
0.008672102984893414,Opportunistic,1000,6.997,-0.0010280152202628808,0.40961858924859446
0.02871730690577198,Cyclic,1000,6.997,-0.001005661303371614,0.17433781341461424
0.03198201391005861,Cyclic,1000,6.994,-0.0020112104947054127,0.17440632934179337
0.032150679505803484,Opportunistic,1000,6.994,-0.0020732785807408903,0.41007664908822206
0.04117229727002203,Opportunistic,1000,6.991,-0.003099210421693798,0.41023000996024106
0.04474317584052099,Aggressive,1000,6.994,-0.002043483525900948,0.16721146233212303
0.05731808144616237,Balanced,1000,7.001,9.024750028128991e-05,0.5054355536872156
0.0592458894110692,Aggressive,1000,6.991,-0.003061099823335285,0.16721882375157546
0.059902497127132984,Aggressive,1000,6.988,-0.004071537519959997,0.16712227501710486
0.06489842257850716,Cyclic,1000,6.991,-0.003023691673102422,0.17444492423657348
0.06602580013006984,Conservative,1000,6.997,-0.0010788122388686939,0.8317420591098762
0.06615882620635324,Conservative,1000,6.998,-0.001032042330633673,0.8317221558563809
0.07111091077313185,Aggressive,1000,6.985,-0.00510182457042863,0.16713270978422268
0.07493482128067475,Cyclic,1000,6.992,-0.0029112376011196676,0.1744991095081051
0.09390725752779427,Cyclic,1000,6.989,-0.00392879066757916,0.17468394887030095
0.1372958126777735,Aggressive,1000,6.982,-0.006108399875174226,0.16700880916370636
0.13773330054632674,Cyclic,1000,6.986,-0.004935215432968102,0.1747048027725617
0.1380117113056119,Opportunistic,1000,6.988,-0.004107014384117354,0.4107758912669928
0.13879169529567034,Balanced,1000,6.998,-0.0009705426829389073,0.5056000792363174
0.1394040640565678,Conservative,1000,6.999,-0.0009950087777019813,0.8317216489924215
0.15204366821068618,Cyclic,1000,6.983,-0.005958491291450962,0.17484383849683025
0.16654835964653297,Balanced,1000,6.995,-0.0020355362423079876,0.5053675652095001
0.17203714155323252,Opportunistic,1000,6.985,-0.00514124418874246,0.4113148839435784
0.1828214658497125,Opportunistic,1000,6.982,-0.006179041012474077,0.4115356254371279
0.18289576100803498,Balanced,1000,6.992,-0.0030737790212925216,0.5052509573356052
0.18489203043910707,Cyclic,1000,6.98,-0.006965434728078463,0.17479341801766532
0.21216794998187688,Opportunistic,1000,6.979,-0.007196910644234444,0.4116394706204012
0.2178696153646961,Aggressive,1000,6.979,-0.007113269544638815,0.1671131677466761
0.22616716428051598,Balanced,1000,6.993,-0.0030090441043296766,0.5054685979969689
0.2522379728005901,Balanced,1000,6.994,-0.0029312100715863094,0.505351492257543
0.2530261083468816,Aggressive,1000,6.976,-0.008146036836819043,0.16735681727798699
0.29023645118838576,Opportunistic,1000,6.976,-0.008216631770987248,0.4120407609458293
0.2923426610834669,Conservative,1000,7.0,-0.0009571916691874556,0.8316401914032197
0.3048359909170493,Cyclic,1000,6.977,-0.007981574079193768,0.1748388799960799
0.31151049445580664,Aggressive,1000,6.973,-0.009158750755809986,0.16707430387627256
0.32201200367710847,Aggressive,1000,6.97,-0.010183237465859779,0.1672134963444003
0.3279325817063357,Opportunistic,1000,6.973,-0.00927260026058217,0.41255121848880877
0.33385533103423676,Aggressive,1000,6.967,-0.01120055430873171,0.16703303441696313
0.34011859152836893,Cyclic,1000,6.978,-0.007879318977999481,0.17470169425813464
0.34073042539168497,Aggressive,1000,6.964,-0.012232111228710174,0.16696919283121894
0.3414991529291031,Aggressive,1000,6.961,-0.013238015295595573,0.16687202236428242
0.360491087829113,Balanced,1000,6.991,-0.0040061501941804425,0.5055309825310079
0.3969298867731769,Opportunistic,1000,6.974,-0.009205887690705489,0.4126953288521559
0.40377705289748717,Cyclic,1000,6.975,-0.00888487887833503,0.1746281918753968
0.423333091711894,Cyclic,1000,6.972,-0.009897244992917862,0.17479325029754483
0.4352749187709397,Aggressive,1000,6.958,-0.014247259534932662,0.166964499524757
0.443037153253219,Opportunistic,1000,6.971,-0.010251690785686716,0.41236858714572705
0.4441232890634712,Cyclic,1000,6.969,-0.010901055951207076,0.17467504857384902
0.4476708918226071,Cyclic,1000,6.966,-0.011920019541362358,0.17475066646920823
0.4499916941225515,Opportunistic,1000,6.972,-0.010176390113699703,0.4126647011615731
0.4515727762481509,Opportunistic,1000,6.969,-0.01119137477851177,0.4124123623584391
0.467745512138959,Cyclic,1000,6.963,-0.012930640854604956,0.17478888381774074
0.4692756529580262,Cyclic,1000,6.964,-0.012812778041287824,0.17476970402677114
0.4694615216836433,Cyclic,1000,6.961,-0.013822454713146717,0.17469992489000571
0.4755391753522977,Balanced,1000,6.988,-0.005071669734790023,0.5053321573506333
0.4857588912139174,Conservative,1000,7.001,-0.0009167658133259309,0.8316068584189585
0.48583087898896044,Aggressive,1000,6.955,-0.015261417192632139,0.1670248675479517
0.49208452993690244,Opportunistic,1000,6.966,-0.012219335394558526,0.4130539996233106
0.4950310126863222,Balanced,1000,6.989,-0.00498989777558229,0.5049462315215302
0.5425169637603919,Conservative,1000,6.998,-0.002000585242923025,0.8314133389702792
0.5511549294863611,Conservative,1000,6.999,-0.0019566487392041303,0.8314852767757038
0.5622794454246496,Cyclic,1000,6.958,-0.014844664300278657,0.174796551684516
0.5718861498279459,Opportunistic,1000,6.963,-0.013269740733797263,0.41344082692885364
0.5752782415893803,Conservative,1000,7.0,-0.0019209400805375082,0.8315558648475145
0.5810565573197558,Opportunistic,1000,6.964,-0.013196994037089878,0.413611611191303
0.5818894276761503,Cyclic,1000,6.955,-0.015862685857145606,0.17463079120853967
0.5891463966428854,Cyclic,1000,6.952,-0.016874602089282865,0.1745152645910881
0.59202320220289,Conservative,1000,7.001,-0.0018643074123149983,0.831396024368598
0.6040207946478093,Balanced,1000,6.986,-0.006034115240578509,0.5051221269641037
