Time,strategy,fog_count
60.95,Conservative,980.18
60.95,Aggressive,716.96
60.95,Cyclic,960.96
60.95,Opportunistic,900.94
60.95,Balanced,878.76
61.0,Cyclic,960.9
61.0,Conservative,980.12
61.0,Aggressive,716.58
61.0,Balanced,878.64
61.0,Opportunistic,900.84
61.05,Balanced,878.42
61.05,Aggressive,716.4
61.05,Opportunistic,900.78
61.05,Conservative,980.12
61.05,Cyclic,960.86
61.1,Conservative,980.1
61.1,Opportunistic,900.66
61.1,Cyclic,960.76
61.1,Balanced,878.16
61.1,Aggressive,716.12
61.15,Conservative,980.1
61.15,Cyclic,960.72
61.15,Balanced,878.0
61.15,Opportunistic,900.6
61.15,Aggressive,715.68
61.2,Balanced,877.78
61.2,Conservative,980.08
61.2,Opportunistic,900.48
61.2,Aggressive,715.36
61.2,Cyclic,960.66
61.25,Opportunistic,900.36
61.25,Balanced,877.68
61.25,Conservative,980.06
61.25,Cyclic,960.58
61.25,Aggressive,715.08
61.3,Opportunistic,900.24
61.3,Conservative,980.04
61.3,Aggressive,714.8
61.3,Balanced,877.5
61.3,Cyclic,960.56
61.35,Cyclic,960.56
61.35,Balanced,877.32
61.35,Opportunistic,900.16
61.35,Conservative,980.0
61.35,Aggressive,714.3
61.4,Balanced,877.12
61.4,Opportunistic,900.04
61.4,Aggressive,714.06
61.4,Conservative,979.98
61.4,Cyclic,960.5
61.45,Conservative,979.98
61.45,Opportunistic,899.78
61.45,Aggressive,713.62
61.45,Cyclic,960.44
61.45,Balanced,876.9
61.5,Cyclic,960.42
61.5,Conservative,979.96
61.5,Balanced,876.78
61.5,Opportunistic,899.74
61.5,Aggressive,713.38
61.55,Cyclic,960.3
61.55,Conservative,979.88
61.55,Opportunistic,899.58
61.55,Balanced,876.7
61.55,Aggressive,712.78
61.6,Conservative,979.86
61.6,Aggressive,712.54
61.6,Opportunistic,899.44
61.6,Cyclic,960.28
61.6,Balanced,876.5
61.65,Opportunistic,899.36
61.65,Balanced,876.46
61.65,Cyclic,960.28
61.65,Conservative,979.86
61.65,Aggressive,712.28
61.7,Aggressive,712.08
61.7,Balanced,876.34
61.7,Cyclic,960.26
61.7,Opportunistic,899.22
61.7,Conservative,979.84
61.75,Conservative,979.82
61.75,Opportunistic,899.14
61.75,Balanced,876.2
61.75,Cyclic,960.18
61.75,Aggressive,711.78
61.8,Cyclic,960.12
61.8,Balanced,876.06
61.8,Opportunistic,899.04
61.8,Conservative,979.82
61.8,Aggressive,711.36
61.85,Conservative,979.82
61.85,Cyclic,960.04
61.85,Aggressive,711.04
61.85,Balanced,875.98
61.85,Opportunistic,898.94
61.9,Cyclic,959.96
61.9,Conservative,979.8
61.9,Aggressive,710.82
61.9,Balanced,875.8
61.9,Opportunistic,898.88
61.95,Aggressive,710.46
61.95,Opportunistic,898.76
61.95,Conservative,979.78
61.95,Balanced,875.68
61.95,Cyclic,959.92
62.0,Opportunistic,898.58
62.0,Aggressive,710.2
62.0,Conservative,979.76
62.0,Balanced,875.56
62.0,Cyclic,959.88
62.05,Balanced,875.46
62.05,Opportunistic,898.5
62.05,Aggressive,710.02
62.05,Cyclic,959.78
62.05,Conservative,979.74
62.1,Cyclic,959.72
62.1,Opportunistic,898.4
62.1,Aggressive,709.68
62.1,Balanced,875.4
62.1,Conservative,979.74
62.15,Balanced,875.18
62.15,Conservative,979.7
62.15,Opportunistic,898.28
62.15,Cyclic,959.7
62.15,Aggressive,709.42
62.2,Cyclic,959.68
62.2,Aggressive,709.02
62.2,Opportunistic,898.14
62.2,Balanced,874.98
62.2,Conservative,979.66
62.25,Cyclic,959.66
62.25,Conservative,979.64
62.25,Opportunistic,898.02
62.25,Balanced,874.76
62.25,Aggressive,708.7
62.3,Opportunistic,897.92
62.3,Cyclic,959.6
62.3,Balanced,874.62
62.3,Conservative,979.6
62.3,Aggressive,708.46
62.35,Cyclic,959.6
62.35,Conservative,979.6
62.35,Aggressive,708.2
62.35,Opportunistic,897.82
62.35,Balanced,874.46
62.4,Opportunistic,897.62
62.4,Conservative,979.52
62.4,Cyclic,959.6
62.4,Balanced,874.32
62.4,Aggressive,707.96
62.45,Balanced,874.06
62.45,Opportunistic,897.52
62.45,Aggressive,707.62
62.45,Cyclic,959.6
62.45,Conservative,979.52
62.5,Aggressive,707.3
62.5,Balanced,873.92
62.5,Conservative,979.5
62.5,Cyclic,959.56
62.5,Opportunistic,897.44
62.55,Opportunistic,897.26
62.55,Balanced,873.76
62.55,Cyclic,959.46
62.55,Aggressive,706.9
62.55,Conservative,979.5
62.6,Aggressive,706.3
62.6,Cyclic,959.4
62.6,Balanced,873.58
62.6,Opportunistic,897.18
62.6,Conservative,979.42
62.65,Cyclic,959.36
62.65,Conservative,979.4
62.65,Balanced,873.4
62.65,Aggressive,706.02
62.65,Opportunistic,897.06
62.7,Conservative,979.38
62.7,Balanced,873.24
62.7,Aggressive,705.64
62.7,Opportunistic,896.92
62.7,Cyclic,959.3
62.75,Cyclic,959.2
62.75,Aggressive,705.2
62.75,Conservative,979.34
62.75,Opportunistic,896.86
62.75,Balanced,873.0
62.8,Conservative,979.28
62.8,Cyclic,959.1
62.8,Opportunistic,896.78
62.8,Aggressive,704.94
62.8,Balanced,872.84
62.85,Aggressive,704.62
62.85,Opportunistic,896.74
62.85,Conservative,979.24
62.85,Balanced,872.62
62.85,Cyclic,959.02
62.9,Opportunistic,896.68
62.9,Conservative,979.22
62.9,Balanced,872.46
62.9,Aggressive,704.38
62.9,Cyclic,958.98
62.95,Cyclic,958.92
62.95,Aggressive,704.08
62.95,Opportunistic,896.56
62.95,Conservative,979.18
62.95,Balanced,872.24
63.0,Cyclic,958.84
63.0,Opportunistic,896.54
63.0,Balanced,872.14
63.0,Conservative,979.16
63.0,Aggressive,703.56
63.05,Conservative,979.16
63.05,Aggressive,703.2
63.05,Balanced,872.06
63.05,Opportunistic,896.44
63.05,Cyclic,958.8
63.1,Conservative,979.14
63.1,Balanced,871.92
63.1,Aggressive,702.84
63.1,Cyclic,958.72
63.1,Opportunistic,896.3
63.15,Balanced,871.76
63.15,Conservative,979.1
63.15,Opportunistic,896.1
63.15,Aggressive,702.46
63.15,Cyclic,958.66
63.2,Balanced,871.52
63.2,Opportunistic,895.94
63.2,Cyclic,958.58
63.2,Conservative,979.06
63.2,Aggressive,702.14
63.25,Aggressive,701.88
63.25,Opportunistic,895.84
63.25,Cyclic,958.54
63.25,Balanced,871.42
63.25,Conservative,978.96
63.3,Cyclic,958.52
63.3,Conservative,978.96
63.3,Balanced,871.24
63.3,Opportunistic,895.78
63.3,Aggressive,701.54
63.35,Aggressive,701.26
63.35,Cyclic,958.48
63.35,Balanced,871.1
63.35,Conservative,978.96
63.35,Opportunistic,895.7
63.4,Conservative,978.9
63.4,Cyclic,958.44
63.4,Balanced,870.92
63.4,Aggressive,701.0
63.4,Opportunistic,895.58
63.45,Opportunistic,895.4
63.45,Cyclic,958.38
63.45,Balanced,870.84
63.45,Aggressive,700.74
63.45,Conservative,978.88
63.5,Opportunistic,895.28
63.5,Balanced,870.68
63.5,Cyclic,958.32
63.5,Conservative,978.8
63.5,Aggressive,700.38
63.55,Conservative,978.8
63.55,Aggressive,700.08
63.55,Balanced,870.58
63.55,Opportunistic,895.18
63.55,Cyclic,958.3
63.6,Cyclic,958.18
63.6,Opportunistic,895.14
63.6,Conservative,978.76
63.6,Aggressive,699.76
63.6,Balanced,870.4
63.65,Aggressive,699.4
63.65,Opportunistic,894.88
63.65,Conservative,978.74
63.65,Balanced,870.26
63.65,Cyclic,958.14
63.7,Aggressive,699.04
63.7,Opportunistic,894.76
63.7,Conservative,978.72
63.7,Balanced,870.22
63.7,Cyclic,958.1
63.75,Cyclic,958.04
63.75,Aggressive,698.84
63.75,Balanced,869.98
63.75,Conservative,978.7
63.75,Opportunistic,894.54
63.8,Cyclic,958.04
63.8,Opportunistic,894.4
63.8,Balanced,869.94
63.8,Aggressive,698.6
63.8,Conservative,978.64
63.85,Cyclic,958.02
63.85,Balanced,869.74
63.85,Aggressive,698.3
63.85,Conservative,978.64
63.85,Opportunistic,894.3
63.9,Cyclic,957.98
63.9,Opportunistic,894.1
63.9,Conservative,978.62
63.9,Balanced,869.66
63.9,Aggressive,697.94
63.95,Balanced,869.48
63.95,Aggressive,697.42
63.95,Cyclic,957.88
63.95,Opportunistic,894.0
63.95,Conservative,978.6
64.0,Opportunistic,893.84
64.0,Aggressive,697.0
64.0,Cyclic,957.82
64.0,Conservative,978.6
64.0,Balanced,869.38
64.05,Aggressive,696.58
64.05,Conservative,978.6
64.05,Opportunistic,893.72
64.05,Cyclic,957.76
64.05,Balanced,869.28
64.1,Cyclic,957.72
64.1,Aggressive,696.3
64.1,Opportunistic,893.66
64.1,Conservative,978.56
64.1,Balanced,869.14
64.15,Cyclic,957.68
64.15,Conservative,978.52
64.15,Opportunistic,893.56
64.15,Balanced,869.0
64.15,Aggressive,695.98
64.2,Aggressive,695.66
64.2,Cyclic,957.66
64.2,Opportunistic,893.4
64.2,Balanced,868.82
64.2,Conservative,978.5
64.25,Opportunistic,893.32
64.25,Balanced,868.68
64.25,Conservative,978.5
64.25,Aggressive,695.42
64.25,Cyclic,957.62
64.3,Aggressive,695.06
64.3,Cyclic,957.54
64.3,Balanced,868.54
64.3,Conservative,978.48
64.3,Opportunistic,893.26
64.35,Aggressive,694.7
64.35,Cyclic,957.52
64.35,Balanced,868.36
64.35,Conservative,978.46
64.35,Opportunistic,893.18
64.4,Opportunistic,893.06
64.4,Aggressive,694.28
64.4,Balanced,868.14
64.4,Cyclic,957.46
64.4,Conservative,978.44
64.45,Cyclic,957.38
64.45,Opportunistic,892.96
64.45,Balanced,867.96
64.45,Aggressive,693.98
64.45,Conservative,978.42
64.5,Balanced,867.82
64.5,Opportunistic,892.88
64.5,Conservative,978.38
64.5,Cyclic,957.36
64.5,Aggressive,693.62
64.55,Cyclic,957.32
64.55,Conservative,978.32
64.55,Opportunistic,892.72
64.55,Balanced,867.68
64.55,Aggressive,693.28
64.6,Balanced,867.42
64.6,Aggressive,692.98
64.6,Cyclic,957.26
64.6,Conservative,978.3
64.6,Opportunistic,892.64
64.65,Cyclic,957.2
64.65,Aggressive,692.58
64.65,Conservative,978.3
64.65,Balanced,867.32
64.65,Opportunistic,892.52
64.7,Balanced,867.24
64.7,Aggressive,692.34
64.7,Conservative,978.28
64.7,Cyclic,957.14
64.7,Opportunistic,892.4
64.75,Balanced,867.1
64.75,Conservative,978.24
64.75,Aggressive,692.06
64.75,Cyclic,957.06
64.75,Opportunistic,892.32
64.8,Opportunistic,892.24
64.8,Balanced,866.92
64.8,Aggressive,691.72
64.8,Cyclic,957.02
64.8,Conservative,978.22
64.85,Opportunistic,892.08
64.85,Cyclic,956.88
64.85,Balanced,866.78
64.85,Conservative,978.18
64.85,Aggressive,691.38
64.9,Cyclic,956.78
64.9,Conservative,978.16
64.9,Opportunistic,891.96
64.9,Aggressive,691.06
64.9,Balanced,866.62
64.95,Opportunistic,891.9
64.95,Aggressive,690.72
64.95,Balanced,866.48
64.95,Cyclic,956.72
64.95,Conservative,978.16
65.0,Cyclic,956.68
65.0,Conservative,978.1
65.0,Aggressive,690.48
65.0,Opportunistic,891.72
65.0,Balanced,866.24
65.05,Balanced,866.08
65.05,Conservative,978.1
65.05,Aggressive,690.16
65.05,Opportunistic,891.48
65.05,Cyclic,956.66
65.1,Balanced,865.94
65.1,Opportunistic,891.34
65.1,Aggressive,689.84
65.1,Cyclic,956.64
65.1,Conservative,978.06
65.15,Aggressive,689.58
65.15,Balanced,865.8
65.15,Conservative,978.06
65.15,Cyclic,956.56
65.15,Opportunistic,891.2
65.2,Opportunistic,891.12
65.2,Conservative,978.06
65.2,Balanced,865.64
65.2,Aggressive,689.2
65.2,Cyclic,956.54
65.25,Opportunistic,891.0
65.25,Aggressive,688.92
65.25,Conservative,978.06
65.25,Balanced,865.42
65.25,Cyclic,956.46
65.3,Conservative,978.04
65.3,Aggressive,688.5
65.3,Opportunistic,890.88
65.3,Balanced,865.28
65.3,Cyclic,956.4
65.35,Conservative,978.02
65.35,Opportunistic,890.78
65.35,Cyclic,956.38
65.35,Aggressive,688.06
65.35,Balanced,865.1
65.4,Cyclic,956.36
65.4,Opportunistic,890.74
65.4,Aggressive,687.72
65.4,Conservative,978.02
65.4,Balanced,864.94
65.45,Aggressive,687.32
65.45,Cyclic,956.32
65.45,Opportunistic,890.72
65.45,Balanced,864.76
65.45,Conservative,978.02
65.5,Opportunistic,890.58
65.5,Cyclic,956.28
65.5,Aggressive,686.9
65.5,Conservative,978.0
65.5,Balanced,864.6
65.55,Cyclic,956.28
65.55,Balanced,864.42
65.55,Opportunistic,890.4
65.55,Conservative,977.96
65.55,Aggressive,686.56
65.6,Cyclic,956.16
65.6,Aggressive,686.26
65.6,Balanced,864.36
65.6,Conservative,977.94
65.6,Opportunistic,890.28
65.65,Balanced,864.22
65.65,Cyclic,956.0
65.65,Aggressive,685.9
65.65,Conservative,977.94
65.65,Opportunistic,890.14
65.7,Aggressive,685.48
65.7,Cyclic,955.96
65.7,Balanced,863.98
65.7,Opportunistic,890.02
65.7,Conservative,977.94
65.75,Aggressive,685.0
65.75,Balanced,863.82
65.75,Cyclic,955.84
65.75,Opportunistic,889.82
65.75,Conservative,977.92
65.8,Aggressive,684.66
65.8,Balanced,863.64
65.8,Cyclic,955.82
65.8,Conservative,977.92
65.8,Opportunistic,889.68
65.85,Cyclic,955.78
65.85,Aggressive,684.3
65.85,Opportunistic,889.6
65.85,Conservative,977.92
65.85,Balanced,863.48
65.9,Cyclic,955.76
65.9,Conservative,977.92
65.9,Opportunistic,889.52
65.9,Aggressive,684.02
65.9,Balanced,863.34
65.95,Cyclic,955.66
65.95,Opportunistic,889.42
65.95,Aggressive,683.74
65.95,Balanced,863.28
65.95,Conservative,977.92
66.0,Cyclic,955.64
66.0,Aggressive,683.5
66.0,Balanced,863.22
66.0,Conservative,977.92
66.0,Opportunistic,889.32
66.05,Cyclic,955.62
66.05,Balanced,863.14
66.05,Conservative,977.82
66.05,Opportunistic,889.12
66.05,Aggressive,683.12
66.1,Cyclic,955.58
66.1,Conservative,977.82
66.1,Opportunistic,889.02
66.1,Balanced,863.04
66.1,Aggressive,682.74
66.15,Conservative,977.82
66.15,Opportunistic,888.88
66.15,Balanced,862.88
66.15,Cyclic,955.58
66.15,Aggressive,682.4
66.2,Opportunistic,888.7
66.2,Cyclic,955.58
66.2,Conservative,977.8
66.2,Aggressive,681.96
66.2,Balanced,862.72
66.25,Balanced,862.48
66.25,Conservative,977.8
66.25,Cyclic,955.52
66.25,Opportunistic,888.64
66.25,Aggressive,681.48
66.3,Balanced,862.3
66.3,Opportunistic,888.52
66.3,Cyclic,955.46
66.3,Conservative,977.78
66.3,Aggressive,681.1
66.35,Conservative,977.76
66.35,Balanced,862.16
66.35,Cyclic,955.44
66.35,Aggressive,680.72
66.35,Opportunistic,888.4
66.4,Conservative,977.76
66.4,Aggressive,680.44
66.4,Opportunistic,888.22
66.4,Balanced,862.04
66.4,Cyclic,955.38
66.45,Conservative,977.76
66.45,Aggressive,680.16
66.45,Cyclic,955.36
66.45,Opportunistic,888.12
66.45,Balanced,861.8
66.5,Balanced,861.5
66.5,Opportunistic,888.0
66.5,Aggressive,679.88
66.5,Conservative,977.72
66.5,Cyclic,955.34
66.55,Cyclic,955.28
66.55,Balanced,861.26
66.55,Conservative,977.7
66.55,Opportunistic,887.96
66.55,Aggressive,679.5
66.6,Balanced,861.2
66.6,Cyclic,955.22
66.6,Conservative,977.62
66.6,Opportunistic,887.88
66.6,Aggressive,679.12
66.65,Conservative,977.62
66.65,Opportunistic,887.7
66.65,Aggressive,678.84
66.65,Cyclic,955.22
66.65,Balanced,861.06
66.7,Opportunistic,887.56
66.7,Aggressive,678.5
66.7,Balanced,860.94
66.7,Cyclic,955.12
66.7,Conservative,977.6
66.75,Cyclic,955.06
66.75,Aggressive,678.36
66.75,Conservative,977.58
66.75,Opportunistic,887.42
66.75,Balanced,860.76
66.8,Conservative,977.52
66.8,Opportunistic,887.28
66.8,Aggressive,677.92
66.8,Cyclic,954.98
66.8,Balanced,860.64
66.85,Aggressive,677.76
66.85,Opportunistic,887.16
66.85,Balanced,860.36
66.85,Cyclic,954.94
66.85,Conservative,977.48
66.9,Balanced,860.2
66.9,Opportunistic,887.1
66.9,Cyclic,954.9
66.9,Conservative,977.42
66.9,Aggressive,677.44
66.95,Opportunistic,887.0
66.95,Balanced,860.1
66.95,Aggressive,677.14
66.95,Cyclic,954.84
66.95,Conservative,977.4
67.0,Cyclic,954.78
67.0,Opportunistic,886.9
67.0,Aggressive,676.78
67.0,Balanced,859.92
67.0,Conservative,977.38
67.05,Cyclic,954.78
67.05,Opportunistic,886.72
67.05,Aggressive,676.32
67.05,Balanced,859.82
67.05,Conservative,977.34
67.1,Opportunistic,886.68
67.1,Conservative,977.34
67.1,Aggressive,675.96
67.1,Balanced,859.74
67.1,Cyclic,954.7
67.15,Aggressive,675.5
67.15,Balanced,859.6
67.15,Conservative,977.34
67.15,Cyclic,954.68
67.15,Opportunistic,886.56
67.2,Aggressive,675.24
67.2,Conservative,977.3
67.2,Opportunistic,886.42
67.2,Balanced,859.48
67.2,Cyclic,954.64
67.25,Aggressive,674.8
67.25,Balanced,859.32
67.25,Opportunistic,886.32
67.25,Conservative,977.3
67.25,Cyclic,954.62
67.3,Balanced,859.16
67.3,Aggressive,674.58
67.3,Opportunistic,886.1
67.3,Conservative,977.28
67.3,Cyclic,954.6
67.35,Conservative,977.28
67.35,Opportunistic,885.96
67.35,Balanced,858.96
67.35,Cyclic,954.56
67.35,Aggressive,674.3
67.4,Conservative,977.24
67.4,Balanced,858.78
67.4,Opportunistic,885.88
67.4,Cyclic,954.44
67.4,Aggressive,674.08
67.45,Cyclic,954.38
67.45,Balanced,858.64
67.45,Opportunistic,885.82
67.45,Aggressive,673.7
67.45,Conservative,977.2
67.5,Aggressive,673.4
67.5,Cyclic,954.34
67.5,Conservative,977.2
67.5,Balanced,858.42
67.5,Opportunistic,885.6
67.55,Conservative,977.2
67.55,Balanced,858.22
67.55,Opportunistic,885.52
67.55,Aggressive,673.1
67.55,Cyclic,954.3
67.6,Conservative,977.18
67.6,Cyclic,954.22
67.6,Balanced,858.04
67.6,Aggressive,672.8
67.6,Opportunistic,885.4
67.65,Balanced,857.96
67.65,Aggressive,672.52
67.65,Cyclic,954.18
67.65,Conservative,977.16
67.65,Opportunistic,885.28
67.7,Conservative,977.16
67.7,Balanced,857.88
67.7,Aggressive,672.14
67.7,Opportunistic,885.22
67.7,Cyclic,954.14
67.75,Balanced,857.64
67.75,Opportunistic,885.12
67.75,Aggressive,671.76
67.75,Cyclic,954.1
67.75,Conservative,977.14
67.8,Balanced,857.48
67.8,Aggressive,671.3
67.8,Conservative,977.14
67.8,Opportunistic,885.0
67.8,Cyclic,954.04
67.85,Opportunistic,884.86
67.85,Aggressive,671.12
67.85,Balanced,857.36
67.85,Conservative,977.12
67.85,Cyclic,954.0
67.9,Cyclic,953.98
67.9,Opportunistic,884.72
67.9,Aggressive,670.82
67.9,Balanced,857.24
67.9,Conservative,977.08
67.95,Cyclic,953.94
67.95,Conservative,977.08
67.95,Balanced,857.12
67.95,Aggressive,670.48
67.95,Opportunistic,884.56
68.0,Aggressive,670.04
68.0,Conservative,977.04
68.0,Cyclic,953.86
68.0,Balanced,856.92
68.0,Opportunistic,884.44
68.05,Conservative,977.0
68.05,Aggressive,669.58
68.05,Cyclic,953.8
68.05,Opportunistic,884.34
68.05,Balanced,856.8
68.1,Opportunistic,884.14
68.1,Conservative,977.0
68.1,Cyclic,953.78
68.1,Aggressive,669.06
68.1,Balanced,856.66
68.15,Cyclic,953.78
68.15,Balanced,856.46
68.15,Opportunistic,884.06
68.15,Aggressive,668.68
68.15,Conservative,976.94
68.2,Balanced,856.24
68.2,Conservative,976.9
68.2,Aggressive,668.32
68.2,Cyclic,953.76
68.2,Opportunistic,883.98
68.25,Aggressive,668.1
68.25,Balanced,856.04
68.25,Cyclic,953.74
68.25,Opportunistic,883.88
68.25,Conservative,976.88
68.3,Conservative,976.88
68.3,Cyclic,953.7
68.3,Balanced,855.82
68.3,Opportunistic,883.72
68.3,Aggressive,667.8
68.35,Cyclic,953.62
68.35,Balanced,855.68
68.35,Opportunistic,883.56
68.35,Aggressive,667.62
68.35,Conservative,976.88
68.4,Balanced,855.6
68.4,Aggressive,667.18
68.4,Cyclic,953.56
68.4,Opportunistic,883.4
68.4,Conservative,976.86
68.45,Opportunistic,883.34
68.45,Cyclic,953.48
68.45,Conservative,976.82
68.45,Aggressive,666.84
68.45,Balanced,855.42
68.5,Opportunistic,883.2
68.5,Conservative,976.82
68.5,Cyclic,953.46
68.5,Aggressive,666.5
68.5,Balanced,855.32
68.55,Conservative,976.78
68.55,Opportunistic,883.0
68.55,Balanced,855.18
68.55,Aggressive,666.14
68.55,Cyclic,953.36
68.6,Opportunistic,882.86
68.6,Conservative,976.76
68.6,Cyclic,953.34
68.6,Aggressive,665.72
68.6,Balanced,855.06
68.65,Aggressive,665.5
68.65,Cyclic,953.3
68.65,Opportunistic,882.72
68.65,Conservative,976.74
68.65,Balanced,854.9
68.7,Aggressive,665.2
68.7,Balanced,854.74
68.7,Cyclic,953.26
68.7,Conservative,976.7
68.7,Opportunistic,882.58
68.75,Balanced,854.64
68.75,Opportunistic,882.42
68.75,Conservative,976.66
68.75,Aggressive,664.84
68.75,Cyclic,953.18
68.8,Opportunistic,882.32
68.8,Cyclic,953.16
68.8,Conservative,976.64
68.8,Balanced,854.56
68.8,Aggressive,664.54
68.85,Balanced,854.34
68.85,Cyclic,953.08
68.85,Opportunistic,882.32
68.85,Aggressive,664.24
68.85,Conservative,976.6
68.9,Opportunistic,882.2
68.9,Cyclic,953.02
68.9,Balanced,854.2
68.9,Aggressive,663.78
68.9,Conservative,976.58
68.95,Opportunistic,882.04
68.95,Cyclic,952.9
68.95,Conservative,976.56
68.95,Aggressive,663.42
68.95,Balanced,854.02
69.0,Cyclic,952.86
69.0,Conservative,976.52
69.0,Balanced,853.88
69.0,Opportunistic,881.9
69.0,Aggressive,663.2
69.05,Cyclic,952.82
69.05,Balanced,853.62
69.05,Conservative,976.52
69.05,Aggressive,662.86
69.05,Opportunistic,881.72
69.1,Conservative,976.48
69.1,Cyclic,952.78
69.1,Aggressive,662.48
69.1,Balanced,853.46
69.1,Opportunistic,881.58
69.15,Conservative,976.48
69.15,Cyclic,952.74
69.15,Aggressive,662.24
69.15,Opportunistic,881.5
69.15,Balanced,853.32
69.2,Conservative,976.46
69.2,Aggressive,661.9
69.2,Balanced,852.94
69.2,Opportunistic,881.36
69.2,Cyclic,952.7
69.25,Cyclic,952.66
69.25,Balanced,852.78
69.25,Conservative,976.44
69.25,Opportunistic,881.18
69.25,Aggressive,661.5
69.3,Aggressive,661.18
69.3,Conservative,976.42
69.3,Opportunistic,881.0
69.3,Balanced,852.68
69.3,Cyclic,952.56
69.35,Cyclic,952.52
69.35,Opportunistic,880.94
69.35,Balanced,852.38
69.35,Conservative,976.42
69.35,Aggressive,660.72
69.4,Cyclic,952.4
69.4,Opportunistic,880.8
69.4,Conservative,976.42
69.4,Balanced,852.26
69.4,Aggressive,660.38
69.45,Aggressive,660.02
69.45,Cyclic,952.3
69.45,Conservative,976.4
69.45,Balanced,852.18
69.45,Opportunistic,880.74
69.5,Opportunistic,880.68
69.5,Cyclic,952.24
69.5,Conservative,976.32
69.5,Balanced,851.98
69.5,Aggressive,659.66
69.55,Conservative,976.3
69.55,Cyclic,952.22
69.55,Balanced,851.82
69.55,Aggressive,659.22
69.55,Opportunistic,880.52
69.6,Aggressive,659.04
69.6,Opportunistic,880.32
69.6,Cyclic,952.14
69.6,Balanced,851.64
69.6,Conservative,976.28
69.65,Aggressive,658.72
69.65,Conservative,976.26
69.65,Opportunistic,880.18
69.65,Balanced,851.44
69.65,Cyclic,952.08
69.7,Balanced,851.4
69.7,Opportunistic,880.12
69.7,Aggressive,658.42
69.7,Conservative,976.22
69.7,Cyclic,952.02
69.75,Cyclic,952.0
69.75,Balanced,851.28
69.75,Conservative,976.14
69.75,Aggressive,658.1
69.75,Opportunistic,879.98
69.8,Cyclic,951.94
69.8,Balanced,851.06
69.8,Aggressive,657.9
69.8,Conservative,976.12
69.8,Opportunistic,879.86
69.85,Conservative,976.08
69.85,Cyclic,951.9
69.85,Balanced,850.92
69.85,Aggressive,657.62
69.85,Opportunistic,879.64
69.9,Balanced,850.82
69.9,Aggressive,657.38
69.9,Conservative,976.02
69.9,Opportunistic,879.5
69.9,Cyclic,951.84
69.95,Conservative,976.0
69.95,Cyclic,951.82
69.95,Aggressive,657.14
69.95,Balanced,850.64
69.95,Opportunistic,879.4
70.0,Aggressive,656.84
70.0,Opportunistic,879.2
70.0,Conservative,975.98
70.0,Cyclic,951.74
70.0,Balanced,850.5
70.05,Balanced,850.34
70.05,Opportunistic,879.08
70.05,Cyclic,951.68
70.05,Aggressive,656.5
70.05,Conservative,975.94
70.1,Conservative,975.88
70.1,Aggressive,656.16
70.1,Opportunistic,878.96
70.1,Cyclic,951.64
70.1,Balanced,850.18
70.15,Opportunistic,878.86
70.15,Aggressive,655.92
70.15,Balanced,850.0
70.15,Conservative,975.84
70.15,Cyclic,951.62
70.2,Conservative,975.82
70.2,Balanced,849.84
70.2,Opportunistic,878.68
70.2,Cyclic,951.6
70.2,Aggressive,655.48
70.25,Opportunistic,878.64
70.25,Balanced,849.64
70.25,Cyclic,951.54
70.25,Conservative,975.78
70.25,Aggressive,655.12
70.3,Conservative,975.76
70.3,Aggressive,654.8
70.3,Cyclic,951.42
70.3,Balanced,849.52
70.3,Opportunistic,878.48
70.35,Aggressive,654.54
70.35,Balanced,849.36
70.35,Conservative,975.74
70.35,Cyclic,951.4
70.35,Opportunistic,878.38
70.4,Conservative,975.72
70.4,Cyclic,951.32
70.4,Balanced,849.22
70.4,Aggressive,654.24
70.4,Opportunistic,878.3
70.45,Aggressive,653.92
70.45,Balanced,849.16
70.45,Conservative,975.7
70.45,Opportunistic,878.22
70.45,Cyclic,951.3
70.5,Opportunistic,878.04
70.5,Balanced,848.96
70.5,Conservative,975.7
70.5,Cyclic,951.26
70.5,Aggressive,653.72
70.55,Balanced,848.84
70.55,Cyclic,951.14
70.55,Aggressive,653.34
70.55,Opportunistic,877.92
70.55,Conservative,975.62
70.6,Balanced,848.58
70.6,Cyclic,951.02
70.6,Opportunistic,877.68
70.6,Conservative,975.56
70.6,Aggressive,653.16
70.65,Opportunistic,877.48
70.65,Conservative,975.52
70.65,Cyclic,950.92
70.65,Aggressive,652.92
70.65,Balanced,848.46
70.7,Cyclic,950.84
70.7,Aggressive,652.42
70.7,Balanced,848.28
70.7,Opportunistic,877.4
70.7,Conservative,975.52
70.75,Balanced,848.2
70.75,Cyclic,950.82
70.75,Conservative,975.5
70.75,Opportunistic,877.3
70.75,Aggressive,651.9
70.8,Balanced,848.1
70.8,Cyclic,950.82
70.8,Conservative,975.48
70.8,Aggressive,651.72
70.8,Opportunistic,877.18
70.85,Balanced,848.02
70.85,Conservative,975.44
70.85,Opportunistic,877.14
70.85,Cyclic,950.82
70.85,Aggressive,651.4
70.9,Aggressive,651.14
70.9,Conservative,975.4
70.9,Opportunistic,877.02
70.9,Balanced,847.74
70.9,Cyclic,950.74
70.95,Opportunistic,876.86
70.95,Balanced,847.58
70.95,Conservative,975.36
70.95,Aggressive,650.78
70.95,Cyclic,950.7
71.0,Cyclic,950.66
71.0,Conservative,975.34
71.0,Aggressive,650.34
71.0,Opportunistic,876.66
71.0,Balanced,847.48
71.05,Cyclic,950.62
71.05,Aggressive,650.08
71.05,Conservative,975.28
