Time,strategy,fog_count,avg_reputation,avg_profit,avg_honesty
0,Aggressive,1000,7,0,nan
0,Conservative,1000,7,0,nan
0,Balanced,1000,7,0,nan
0,Cyclic,1000,7,0,nan
0,Opportunistic,1000,7,0,nan
0.005449627167097907,Conservative,1000,6.997,-0.0010691603424466214,0.8346834729300825
0.02118505944722586,Opportunistic,1000,6.997,-0.0010414699089796517,0.4131166345711921
0.03340249163720733,Aggressive,1000,7.001,0.00012223615595733682,0.1658839185504001
0.04662547898149043,Balanced,1000,6.997,-0.0010307270449657659,0.5042763766220962
0.058578844363780906,Conservative,1000,6.998,-0.0010247803195245462,0.8348312897427024
0.08490880349396619,Balanced,1000,6.998,-0.0009370217260019072,0.5044181706200707
0.09504318577624978,Conservative,1000,6.995,-0.0021015806309937447,0.8348585657946684
0.0972813245985106,Balanced,1000,6.995,-0.0019993342979915257,0.5046936676065943
0.09994513714051659,Cyclic,1000,6.997,-0.0010406464735280574,0.1684625962287631
0.10496327941443055,Conservative,1000,6.996,-0.002039371620345244,0.8347579602376379
0.11148439327224599,Cyclic,1000,6.994,-0.0020463189810004867,0.16832195772797076
0.11468963338841914,Balanced,1000,6.992,-0.0030587777620201015,0.504520135956011
0.11680372259948399,Balanced,1000,6.989,-0.0040861885976397,0.5045045961499441
0.1276813306908869,Aggressive,1000,6.998,-0.0008821481152362676,0.16583905375370075
0.1390758683009923,Balanced,1000,6.99,-0.003979906190927876,0.5049559397915732
0.1490521103946253,Aggressive,1000,6.995,-0.0018880124667619632,0.16593936906542792
0.1696188565007158,Balanced,1000,6.987,-0.005036110580420575,0.5051623751655296
0.1851214656873842,Conservative,1000,6.997,-0.001991914113938903,0.8349427406010328
0.18726637594380804,Conservative,1000,6.994,-0.003076421708450505,0.83499371684864
0.1965012616582003,Aggressive,1000,6.992,-0.0029159892137693086,0.16596548705564604
0.20310213667980578,Cyclic,1000,6.991,-0.003049014337395103,0.16843233494682175
0.21140972316585563,Aggressive,1000,6.989,-0.003916366525380119,0.16574665954661372
0.213102158465353,Conservative,1000,6.991,-0.004144930125713775,0.8349722004908681
0.21482254959272448,Cyclic,1000,6.988,-0.004057621657031136,0.16865279035230377
0.2152841188570012,Opportunistic,1000,6.994,-0.0020769824895139617,0.4133038661224249
0.22181230502250687,Cyclic,1000,6.985,-0.005063936269257884,0.16862572218045602
0.2337510250437738,Balanced,1000,6.988,-0.004974872869895497,0.5048425832718394
0.2498239384201532,Aggressive,1000,6.986,-0.004918904522266136,0.16581100575912666
0.25494083407171386,Cyclic,1000,6.982,-0.006083236994752681,0.16867360696977862
0.2646661075130739,Conservative,1000,6.992,-0.004112234783268087,0.8350967529160771
0.29725582650793875,Balanced,1000,6.989,-0.004905511001826547,0.5044107412336607
0.32118450755541184,Conservative,1000,6.993,-0.004074966673158164,0.835024254374679
0.3323663961752075,Conservative,1000,6.994,-0.004032111199641165,0.8349646420700858
0.334501089944102,Conservative,1000,6.991,-0.0051036830718360834,0.8348102560831928
0.33577033262779454,Cyclic,1000,6.983,-0.005994953480680969,0.1685444885592358
0.3487832041132679,Conservative,1000,6.988,-0.00618054397341412,0.8346695311374263
0.34937070057766223,Opportunistic,1000,6.991,-0.0031104457071822046,0.4134723836969753
0.35498597373474733,Cyclic,1000,6.98,-0.007006919656996574,0.16840334292453463
0.36743639576788273,Balanced,1000,6.986,-0.005941198810265018,0.5040858303057817
0.3676118883459732,Opportunistic,1000,6.988,-0.004159162333243247,0.4139534005319886
0.371156627594829,Aggressive,1000,6.983,-0.005940122654625892,0.1660810372631925
0.37500367565338616,Opportunistic,1000,6.989,-0.004077950633821018,0.4141193487705971
0.3772142666230336,Conservative,1000,6.985,-0.0072570048228216225,0.8345016097137957
0.38191396164664276,Cyclic,1000,6.977,-0.008020853852246334,0.16851577676353852
0.4003315521422864,Cyclic,1000,6.974,-0.0090271809389681,0.16857708607385882
0.41854448472793176,Opportunistic,1000,6.99,-0.00401290906597571,0.4138004230215975
0.427062233509214,Opportunistic,1000,6.991,-0.003942147966530668,0.4134530672589699
0.4333373845468712,Aggressive,1000,6.98,-0.006974553118337476,0.16608321376358073
0.4491463048024694,Cyclic,1000,6.971,-0.010048983464133595,0.16874135724930228
0.45904528459564214,Opportunistic,1000,6.992,-0.0038498129459461003,0.41320602119729494
0.46276212327820343,Cyclic,1000,6.968,-0.011070974240328183,0.16853742769715363
0.46293308563785407,Aggressive,1000,6.977,-0.00799650976795716,0.1658656880551427
0.48094387571368163,Conservative,1000,6.986,-0.007217929549529168,0.834696146915576
0.4899302503414442,Balanced,1000,6.987,-0.005858527187477394,0.5041495886186953
0.49464453385344875,Aggressive,1000,6.974,-0.009018773704555883,0.16578700271710806
0.5146178007712865,Aggressive,1000,6.975,-0.00894260663173359,0.16566058618632076
0.5367956439685028,Balanced,1000,6.988,-0.005796026324221186,0.5039884619875128
0.5589024085062972,Balanced,1000,6.985,-0.006826369175791243,0.5039089852178886
0.5621163874167503,Cyclic,1000,6.969,-0.010980642815540235,0.1686612868806167
0.5663156484458537,Balanced,1000,6.982,-0.007873459985143738,0.5041201921441208
0.5748162145750866,Aggressive,1000,6.972,-0.00994786246704637,0.16519290389880686
0.6033878618072762,Balanced,1000,6.983,-0.00780076284919895,0.503984988731168
0.6075800905857925,Conservative,1000,6.987,-0.007166898850231806,0.8346949604581171
0.6140046665703738,Conservative,1000,6.984,-0.008258148882299665,0.8345394914346459
0.6276315095921625,Aggressive,1000,6.969,-0.010950424936841268,0.16542346871098598
0.6300605910770869,Aggressive,1000,6.97,-0.01083778848905744,0.16567055708202647
0.6372228531122066,Opportunistic,1000,6.989,-0.004878205691668183,0.4131438307728612
0.6452428549456009,Balanced,1000,6.984,-0.0077336093908871055,0.5037389965266258
0.6583427707781506,Balanced,1000,6.981,-0.008778749750160535,0.5037343751762171
0.6634078569857935,Cyclic,1000,6.966,-0.01198793224508218,0.16867157500367128
