Time,strategy,fog_count,avg_reputation,avg_profit,avg_honesty
0,Aggressive,1000,7,0,nan
0,Conservative,1000,7,0,nan
0,Balanced,1000,7,0,nan
0,Cyclic,1000,7,0,nan
0,Opportunistic,1000,7,0,nan
0.05608008734525756,Opportunistic,1000,6.997,-0.0010239207127106056,0.4168749812337515
0.0599577267328022,Balanced,1000,7.001,5.338434896677402e-05,0.4997028717777005
0.061622379539343956,Conservative,1000,7.001,5.718112836676248e-05,0.8358682661997775
0.0647822057078235,Conservative,1000,7.002,0.00011053911473872802,0.8359784917566625
0.0660871735375115,Aggressive,1000,6.997,-0.0010036809282364708,0.1660736153148845
0.06657892272814231,Cyclic,1000,6.997,-0.001009408823849287,0.16787940067547408
0.07755506862076683,Cyclic,1000,6.994,-0.0020234182690674354,0.16794333110474907
0.08058225469673745,Aggressive,1000,6.994,-0.002011380968540027,0.1663641178643888
0.08503162484800357,Balanced,1000,7.002,0.00012310419897213086,0.49950994659277675
0.08889578869326625,Opportunistic,1000,6.994,-0.0020547839718823386,0.4173100493768536
0.11092570314512692,Aggressive,1000,6.991,-0.003025266158515598,0.1663154486878806
0.12023051301020557,Balanced,1000,6.999,-0.0009166732408883078,0.4994329562023064
0.16466810101326224,Opportunistic,1000,6.991,-0.0031055303649420267,0.4177804619706133
0.16984443550362316,Aggressive,1000,6.988,-0.004045831775325257,0.1662142907933802
0.1977146416480892,Aggressive,1000,6.985,-0.005089209337726052,0.16617073670498986
0.21423673664809106,Opportunistic,1000,6.992,-0.003028966515621624,0.4181368930420634
0.21999906431262534,Conservative,1000,7.003,0.00017562682665161233,0.8360746724465182
0.230156038981626,Aggressive,1000,6.982,-0.0061121418115049194,0.16576811652353501
0.2367037068927838,Balanced,1000,6.996,-0.001981711743446733,0.4996360692113884
0.2711004127180515,Opportunistic,1000,6.989,-0.004066094060411721,0.41796563622228217
0.3064245578681175,Balanced,1000,6.997,-0.0018961812802283404,0.4993237283955488
0.3120578490825078,Conservative,1000,7.004,0.00022119309030281542,0.836141442915617
0.34107730091785604,Aggressive,1000,6.979,-0.007131916086906505,0.16554891844167263
0.35288861402766947,Opportunistic,1000,6.986,-0.0051184817477482715,0.4184363228808455
0.35306579147947115,Conservative,1000,7.005,0.00026728520450465163,0.8360088536524224
0.36523491323300683,Conservative,1000,7.006,0.00031761702424806603,0.8358641072268483
0.3661455269287195,Conservative,1000,7.007,0.00037873660764874373,0.8359234051005394
0.3684201262145095,Opportunistic,1000,6.983,-0.006147602378191382,0.4185717019864967
0.39441674269600174,Opportunistic,1000,6.98,-0.007177903256138456,0.4188209486930985
0.3952341191163672,Balanced,1000,6.994,-0.0029337464660495315,0.4994574104804979
0.3963519508832873,Aggressive,1000,6.976,-0.008146617737643648,0.16543101826852558
0.4321827572015963,Balanced,1000,6.995,-0.002876570478619402,0.4997265499392011
0.4337836446248558,Cyclic,1000,6.991,-0.0030486235388944003,0.1679722706738504
0.4376435199952244,Cyclic,1000,6.988,-0.004076146637312817,0.16786702749974725
0.4594678821254503,Conservative,1000,7.008,0.0004188125239327238,0.836153107145779
0.46818937900469104,Aggressive,1000,6.973,-0.009150160975324168,0.16540815782232227
0.4792803916942208,Balanced,1000,6.992,-0.003937610008301786,0.49933990069016115
0.5113167406163814,Cyclic,1000,6.985,-0.005094487390410204,0.1678673011789659
0.511387101585621,Cyclic,1000,6.982,-0.006109259958324167,0.16772410095020548
0.5571770611206611,Cyclic,1000,6.979,-0.007121095708114685,0.1677589614206185
0.5750366572834497,Cyclic,1000,6.976,-0.008136528608820753,0.1676677070583392
0.5798007075978074,Balanced,1000,6.993,-0.003867914951687385,0.49922194728706654
0.6028556084294621,Conservative,1000,7.009,0.00045405994555772634,0.8358902151065162
0.6104616623896105,Aggressive,1000,6.97,-0.010171503728554113,0.16551107759168907
0.6119166868595066,Balanced,1000,6.99,-0.004927325758259926,0.4991820177987595
0.6643514770704688,Cyclic,1000,6.973,-0.009172015898177862,0.16781806871556557
0.664571982043401,Cyclic,1000,6.97,-0.010189086063615713,0.16758626147747352
0.6707412242950082,Opportunistic,1000,6.977,-0.008240587806322924,0.41882568116354013
0.6774987874309152,Opportunistic,1000,6.978,-0.00815148417916084,0.4189993832789448
0.6867846951734682,Balanced,1000,6.987,-0.005966028197203221,0.4991080128467537
0.6884972366669722,Opportunistic,1000,6.975,-0.009179536404952924,0.4189621836027673
0.6928330747259587,Conservative,1000,7.006,-0.0006228042137126879,0.8357968690075438
0.7003941634241319,Conservative,1000,7.007,-0.0005888093395902611,0.8357013600074434
0.7062500026134901,Conservative,1000,7.008,-0.0005404754325527197,0.8355625858834282
0.7226378279112853,Aggressive,1000,6.967,-0.011184116390531455,0.1654506810985477
0.7312953824477666,Conservative,1000,7.009,-0.000486827840697301,0.8355931318284074
0.7386709754464049,Opportunistic,999,6.977977977977978,-0.008135284001617992,0.4191481953412548
0.742623006463368,Conservative,1000,7.01,-0.00041812514796611656,0.8355538522651158
0.7521160678929936,Opportunistic,999,6.978978978978979,-0.008051876273151612,0.4191481953412548
0.7521599427895951,Aggressive,1000,6.964,-0.012220628855405348,0.16544143228564093
0.7637722653050325,Opportunistic,999,6.97997997997998,-0.007980767950034237,0.41921361432967896
0.7637792740156991,Balanced,1000,6.984,-0.007011942551842557,0.499000018255972
0.7946842753020897,Conservative,1000,7.011,-0.00037019066471692864,0.8358974787192603
0.8104637389097364,Conservative,1000,7.012,-0.0003300213570934538,0.8359372198284627
0.8114559680993723,Aggressive,1000,6.965,-0.01213609575878235,0.1651212902617386
0.8161774103552338,Aggressive,1000,6.962,-0.013160464923447555,0.1648401533253291
0.8290392627242286,Conservative,1000,7.009,-0.001418981522375499,0.835752648217363
0.8482916389752223,Balanced,1000,6.981,-0.008073278551073676,0.49908212531171364
0.8489205612623238,Balanced,1000,6.982,-0.00798659672722424,0.498855698650112
0.8520673524520481,Opportunistic,999,6.976976976976977,-0.009035004102722783,0.4190767170980027
