Time,strategy,fog_count
83.0,Aggressive,475.18
84.0,Balanced,492.12
84.0,Conservative,499.7
84.0,Progressive,492.62
84.0,Aggressive,474.34
84.0,Opportunistic,496.88
85.0,Progressive,492.38
85.0,Opportunistic,496.72
85.0,Balanced,491.88
85.0,Conservative,499.7
85.0,Aggressive,473.44
86.0,Progressive,492.24
86.0,Aggressive,472.58
86.0,Balanced,491.68
86.0,Conservative,499.7
86.0,Opportunistic,496.56
87.0,Progressive,492.08
87.0,Balanced,491.3
87.0,Opportunistic,496.5
87.0,Conservative,499.68
87.0,Aggressive,471.8
88.0,Progressive,491.92
88.0,Aggressive,470.94
88.0,Conservative,499.64
88.0,Balanced,491.08
88.0,Opportunistic,496.44
89.0,Conservative,499.64
89.0,Balanced,490.78
89.0,Aggressive,469.98
89.0,Opportunistic,496.34
89.0,Progressive,491.58
90.0,Progressive,491.4
90.0,Opportunistic,496.24
90.0,Balanced,490.5
90.0,Conservative,499.62
90.0,Aggressive,469.2
91.0,Conservative,499.62
91.0,Aggressive,468.2
91.0,Progressive,490.88
91.0,Balanced,490.3
91.0,Opportunistic,496.14
92.0,Opportunistic,496.08
92.0,Progressive,490.62
92.0,Aggressive,467.46
92.0,Balanced,490.04
92.0,Conservative,499.58
93.0,Opportunistic,495.98
93.0,Balanced,489.86
93.0,Aggressive,466.46
93.0,Progressive,490.32
93.0,Conservative,499.54
94.0,Balanced,489.64
94.0,Aggressive,465.96
94.0,Opportunistic,495.9
94.0,Progressive,490.06
94.0,Conservative,499.5
95.0,Conservative,499.5
95.0,Balanced,489.44
95.0,Aggressive,465.06
95.0,Opportunistic,495.8
95.0,Progressive,489.82
96.0,Conservative,499.48
96.0,Aggressive,464.12
96.0,Progressive,489.52
96.0,Opportunistic,495.76
96.0,Balanced,489.08
97.0,Progressive,489.3
97.0,Conservative,499.46
97.0,Balanced,488.76
97.0,Aggressive,463.14
97.0,Opportunistic,495.68
98.0,Balanced,488.48
98.0,Progressive,488.9
98.0,Opportunistic,495.46
98.0,Aggressive,462.28
98.0,Conservative,499.46
99.0,Balanced,488.12
99.0,Progressive,488.62
99.0,Opportunistic,495.24
99.0,Aggressive,461.22
99.0,Conservative,499.46
100.0,Progressive,488.36
100.0,Opportunistic,495.06
100.0,Conservative,499.42
100.0,Balanced,487.82
100.0,Aggressive,460.34
101.0,Opportunistic,495.0
101.0,Conservative,499.42
101.0,Aggressive,459.46
101.0,Progressive,488.04
101.0,Balanced,487.6
102.0,Balanced,487.24
102.0,Aggressive,458.7
102.0,Conservative,499.42
102.0,Opportunistic,494.84
102.0,Progressive,487.74
103.0,Opportunistic,494.66
103.0,Progressive,487.44
103.0,Balanced,486.98
103.0,Conservative,499.4
103.0,Aggressive,457.82
104.0,Progressive,487.14
104.0,Opportunistic,494.38
104.0,Conservative,499.38
104.0,Aggressive,456.66
104.0,Balanced,486.6
105.0,Progressive,486.7
105.0,Conservative,499.38
105.0,Balanced,486.2
105.0,Aggressive,455.54
105.0,Opportunistic,494.28
106.0,Progressive,486.34
106.0,Balanced,485.98
106.0,Opportunistic,494.14
106.0,Conservative,499.36
106.0,Aggressive,454.56
107.0,Conservative,499.36
107.0,Aggressive,453.6
107.0,Progressive,486.0
107.0,Opportunistic,493.92
107.0,Balanced,485.64
108.0,Conservative,499.32
108.0,Balanced,485.3
108.0,Progressive,485.66
108.0,Opportunistic,493.84
108.0,Aggressive,452.38
109.0,Progressive,485.32
109.0,Aggressive,451.36
109.0,Opportunistic,493.56
109.0,Balanced,484.98
109.0,Conservative,499.3
110.0,Conservative,499.3
110.0,Aggressive,450.42
110.0,Opportunistic,493.48
110.0,Balanced,484.68
110.0,Progressive,485.02
111.0,Opportunistic,493.32
111.0,Conservative,499.28
111.0,Progressive,484.68
111.0,Aggressive,449.32
111.0,Balanced,484.3
112.0,Conservative,499.26
112.0,Balanced,483.88
112.0,Aggressive,448.22
112.0,Progressive,484.3
112.0,Opportunistic,493.28
113.0,Progressive,484.02
113.0,Aggressive,447.24
113.0,Conservative,499.26
113.0,Balanced,483.6
113.0,Opportunistic,493.04
114.0,Conservative,499.26
114.0,Aggressive,446.08
114.0,Balanced,483.22
114.0,Opportunistic,492.82
114.0,Progressive,483.64
115.0,Opportunistic,492.6
115.0,Conservative,499.22
115.0,Balanced,482.84
115.0,Progressive,483.48
115.0,Aggressive,444.94
116.0,Conservative,499.2
116.0,Opportunistic,492.44
116.0,Progressive,483.18
116.0,Balanced,482.4
116.0,Aggressive,443.8
117.0,Conservative,499.18
117.0,Balanced,482.14
117.0,Progressive,482.54
117.0,Opportunistic,492.32
117.0,Aggressive,442.6
118.0,Aggressive,441.44
118.0,Opportunistic,492.06
118.0,Conservative,499.14
118.0,Balanced,481.8
118.0,Progressive,482.2
119.0,Progressive,481.9
119.0,Balanced,481.56
119.0,Conservative,499.14
119.0,Opportunistic,491.94
119.0,Aggressive,440.2
120.0,Balanced,481.14
120.0,Opportunistic,491.8
120.0,Conservative,499.1
120.0,Progressive,481.44
120.0,Aggressive,439.2
121.0,Opportunistic,491.52
121.0,Aggressive,438.26
121.0,Progressive,481.06
121.0,Conservative,499.08
121.0,Balanced,480.78
122.0,Opportunistic,491.34
122.0,Aggressive,437.0
122.0,Conservative,499.06
122.0,Progressive,480.68
122.0,Balanced,480.36
123.0,Opportunistic,491.14
123.0,Aggressive,436.1
123.0,Progressive,480.42
123.0,Balanced,480.06
123.0,Conservative,499.04
124.0,Conservative,499.04
124.0,Balanced,479.7
124.0,Aggressive,434.7
124.0,Progressive,480.02
124.0,Opportunistic,491.06
125.0,Progressive,479.68
125.0,Opportunistic,490.9
125.0,Balanced,479.3
125.0,Conservative,498.98
125.0,Aggressive,433.7
126.0,Progressive,479.1
126.0,Conservative,498.98
126.0,Opportunistic,490.72
126.0,Aggressive,432.52
126.0,Balanced,478.82
127.0,Balanced,478.32
127.0,Opportunistic,490.5
127.0,Aggressive,431.38
127.0,Conservative,498.98
127.0,Progressive,478.7
128.0,Conservative,498.98
128.0,Opportunistic,490.32
128.0,Aggressive,430.22
128.0,Balanced,478.08
128.0,Progressive,478.22
129.0,Opportunistic,490.18
129.0,Conservative,498.96
129.0,Aggressive,429.12
129.0,Progressive,477.8
129.0,Balanced,477.46
130.0,Progressive,477.36
130.0,Conservative,498.94
130.0,Aggressive,427.76
130.0,Opportunistic,489.92
130.0,Balanced,477.04
131.0,Progressive,476.86
131.0,Conservative,498.92
131.0,Aggressive,426.66
131.0,Opportunistic,489.68
131.0,Balanced,476.54
132.0,Balanced,476.16
132.0,Progressive,476.36
132.0,Conservative,498.88
132.0,Opportunistic,489.6
132.0,Aggressive,425.68
133.0,Aggressive,424.1
133.0,Balanced,475.74
133.0,Progressive,476.04
133.0,Opportunistic,489.4
133.0,Conservative,498.88
134.0,Opportunistic,489.2
134.0,Progressive,475.6
134.0,Balanced,475.28
134.0,Conservative,498.86
134.0,Aggressive,422.84
135.0,Balanced,474.9
135.0,Opportunistic,489.04
135.0,Progressive,475.08
135.0,Aggressive,421.48
135.0,Conservative,498.86
136.0,Conservative,498.84
136.0,Aggressive,420.16
136.0,Opportunistic,488.86
136.0,Progressive,474.62
136.0,Balanced,474.56
137.0,Balanced,474.08
137.0,Aggressive,418.78
137.0,Progressive,474.22
137.0,Conservative,498.82
137.0,Opportunistic,488.64
138.0,Aggressive,417.28
138.0,Conservative,498.76
138.0,Opportunistic,488.42
138.0,Balanced,473.52
138.0,Progressive,473.96
139.0,Progressive,473.5
139.0,Aggressive,416.12
139.0,Conservative,498.72
139.0,Balanced,473.12
139.0,Opportunistic,488.16
140.0,Conservative,498.68
140.0,Progressive,473.16
140.0,Opportunistic,488.02
140.0,Aggressive,414.56
140.0,Balanced,472.76
141.0,Conservative,498.62
141.0,Aggressive,413.3
141.0,Balanced,472.26
141.0,Progressive,472.54
141.0,Opportunistic,487.84
142.0,Balanced,471.68
142.0,Conservative,498.6
142.0,Opportunistic,487.74
142.0,Progressive,472.2
142.0,Aggressive,411.94
143.0,Progressive,471.8
143.0,Conservative,498.6
143.0,Aggressive,410.72
143.0,Balanced,471.18
143.0,Opportunistic,487.56
144.0,Progressive,471.24
144.0,Opportunistic,487.36
144.0,Balanced,470.74
144.0,Conservative,498.58
144.0,Aggressive,409.34
145.0,Conservative,498.58
145.0,Aggressive,408.14
145.0,Progressive,470.78
145.0,Opportunistic,487.28
145.0,Balanced,470.16
146.0,Balanced,469.88
146.0,Aggressive,406.84
146.0,Progressive,470.3
146.0,Opportunistic,487.0
146.0,Conservative,498.58
147.0,Conservative,498.56
147.0,Progressive,469.82
147.0,Opportunistic,486.82
147.0,Balanced,469.34
147.0,Aggressive,405.56
148.0,Aggressive,404.12
148.0,Balanced,469.0
148.0,Progressive,469.38
148.0,Conservative,498.52
148.0,Opportunistic,486.62
149.0,Conservative,498.5
149.0,Aggressive,403.04
149.0,Balanced,468.46
149.0,Progressive,468.94
149.0,Opportunistic,486.38
150.0,Progressive,468.66
150.0,Conservative,498.48
150.0,Opportunistic,486.14
150.0,Balanced,467.96
150.0,Aggressive,401.66
151.0,Opportunistic,486.0
151.0,Balanced,467.38
151.0,Aggressive,400.28
151.0,Conservative,498.44
151.0,Progressive,468.16
152.0,Opportunistic,485.74
152.0,Balanced,467.02
152.0,Aggressive,398.8
152.0,Conservative,498.4
152.0,Progressive,467.72
153.0,Balanced,466.52
153.0,Aggressive,397.48
153.0,Opportunistic,485.6
153.0,Conservative,498.38
153.0,Progressive,467.24
154.0,Opportunistic,485.42
154.0,Conservative,498.38
154.0,Aggressive,395.66
154.0,Balanced,466.0
154.0,Progressive,466.64
155.0,Opportunistic,485.24
155.0,Conservative,498.34
155.0,Aggressive,394.4
155.0,Progressive,466.2
155.0,Balanced,465.54
156.0,Balanced,464.86
156.0,Opportunistic,485.06
156.0,Conservative,498.32
156.0,Progressive,465.72
156.0,Aggressive,393.06
157.0,Conservative,498.28
157.0,Balanced,464.28
157.0,Progressive,465.14
157.0,Aggressive,391.74
157.0,Opportunistic,484.9
158.0,Opportunistic,484.76
158.0,Conservative,498.28
158.0,Progressive,464.6
158.0,Aggressive,390.38
158.0,Balanced,463.78
159.0,Progressive,464.12
159.0,Opportunistic,484.58
159.0,Aggressive,389.1
159.0,Conservative,498.28
159.0,Balanced,463.22
160.0,Balanced,462.8
160.0,Progressive,463.74
160.0,Aggressive,387.8
160.0,Conservative,498.28
160.0,Opportunistic,484.3
161.0,Progressive,463.18
161.0,Conservative,498.26
161.0,Opportunistic,484.08
161.0,Balanced,462.14
161.0,Aggressive,386.36
162.0,Progressive,462.78
162.0,Conservative,498.24
162.0,Balanced,461.56
162.0,Opportunistic,483.86
162.0,Aggressive,384.5
163.0,Opportunistic,483.46
163.0,Aggressive,382.94
163.0,Balanced,460.92
163.0,Conservative,498.18
163.0,Progressive,462.34
164.0,Balanced,460.34
164.0,Conservative,498.12
164.0,Progressive,461.8
164.0,Opportunistic,483.26
164.0,Aggressive,381.64
165.0,Balanced,459.78
165.0,Opportunistic,483.04
165.0,Progressive,461.34
165.0,Conservative,498.12
165.0,Aggressive,380.08
166.0,Progressive,460.68
166.0,Balanced,459.28
166.0,Aggressive,378.76
166.0,Conservative,498.1
166.0,Opportunistic,482.8
167.0,Progressive,460.22
167.0,Opportunistic,482.58
167.0,Conservative,498.06
167.0,Balanced,458.46
167.0,Aggressive,377.32
168.0,Aggressive,375.94
168.0,Balanced,457.9
168.0,Conservative,497.98
168.0,Progressive,459.58
168.0,Opportunistic,482.44
169.0,Conservative,497.92
169.0,Balanced,457.3
169.0,Progressive,459.06
169.0,Aggressive,374.68
169.0,Opportunistic,482.18
170.0,Progressive,458.74
170.0,Opportunistic,481.96
170.0,Conservative,497.88
170.0,Balanced,456.5
170.0,Aggressive,373.5
171.0,Aggressive,372.1
171.0,Balanced,455.88
171.0,Conservative,497.86
171.0,Opportunistic,481.56
171.0,Progressive,458.16
172.0,Balanced,455.46
172.0,Conservative,497.86
172.0,Opportunistic,481.3
172.0,Aggressive,370.94
172.0,Progressive,457.68
173.0,Opportunistic,480.86
173.0,Conservative,497.86
173.0,Aggressive,369.44
173.0,Progressive,457.18
173.0,Balanced,454.84
174.0,Progressive,456.68
174.0,Conservative,497.82
174.0,Opportunistic,480.58
174.0,Aggressive,368.16
174.0,Balanced,454.14
175.0,Conservative,497.8
175.0,Opportunistic,480.26
175.0,Progressive,456.32
175.0,Aggressive,366.98
175.0,Balanced,453.46
176.0,Progressive,455.76
176.0,Opportunistic,480.08
176.0,Conservative,497.76
176.0,Balanced,452.92
176.0,Aggressive,365.58
177.0,Conservative,497.68
177.0,Progressive,455.18
177.0,Balanced,452.5
177.0,Opportunistic,479.76
177.0,Aggressive,364.16
178.0,Balanced,452.0
178.0,Conservative,497.68
178.0,Progressive,454.46
178.0,Opportunistic,479.54
178.0,Aggressive,362.66
179.0,Aggressive,361.04
179.0,Opportunistic,479.1
179.0,Progressive,454.0
179.0,Conservative,497.68
179.0,Balanced,451.12
180.0,Progressive,453.54
180.0,Aggressive,359.56
180.0,Balanced,450.6
180.0,Conservative,497.66
180.0,Opportunistic,478.82
181.0,Opportunistic,478.58
181.0,Conservative,497.64
181.0,Balanced,450.12
181.0,Aggressive,358.06
181.0,Progressive,452.92
182.0,Balanced,449.8
182.0,Conservative,497.6
182.0,Aggressive,356.84
182.0,Progressive,452.48
182.0,Opportunistic,478.42
183.0,Balanced,449.3
183.0,Conservative,497.6
183.0,Aggressive,355.24
183.0,Opportunistic,478.26
183.0,Progressive,451.96
184.0,Aggressive,353.94
184.0,Conservative,497.58
184.0,Progressive,451.6
184.0,Balanced,448.74
184.0,Opportunistic,477.96
185.0,Progressive,451.24
185.0,Aggressive,352.42
185.0,Balanced,448.1
185.0,Conservative,497.54
185.0,Opportunistic,477.68
186.0,Balanced,447.7
186.0,Aggressive,351.04
186.0,Conservative,497.54
186.0,Opportunistic,477.44
186.0,Progressive,450.58
187.0,Aggressive,349.34
187.0,Opportunistic,477.08
187.0,Balanced,447.26
187.0,Progressive,450.18
187.0,Conservative,497.5
188.0,Balanced,446.7
188.0,Opportunistic,476.86
188.0,Conservative,497.44
188.0,Progressive,449.68
188.0,Aggressive,347.88
189.0,Opportunistic,476.44
189.0,Balanced,446.16
189.0,Aggressive,346.2
189.0,Progressive,449.12
189.0,Conservative,497.44
190.0,Aggressive,344.84
190.0,Conservative,497.4
190.0,Balanced,445.78
190.0,Progressive,448.48
190.0,Opportunistic,476.24
191.0,Conservative,497.4
191.0,Opportunistic,475.86
191.0,Aggressive,343.52
191.0,Progressive,448.2
191.0,Balanced,445.2
192.0,Balanced,444.64
192.0,Opportunistic,475.62
192.0,Conservative,497.34
192.0,Aggressive,342.22
192.0,Progressive,447.7
193.0,Aggressive,340.82
193.0,Conservative,497.32
193.0,Progressive,447.1
193.0,Balanced,444.16
193.0,Opportunistic,475.28
194.0,Aggressive,339.22
194.0,Opportunistic,475.04
194.0,Balanced,443.58
194.0,Conservative,497.3
194.0,Progressive,446.44
195.0,Aggressive,337.96
195.0,Balanced,443.0
195.0,Opportunistic,474.86
195.0,Progressive,445.84
195.0,Conservative,497.26
196.0,Aggressive,336.48
196.0,Balanced,442.5
196.0,Opportunistic,474.6
196.0,Conservative,497.22
196.0,Progressive,444.96
197.0,Balanced,442.04
197.0,Conservative,497.2
197.0,Opportunistic,474.24
197.0,Progressive,444.22
197.0,Aggressive,335.04
198.0,Conservative,497.2
198.0,Progressive,443.82
198.0,Opportunistic,473.98
198.0,Aggressive,333.74
198.0,Balanced,441.36
199.0,Aggressive,332.08
199.0,Balanced,440.86
199.0,Conservative,497.2
199.0,Progressive,443.34
199.0,Opportunistic,473.86
200.0,Aggressive,330.66
200.0,Progressive,442.78
200.0,Balanced,440.34
200.0,Opportunistic,473.58
200.0,Conservative,497.2
201.0,Aggressive,329.02
201.0,Progressive,442.18
201.0,Balanced,439.76
201.0,Opportunistic,473.3
201.0,Conservative,497.18
202.0,Progressive,441.62
202.0,Balanced,439.06
202.0,Opportunistic,472.94
202.0,Conservative,497.1
202.0,Aggressive,327.86
203.0,Balanced,438.6
203.0,Conservative,497.02
203.0,Aggressive,326.28
203.0,Opportunistic,472.6
203.0,Progressive,441.02
204.0,Conservative,496.98
204.0,Opportunistic,472.28
204.0,Aggressive,324.6
204.0,Balanced,438.04
204.0,Progressive,440.2
205.0,Progressive,439.68
205.0,Opportunistic,471.92
