Time,strategy,fog_count,avg_reputation,avg_profit
0.007084653135381472,Opportunistic,1000,6.997,-0.0010548223282605348
0.01097857623131539,Balanced,1000,7.001,9.816036235092351e-05
0.01729228352607648,Aggressive,1000,6.997,-0.0010223662454593842
0.021899512779686034,Conservative,1000,7.001,5.329914945512026e-05
0.023989927424529423,Aggressive,1000,6.994,-0.002034791796547367
0.04318294678433421,Aggressive,1000,6.991,-0.0030469823739812875
0.04765633717128915,Opportunistic,1000,6.998,-0.0009613005646688304
0.07018793741229462,Aggressive,1000,6.988,-0.004051651196995783
0.13655220745763197,Aggressive,1000,6.985,-0.005058975320596281
0.1471200913228054,Conservative,1000,6.998,-0.001014198840884794
0.18188122831565418,Conservative,1000,6.995,-0.0020930484189541207
0.18519925282373673,Conservative,1000,6.996,-0.002049281155532393
0.18979275462212716,Cyclic,1000,6.997,-0.0010038045598214965
0.19091084923742266,Balanced,1000,7.002,0.0002043619002991237
0.19849424277945732,Cyclic,1000,6.994,-0.0020308620354236675
0.20243096995515958,Conservative,1000,6.997,-0.002006732318405935
0.21373695179877908,Conservative,1000,6.994,-0.003094903700186081
0.2176122876409467,Conservative,1000,6.991,-0.004161737873730795
0.2289257027638601,Opportunistic,1000,6.999,-0.0008688825433958876
0.23573564275599065,Aggressive,1000,6.982,-0.006060663667143783
0.24626449031031378,Opportunistic,1000,6.996,-0.001922271750828454
0.2547639176494369,Opportunistic,1000,6.997,-0.0018927135235462993
0.2593312003028405,Opportunistic,1000,6.998,-0.0018054535525481193
0.26907977179306314,Cyclic,1000,6.991,-0.0030543827331748047
0.27070270964116033,Cyclic,1000,6.988,-0.004073573384756971
0.2807005297074537,Opportunistic,1000,6.995,-0.0028604116216994716
0.2843929753234334,Conservative,1000,6.988,-0.005240013222943433
0.28778311956619274,Conservative,1000,6.989,-0.005204969982558446
0.31423770604249934,Opportunistic,1000,6.992,-0.003904330762833167
0.36825561921683336,Opportunistic,1000,6.989,-0.00496897086156459
0.3952120275218547,Cyclic,1000,6.985,-0.005083393251157998
0.39618083777846497,Conservative,1000,6.99,-0.005159091177389326
0.41033806277908685,Conservative,1000,6.991,-0.005099534511396748
0.4136221502427841,Balanced,1000,6.999,-0.000843371343932029
0.42574654374997006,Cyclic,1000,6.986,-0.004962455863585627
0.42818802142908813,Aggressive,1000,6.979,-0.007070080555884762
0.4332048223997073,Opportunistic,1000,6.986,-0.006019008990015292
0.439591181147642,Balanced,1000,6.996,-0.0019085477503510192
0.4417185388670909,Opportunistic,1000,6.987,-0.006001904160518463
0.47087397164829836,Opportunistic,1000,6.984,-0.007049687909654499
0.4933945540835275,Aggressive,1000,6.976,-0.008076890334686691
0.5010325262732152,Opportunistic,999,6.987987987987988,-0.0049929966865361
0.5013370114669985,Cyclic,1000,6.983,-0.00596838044730256
0.5058090861126825,Cyclic,1000,6.98,-0.006979013480879539
0.5126887945567375,Conservative,1000,6.992,-0.005055649875475535
0.5138184583550329,Cyclic,1000,6.977,-0.007991847177086472
0.5211606132218568,Cyclic,1000,6.974,-0.009026492280481063
0.5217568283612523,Conservative,1000,6.993,-0.005005629337208233
0.533737210633306,Cyclic,1000,6.971,-0.010034415465492155
0.5357687258744562,Conservative,1000,6.994,-0.00494998697051927
0.537336729870893,Cyclic,1000,6.968,-0.011048399764869809
0.5409050136033637,Aggressive,1000,6.977,-0.007965438301943803
0.5445687365989363,Cyclic,1000,6.965,-0.012057961814161206
0.5602017988342011,Aggressive,1000,6.974,-0.008975823954775823
0.5762062845411233,Cyclic,1000,6.962,-0.01306397042548101
0.5780829231303439,Conservative,1000,6.995,-0.004886134253977693
0.6102721787449558,Opportunistic,999,6.984984984984985,-0.006049959372202456
0.6107506568539337,Cyclic,1000,6.959,-0.01406817203519865
0.6251148889248899,Conservative,1000,6.996,-0.004834307876787406
0.6258039506609882,Balanced,1000,6.993,-0.0029371299962677303
0.6342203846307775,Opportunistic,998,6.987975951903808,-0.0049979996892280205
0.6407126334152821,Balanced,1000,6.99,-0.0039790242325041456
0.6436854946971531,Opportunistic,998,6.984969939879759,-0.006014750286128749
0.6723542885678959,Cyclic,1000,6.956,-0.015075536734548154
0.6862307123214626,Conservative,1000,6.997,-0.004797204538706
0.6926877256487847,Cyclic,1000,6.953,-0.016103848479893282
0.6941814535063066,Opportunistic,998,6.981963927855712,-0.007058784487646379
0.7088877537183655,Cyclic,1000,6.954,-0.01600251183483424
0.7093759893669874,Balanced,1000,6.987,-0.005032173592084018
0.716588209753062,Balanced,1000,6.988,-0.004959309085507488
0.724855722143054,Balanced,1000,6.985,-0.006003978150120256
0.7599340409223446,Opportunistic,998,6.978957915831663,-0.008077652091584847
0.761742556151055,Conservative,1000,6.998,-0.004758049184887506
0.8039087493160115,Aggressive,1000,6.975,-0.008862708578958791
0.8185086230125395,Opportunistic,998,6.975951903807616,-0.00912657083781495
0.8385248708450354,Cyclic,1000,6.951,-0.01700893244688259
0.8490356278098304,Opportunistic,998,6.9769539078156315,-0.00907614096480955
0.8546060542438241,Cyclic,1000,6.952,-0.016915015675674456
0.867268645911929,Opportunistic,998,6.977955911823647,-0.008995081605366636
0.8766930217907223,Aggressive,1000,6.972,-0.009883723286616094
0.8938446871971923,Opportunistic,998,6.974949899799599,-0.010034509934591693
