Time,strategy,fog_count,avg_reputation,avg_profit,avg_honesty
0,Aggressive,1000,7,0,nan
0,Conservative,1000,7,0,nan
0,Balanced,1000,7,0,nan
0,Cyclic,1000,7,0,nan
0,Opportunistic,1000,7,0,nan
0.008371862805597699,Conservative,1000,7.001,5.0401380578824376e-05,0.8329451691137535
0.013923688139672536,Conservative,1000,6.998,-0.0010455050050312798,0.8330397863711305
0.04399523718573228,Cyclic,1000,6.997,-0.0010440952264055277,0.16666982202951947
0.05427134196748329,Cyclic,1000,6.994,-0.002089318456848609,0.16631132463748202
0.0642277866680156,Balanced,1000,7.001,7.084366378634943e-05,0.4956926037822217
0.08272216534219021,Conservative,1000,6.995,-0.0021213776864874687,0.8330188117163636
0.08656034838289138,Balanced,1000,6.998,-0.0009809026232943134,0.49557172534756133
0.09493020626868263,Aggressive,1000,7.001,0.00010132701874947613,0.16743462292970634
0.0964497892400495,Opportunistic,1000,6.997,-0.0010333261399301703,0.41341202560271706
0.10382657497738929,Balanced,1000,6.995,-0.0020223614922455003,0.4957688069259877
0.11446269763188067,Cyclic,1000,6.991,-0.0031177986601800623,0.16590240826956545
0.12040631454833774,Conservative,1000,6.996,-0.0020854975393471004,0.8331929825233763
0.14803607987987952,Conservative,1000,6.997,-0.002030103374832927,0.8332113537580321
0.1512882543672656,Opportunistic,1000,6.998,-0.0009319883810126353,0.4138313627005234
0.1539345436148802,Aggressive,1000,6.998,-0.0009217791323826426,0.16728844858659653
0.1541384744583043,Balanced,1000,6.992,-0.0030823008238917726,0.4958292592715783
0.1558456087245128,Aggressive,1000,6.995,-0.0019372781233317538,0.16722015054713535
0.16663275284740076,Cyclic,1000,6.988,-0.0041429608490491125,0.16596034324369804
0.16913457878923743,Aggressive,1000,6.992,-0.002961367617983374,0.16730516417358735
0.17445948451272056,Conservative,1000,6.998,-0.001989161570794768,0.8332290029114761
0.17516706439759297,Opportunistic,1000,6.995,-0.001962402013339825,0.4137631239923667
0.1783439656373363,Opportunistic,1000,6.992,-0.0029941207281033886,0.41410014833176645
0.1882140698813353,Opportunistic,1000,6.989,-0.004022592479693966,0.4142317667577963
0.19085619912186683,Cyclic,1000,6.985,-0.005148971350388765,0.1658621234449751
0.19441466811254773,Balanced,1000,6.993,-0.003025962979740796,0.4957989091794383
0.2129928480042692,Aggressive,1000,6.989,-0.003969160814597524,0.16729766897352927
0.2259148521799037,Aggressive,1000,6.986,-0.0049876078980698015,0.167423120022149
0.2485493124803867,Conservative,1000,6.999,-0.001953973803580651,0.8332186243366844
0.24882773491345003,Conservative,1000,7.0,-0.0019209513494300161,0.8331745719904607
0.2729794001991797,Aggressive,1000,6.983,-0.0060023797643006275,0.16748650116825906
0.27802999378459314,Cyclic,1000,6.982,-0.006165686354130271,0.16602412416213577
0.2813038574696031,Balanced,1000,6.99,-0.004055193758203715,0.4956455944971472
0.2840039059757791,Aggressive,1000,6.98,-0.007009991783127619,0.16758390150863767
0.28673553273868674,Conservative,1000,7.001,-0.001875432838988921,0.8330981621904207
0.2877921088848473,Opportunistic,1000,6.986,-0.00505069313902066,0.4146633157353369
0.28835946155940634,Aggressive,1000,6.977,-0.008020950705797196,0.1679912097320728
0.29896783630944673,Aggressive,1000,6.974,-0.009051025442006156,0.16805176552004583
0.3104996982319883,Aggressive,1000,6.971,-0.010063248298522688,0.16805040546299058
0.31809429107746684,Balanced,1000,6.991,-0.00397757301443354,0.49585712193308823
0.3233158807840448,Aggressive,1000,6.968,-0.011074301204715543,0.16824266351477118
0.3326220706861098,Aggressive,1000,6.965,-0.01207648513644862,0.1682163867528518
0.3473481603609085,Opportunistic,1000,6.987,-0.0049342719002295615,0.4151812196557108
0.36212618787596135,Conservative,1000,7.002,-0.0018294206115554248,0.8330911997763062
0.3684916826676214,Balanced,1000,6.988,-0.005015970297270638,0.4958992973693324
0.37323568910261773,Opportunistic,1000,6.984,-0.005970952706705778,0.4155682089175685
0.38375183201204793,Balanced,1000,6.989,-0.0049606489847073025,0.49615604258436163
0.38566909678339206,Balanced,1000,6.986,-0.006015117565400946,0.49587154886475854
0.38670877833324785,Cyclic,1000,6.979,-0.007195982843654221,0.16607187738864287
0.39699133096345635,Conservative,1000,6.999,-0.0028988930715153414,0.832978576571109
0.4051770340930783,Cyclic,1000,6.98,-0.007078904467826235,0.16581945390969083
0.41733352005436464,Balanced,1000,6.987,-0.005921148405709663,0.4956544819282216
0.4183708766768397,Opportunistic,1000,6.981,-0.007023456420538222,0.4158026140328687
0.4312407634720245,Cyclic,1000,6.977,-0.008088571499658434,0.1657919563779704
0.4351035810502601,Conservative,1000,7.0,-0.002861058392078809,0.8330010560266847
0.4412562035697342,Opportunistic,1000,6.982,-0.00693392904244271,0.41554374565010754
0.45033485206728363,Balanced,1000,6.984,-0.006973594182378537,0.4960342518459716
0.4505902033602611,Balanced,1000,6.981,-0.008014333123724139,0.4957786850944203
0.4548964684397772,Balanced,1000,6.978,-0.009061877382412781,0.4960416615179893
0.46179188192579046,Opportunistic,1000,6.979,-0.007995300450173673,0.41543147484514087
0.4675575564420754,Aggressive,1000,6.962,-0.013142442827785062,0.16835341875945573
0.4684788050869813,Balanced,1000,6.975,-0.010121458070032691,0.4959627817635775
0.48044563915530214,Opportunistic,1000,6.98,-0.007897235821835382,0.4152382541420272
0.4898247041875097,Cyclic,1000,6.974,-0.00910979228947268,0.1657363166155841
0.49103960635402016,Conservative,1000,7.001,-0.0028244897069620773,0.8329184026512207
0.5060986036915806,Opportunistic,1000,6.981,-0.007818916746071259,0.4153273117207981
0.5227729869577549,Balanced,1000,6.972,-0.011171494279557655,0.49582058777616267
0.5374495331565688,Balanced,1000,6.969,-0.012223946730124993,0.4957710702031619
0.5451327812720657,Balanced,1000,6.966,-0.013266304814375747,0.49602617800998855
0.5456948899430425,Balanced,1000,6.963,-0.014329687401227413,0.496125215279439
0.5470838195682921,Cyclic,1000,6.971,-0.010119422822061064,0.1657632591074777
