Time,strategy,fog_count,avg_reputation,avg_profit
0.003751215297052031,Balanced,1000,6.997,-0.0010509586631130964
0.010410390057348638,Conservative,1000,7.001,3.917009219101253e-05
0.012959701386409419,Conservative,1000,6.998,-0.0010337265595823438
0.019984055997301402,Balanced,1000,6.994,-0.002115603750323065
0.023383626483458955,Opportunistic,1000,7.001,7.373154044521968e-05
0.0407006272049772,Balanced,1000,6.995,-0.0020322870460124064
0.06475018245807301,Cyclic,1000,6.997,-0.0010083761274727987
0.08086906476759152,Conservative,1000,6.999,-0.0009890227793803775
0.09690335352501817,Balanced,1000,6.992,-0.003058644859218555
0.11163251707941639,Opportunistic,1000,6.998,-0.0009585612470221481
0.1400562058859799,Opportunistic,1000,6.995,-0.001995330512565293
0.15665410048198203,Cyclic,1000,6.994,-0.002021856257598081
0.16011587911596034,Conservative,1000,7.0,-0.0009489001770121348
0.1854602094444174,Opportunistic,1000,6.992,-0.0030583652756707175
0.1926184502789249,Opportunistic,1000,6.989,-0.004107203663198879
0.19454463717850642,Opportunistic,1000,6.99,-0.004015482639531752
0.20632898313383252,Conservative,1000,7.001,-0.000906832757087269
0.21848467498431534,Cyclic,1000,6.991,-0.003048576576228152
0.22319295660710942,Opportunistic,1000,6.987,-0.005069291489568496
0.22827676081205395,Conservative,1000,7.002,-0.00084067247631498
0.23483091722492164,Opportunistic,999,6.98998998998999,-0.004019502141673426
0.2508727464686254,Cyclic,1000,6.988,-0.004060610580062813
0.25538395796453695,Balanced,1000,6.989,-0.0041040321757321516
0.2805190474286502,Opportunistic,999,6.986986986986987,-0.00505127614514105
0.28494545529747506,Opportunistic,999,6.987987987987988,-0.0049748245690822025
0.2860864922879754,Aggressive,1000,7.001,0.00012014491021800478
0.3042850117615327,Opportunistic,999,6.988988988988989,-0.004906997980267214
0.31114589937736964,Aggressive,1000,6.998,-0.000892014028890646
0.32579396774632424,Aggressive,1000,6.995,-0.0019034162420725567
0.34888052801834163,Opportunistic,999,6.985985985985986,-0.005948888798772048
0.3525955835273839,Conservative,1000,6.999,-0.0019099294415322898
0.3569819643719209,Balanced,1000,6.986,-0.005163829756770052
0.36341843136710555,Aggressive,1000,6.992,-0.00292312460755776
0.3770912695101245,Conservative,1000,7.0,-0.0018639172046074678
0.3784542486113303,Opportunistic,999,6.982982982982983,-0.006993609667080518
0.3844983971397934,Cyclic,1000,6.985,-0.005066069124352605
0.384751144467853,Opportunistic,999,6.97997997997998,-0.008051213362290826
0.38610564391466523,Aggressive,1000,6.989,-0.003933371432332707
0.38977325376640803,Aggressive,1000,6.986,-0.004947290832999857
0.39234082059340825,Opportunistic,999,6.980980980980981,-0.007973374281535944
0.4002132187932837,Opportunistic,999,6.977977977977978,-0.009025339088628593
0.422220516206918,Conservative,1000,6.997,-0.0029259060996794694
0.4270635809414496,Cyclic,1000,6.982,-0.0060844390910801335
0.42760294002032984,Balanced,1000,6.983,-0.006208941415467504
0.43058709082569246,Cyclic,1000,6.979,-0.007101356379291835
0.4342289927139885,Balanced,1000,6.98,-0.007249727978244084
0.43567933209103354,Balanced,1000,6.977,-0.008285540860323803
0.4404455467069867,Conservative,1000,6.998,-0.0028927246275951947
0.45051889785828947,Balanced,1000,6.974,-0.009340943023135772
0.47056270493897767,Opportunistic,999,6.974974974974975,-0.010074232637800117
0.47259150311869913,Opportunistic,999,6.971971971971972,-0.011116653116504222
0.4831626994265725,Cyclic,1000,6.976,-0.008122284009986
0.48723567393168127,Cyclic,1000,6.973,-0.009165226963662568
0.49045184987870244,Opportunistic,999,6.968968968968969,-0.012152741288467253
0.4952020769444732,Cyclic,1000,6.974,-0.009043361668966122
0.5026229593866409,Cyclic,1000,6.971,-0.01005835058550826
0.5121743150183999,Aggressive,1000,6.983,-0.0059578256312188375
0.5204489586389758,Cyclic,1000,6.968,-0.011071459774593215
0.5256382079620908,Cyclic,1000,6.965,-0.012088329777981322
0.526145161336418,Balanced,1000,6.971,-0.010387692915088117
0.5560674647019679,Cyclic,1000,6.962,-0.013116790892113765
0.5660857560972566,Cyclic,1000,6.959,-0.014121604164569408
0.5746944547487156,Opportunistic,999,6.965965965965966,-0.013194549831094039
0.6000640953541664,Balanced,1000,6.968,-0.011440623883552837
0.6021735097288068,Opportunistic,999,6.966966966966967,-0.013142178193557551
0.6320832062961577,Opportunistic,999,6.963963963963964,-0.014177794868288709
0.6377371858297631,Cyclic,1000,6.956,-0.015148169173952192
0.6401437130650931,Opportunistic,999,6.964964964964965,-0.014083652941284093
0.6434136531721357,Opportunistic,999,6.961961961961962,-0.015108006748637553
0.6541691602473715,Conservative,1000,6.999,-0.0028504244962396373
0.6555922554716171,Opportunistic,999,6.958958958958959,-0.016168658175986696
0.6794623283556586,Opportunistic,999,6.955955955955956,-0.0172046352921315
0.6896006707625354,Cyclic,1000,6.953,-0.01617370734086539
0.6897941920221519,Conservative,1000,7.0,-0.002798752563894432
0.6898660963904014,Opportunistic,998,6.959919839679359,-0.015255594159604924
0.6908411355436404,Cyclic,1000,6.954,-0.016050260564830846
0.6946834832174353,Cyclic,1000,6.951,-0.017092397219935364
0.7020593248542008,Aggressive,1000,6.98,-0.006971711525811282
0.7435986932294638,Opportunistic,998,6.956913827655311,-0.016284144238255385
0.7459099787805191,Cyclic,1000,6.948,-0.018103473912901787
0.7625617826211253,Aggressive,1000,6.977,-0.007980915182163347
0.7824182032655361,Conservative,1000,6.997,-0.003875769787582717
0.7903290069121126,Cyclic,1000,6.945,-0.019134102289170854
0.8007763559746323,Opportunistic,998,6.9579158316633265,-0.0162608935405252
0.8069256329575717,Opportunistic,998,6.958917835671342,-0.016208092715943055
0.828368655786699,Aggressive,1000,6.974,-0.008999984088116047
0.830033128734954,Conservative,1000,6.998,-0.003828884075644144
0.8309252082772207,Balanced,1000,6.965,-0.012500724431955977
0.846593364137158,Conservative,1000,6.999,-0.0037804222897033757
0.8522851669029403,Aggressive,1000,6.971,-0.01000769404374346
0.8641105899731061,Balanced,1000,6.962,-0.013548856740735169
0.8724132856314134,Cyclic,1000,6.942,-0.020154434711696145
0.8813359406278957,Opportunistic,998,6.959919839679359,-0.016131915369820636
0.891722665116493,Opportunistic,998,6.956913827655311,-0.017158524921466408
0.8923906549447497,Conservative,1000,7.0,-0.003730405666631297
0.8995695038157356,Aggressive,1000,6.968,-0.011011244936253781
0.9023745370795607,Cyclic,1000,6.939,-0.021163557259322112
0.9032788537348913,Balanced,1000,6.963,-0.0135054784532984
0.9347738734566378,Aggressive,1000,6.965,-0.01203463224015392
0.940458166205663,Opportunistic,998,6.953907815631262,-0.018190652910024925
0.9447665317298497,Balanced,1000,6.964,-0.013417590710486075
0.9514708175272086,Opportunistic,998,6.9509018036072145,-0.019256758548917483
0.9591857643426678,Cyclic,1000,6.936,-0.022174308831625012
0.9600817529012745,Aggressive,1000,6.962,-0.013076638042061463
0.9880093049347518,Conservative,1000,7.001,-0.003678257739601839
0.9901026510723727,Conservative,1000,7.002,-0.0036427377909844616
0.9950109263380053,Cyclic,1000,6.933,-0.023190128307467084
0.998850121943402,Aggressive,1000,6.959,-0.014083846709259063
1.0002264680515747,Conservative,1000,7.003,-0.0036039226043697186
1.0105918977633577,Conservative,1000,7.004,-0.003565195503775861
1.0200012438841595,Opportunistic,998,6.95190380761523,-0.01918058617262232
1.03216992778245,Opportunistic,998,6.948897795591182,-0.020223992132522472
1.0322755682044744,Aggressive,1000,6.956,-0.015115234003182824
1.0359105690793184,Conservative,1000,7.001,-0.004662582231083173
1.0511312082748683,Conservative,1000,6.998,-0.005741012570626542
1.0597621668079569,Opportunistic,997,6.9518555667001,-0.01919020191170699
1.061398780524203,Aggressive,1000,6.953,-0.01612812843278318
1.0697868761963945,Opportunistic,997,6.948846539618857,-0.02023621908640481
1.0792683592207004,Aggressive,1000,6.95,-0.017154097439122964
1.0891698541809096,Opportunistic,997,6.945837512537613,-0.021261145894910977
1.0998499366946963,Cyclic,1000,6.93,-0.024200004826042117
1.1129382724922299,Opportunistic,997,6.9468405215646944,-0.021206551672181193
1.1173361152668697,Opportunistic,997,6.94383149448345,-0.022247041096932655
1.1181356484801552,Balanced,1000,6.961,-0.014489061120415696
1.1270912896682586,Opportunistic,996,6.947791164658635,-0.019435235715856612
1.1295639035943696,Balanced,1000,6.958,-0.0155332099748459
1.137213077613055,Aggressive,1000,6.947,-0.018162619931663376
1.1482236050458212,Cyclic,1000,6.927,-0.0252150579865795
1.1492427838979924,Aggressive,1000,6.944,-0.01919459086915021
1.1813810402802263,Aggressive,1000,6.941,-0.020213018122398944
1.1865890250295545,Aggressive,1000,6.938,-0.021221162597652225
1.1884450598573661,Aggressive,1000,6.935,-0.02224267027592788
1.1973119087808577,Cyclic,1000,6.924,-0.02623811037401117
1.2058280132721595,Opportunistic,996,6.944779116465863,-0.020487249098931945
1.2323791284247947,Conservative,1000,6.999,-0.005699557844387012
1.2345007453082406,Cyclic,999,6.926926926926927,-0.02525025143636258
1.246683413509037,Cyclic,999,6.923923923923924,-0.0262735851942757
1.2541938667782386,Opportunistic,996,6.945783132530121,-0.020384038351120935
1.2561569764231033,Cyclic,999,6.920920920920921,-0.02730635247712418
1.2645992225915272,Opportunistic,996,6.942771084337349,-0.02144979818114987
1.2690905569544029,Opportunistic,996,6.943775100401607,-0.021410631769768998
1.2923303827489308,Conservative,1000,7.0,-0.0056647630487112475
1.2968012394784116,Opportunistic,996,6.940763052208835,-0.0224723734402202
1.319563428058304,Cyclic,999,6.917917917917918,-0.0283288126632506
1.3239190499309816,Opportunistic,996,6.937751004016064,-0.023538404497675147
1.3331892937373861,Opportunistic,996,6.934738955823293,-0.02459643739983596
1.3333580272111552,Opportunistic,996,6.931726907630522,-0.025633804524781843
1.3443168776477281,Conservative,1000,6.997,-0.006752586815169475
1.3697143986756728,Opportunistic,996,6.928714859437751,-0.026671160979030484
1.3957595962705311,Conservative,1000,6.994,-0.007805331188728146
1.4056001548967603,Cyclic,999,6.918918918918919,-0.02821903586334697
1.413576772970851,Aggressive,1000,6.932,-0.023262172051291614
1.427886430603854,Aggressive,1000,6.929,-0.024266130631690433
1.4318818018893744,Aggressive,1000,6.93,-0.02416013129678628
1.4436451255357894,Opportunistic,996,6.92570281124498,-0.027751526728207743
1.4453680330896193,Opportunistic,996,6.922690763052209,-0.02878716687803993
1.452006267510385,Cyclic,999,6.915915915915916,-0.029224365472520414
1.4627008892400892,Balanced,1000,6.955,-0.016559923453609342
1.4739449743282504,Balanced,1000,6.956,-0.016479909986235674
1.4839532083767748,Opportunistic,995,6.927638190954774,-0.02670702198932035
1.5000775179543135,Aggressive,1000,6.927,-0.025176462503092488
1.5084916521816225,Balanced,1000,6.957,-0.016386765924564624
1.5136222858306545,Aggressive,1000,6.924,-0.026187766526350808
1.5214956011338718,Balanced,1000,6.954,-0.01742505203821492
1.5218959808902137,Opportunistic,995,6.928643216080402,-0.026638111242743595
1.5233232403714962,Balanced,1000,6.955,-0.017367745587646394
1.5239144678960754,Opportunistic,995,6.9296482412060305,-0.026545175099902632
1.5286784157540687,Opportunistic,995,6.926633165829146,-0.027591097595126044
1.5347287213973335,Conservative,1000,6.995,-0.007750434901152712
1.5471819273254679,Opportunistic,995,6.927638190954774,-0.027517944474253413
1.559610447268686,Opportunistic,995,6.924623115577889,-0.028571635458588488
1.5649055512236527,Opportunistic,995,6.925628140703518,-0.028531451851288955
1.5807336514130497,Cyclic,999,6.912912912912913,-0.030231328778992598
1.6035145927695817,Aggressive,1000,6.921,-0.027218533643082195
1.6094507808079583,Aggressive,1000,6.922,-0.02712084476121076
1.6152859224249454,Opportunistic,995,6.922613065326633,-0.029607692979822693
1.630698342196741,Opportunistic,995,6.923618090452261,-0.029560789952203265
1.6367780964020409,Opportunistic,995,6.924623115577889,-0.029481335905365433
1.6688035219641943,Opportunistic,995,6.921608040201005,-0.03049860610466694
1.6815731493669752,Conservative,1000,6.996,-0.007708172041695146
1.683832465961963,Conservative,1000,6.997,-0.007653833914874106
1.6930869423084485,Aggressive,1000,6.919,-0.02813649992114595
1.7024629372629456,Opportunistic,995,6.922613065326633,-0.030432998089696336
1.714680984015257,Balanced,1000,6.952,-0.018406255662234233
1.7297380123825825,Balanced,1000,6.949,-0.019464951980429347
1.7399043824476268,Cyclic,999,6.90990990990991,-0.031240905494537726
