Time,strategy,avg_reputation
45.0,Balanced,4.5375
46.0,Opportunistic,4.887611222111222
46.0,Progressive,5.961166666666668
46.0,Balanced,4.3625
46.0,Conservative,8.81572546846815
47.0,Conservative,8.80514045687336
47.0,Balanced,4.148333333333333
47.0,Opportunistic,4.931759157509157
47.0,Progressive,5.946000000000001
48.0,Balanced,4.115
48.0,Opportunistic,4.8360067155067155
48.0,Progressive,6.005
48.0,Conservative,8.807961254327955
49.0,Opportunistic,4.797813186813188
49.0,Conservative,8.787106863319677
49.0,Balanced,4.170833333333333
49.0,Progressive,6.144333333333332
50.0,Conservative,8.810239055550744
50.0,Opportunistic,4.7673549783549785
50.0,Balanced,4.028333333333333
50.0,Progressive,6.366499999999999
51.0,Conservative,8.773821434497963
51.0,Opportunistic,4.718989177489178
51.0,Balanced,3.935
51.0,Progressive,6.570333333333332
52.0,Progressive,6.400500000000001
52.0,Balanced,3.725
52.0,Conservative,8.745728176485473
52.0,Opportunistic,4.787150432900433
53.0,Balanced,3.595
53.0,Conservative,8.774908356919362
53.0,Opportunistic,4.563825396825397
53.0,Progressive,6.049833333333334
54.0,Conservative,8.83704047469792
54.0,Progressive,5.5151666666666666
54.0,Balanced,3.71
54.0,Opportunistic,4.2767301587301585
55.0,Conservative,8.792533614487677
55.0,Progressive,5.6295
55.0,Balanced,3.545
55.0,Opportunistic,4.307095238095238
56.0,Conservative,8.761883496360992
56.0,Balanced,3.56
56.0,Progressive,5.5775
56.0,Opportunistic,4.523369047619047
57.0,Balanced,3.4
57.0,Progressive,5.681666666666667
57.0,Conservative,8.769457520782158
57.0,Opportunistic,4.624404761904762
58.0,Opportunistic,4.592833333333333
58.0,Conservative,8.774803466664775
58.0,Balanced,3.45
58.0,Progressive,5.9383333333333335
59.0,Conservative,8.72709348781151
59.0,Progressive,6.020833333333334
59.0,Balanced,3.45
59.0,Opportunistic,4.43875
60.0,Opportunistic,4.318761904761905
60.0,Progressive,6.0925
60.0,Balanced,3.3
60.0,Conservative,8.746616978764497
61.0,Progressive,6.063333333333333
61.0,Conservative,8.741389591363236
61.0,Balanced,3.2
61.0,Opportunistic,4.283333333333333
62.0,Balanced,3.17
62.0,Opportunistic,4.273333333333333
62.0,Progressive,5.843333333333333
62.0,Conservative,8.780351358828145
63.0,Opportunistic,4.108333333333333
63.0,Conservative,8.778946146092794
63.0,Progressive,5.905833333333334
64.0,Progressive,5.8308333333333335
64.0,Opportunistic,4.241666666666667
64.0,Conservative,8.758764534939203
65.0,Opportunistic,4.3725
65.0,Conservative,8.73523586434096
65.0,Progressive,5.616666666666666
66.0,Progressive,5.6
66.0,Conservative,8.734884018199857
66.0,Opportunistic,4.279333333333334
67.0,Opportunistic,3.8725
67.0,Conservative,8.709218237464135
67.0,Progressive,5.5125
68.0,Conservative,8.725629125712123
68.0,Progressive,5.483333333333333
68.0,Opportunistic,3.9641666666666664
69.0,Conservative,8.783251483306008
69.0,Progressive,5.4625
69.0,Opportunistic,3.775
70.0,Progressive,5.4366666666666665
70.0,Conservative,8.82307079084532
70.0,Opportunistic,3.895
71.0,Progressive,5.355
71.0,Conservative,8.830038811910581
71.0,Opportunistic,3.8416666666666663
72.0,Conservative,8.802423784556
72.0,Progressive,5.13
72.0,Opportunistic,3.72
73.0,Progressive,5.04
73.0,Conservative,8.82668821609614
73.0,Opportunistic,3.4825
74.0,Progressive,5.04
74.0,Opportunistic,3.4725
74.0,Conservative,8.804486315590445
75.0,Opportunistic,3.47
75.0,Conservative,8.77346902856763
75.0,Progressive,5.135
76.0,Opportunistic,3.435
76.0,Progressive,5.05
76.0,Conservative,8.79121737877595
77.0,Opportunistic,3.46
77.0,Conservative,8.807769365409433
77.0,Progressive,5.07
78.0,Progressive,5.185
78.0,Conservative,8.756399752106965
78.0,Opportunistic,3.39
79.0,Progressive,5.22
79.0,Conservative,8.842490512408995
79.0,Opportunistic,3.48
80.0,Progressive,5.155
80.0,Conservative,8.822998455148728
80.0,Opportunistic,3.43
81.0,Conservative,8.824095032835915
81.0,Opportunistic,3.44
81.0,Progressive,4.965
82.0,Opportunistic,3.43
82.0,Progressive,5.03
82.0,Conservative,8.816713311756876
83.0,Opportunistic,3.29
83.0,Progressive,5.04
83.0,Conservative,8.835124701566933
84.0,Progressive,5.005
84.0,Conservative,8.834375670459721
84.0,Opportunistic,3.26
85.0,Progressive,5.0
85.0,Conservative,8.80647349023175
85.0,Opportunistic,3.25
86.0,Conservative,8.789618094271932
86.0,Progressive,4.985
86.0,Opportunistic,3.25
87.0,Opportunistic,3.25
87.0,Progressive,5.0
87.0,Conservative,8.745979044495071
88.0,Conservative,8.770446926556435
88.0,Progressive,5.015
88.0,Opportunistic,3.27
89.0,Conservative,8.754272204221845
89.0,Opportunistic,3.28
89.0,Progressive,4.905
90.0,Progressive,4.845
90.0,Conservative,8.813211367269485
91.0,Progressive,4.965
91.0,Conservative,8.792539311602795
92.0,Progressive,4.925
92.0,Conservative,8.807280667884578
93.0,Progressive,4.78
93.0,Conservative,8.78228128026365
94.0,Progressive,4.895
94.0,Conservative,8.751425869023704
95.0,Progressive,4.905
95.0,Conservative,8.800387192434943
96.0,Conservative,8.790177296359676
96.0,Progressive,4.785
97.0,Progressive,4.83
97.0,Conservative,8.77820747067369
98.0,Progressive,4.86
98.0,Conservative,8.734197034476894
99.0,Conservative,8.818208057230898
99.0,Progressive,4.78
100.0,Progressive,4.81
100.0,Conservative,8.823264838579279
101.0,Progressive,4.76
101.0,Conservative,8.832887896046804
102.0,Progressive,4.73
102.0,Conservative,8.82379625344561
103.0,Progressive,4.695
103.0,Conservative,8.88821490148945
104.0,Progressive,4.59
104.0,Conservative,8.807048117596311
105.0,Progressive,4.705
105.0,Conservative,8.793784274138885
106.0,Conservative,8.836621818283453
106.0,Progressive,4.665
107.0,Conservative,8.713728367337966
107.0,Progressive,4.7
108.0,Progressive,4.74
108.0,Conservative,8.708239933150713
109.0,Progressive,4.74
109.0,Conservative,8.792737672808315
110.0,Conservative,8.815501292107614
110.0,Progressive,4.7
111.0,Conservative,8.75339506208655
111.0,Progressive,4.67
112.0,Conservative,8.830678994273729
112.0,Progressive,4.73
113.0,Conservative,8.930767930584903
113.0,Progressive,4.6
114.0,Conservative,8.727792998247871
114.0,Progressive,4.62
115.0,Conservative,8.822785667656078
115.0,Progressive,4.62
116.0,Progressive,4.59
116.0,Conservative,8.810171360561224
117.0,Progressive,4.53
117.0,Conservative,8.884226503366865
118.0,Conservative,8.726445754764491
118.0,Progressive,4.62
119.0,Conservative,8.725200415325414
119.0,Progressive,4.62
120.0,Conservative,8.762725373927857
120.0,Progressive,4.63
121.0,Conservative,8.695253278533734
121.0,Progressive,4.68
122.0,Conservative,8.633773169772155
122.0,Progressive,4.67
123.0,Conservative,8.607013787607361
123.0,Progressive,4.73
124.0,Conservative,8.705857430022677
124.0,Progressive,4.67
125.0,Progressive,4.61
125.0,Conservative,8.835814027399092
126.0,Conservative,8.70737768929557
126.0,Progressive,4.68
127.0,Progressive,4.68
127.0,Conservative,8.54490873240107
128.0,Progressive,4.72
128.0,Conservative,8.399150710409302
129.0,Conservative,8.38328199170111
129.0,Progressive,4.7
130.0,Conservative,8.500735329326824
130.0,Progressive,4.65
131.0,Conservative,8.3640161005661
131.0,Progressive,4.61
132.0,Progressive,4.61
132.0,Conservative,8.374724025974025
133.0,Conservative,8.312498348143086
133.0,Progressive,4.59
134.0,Progressive,4.66
134.0,Conservative,8.090731078862659
135.0,Progressive,4.72
135.0,Conservative,8.124366300366301
136.0,Progressive,4.72
136.0,Conservative,8.094937056407646
137.0,Conservative,8.224066833321478
137.0,Progressive,4.67
138.0,Conservative,8.179507417161442
138.0,Progressive,4.71
139.0,Conservative,8.283688311688312
139.0,Progressive,4.72
140.0,Progressive,4.72
140.0,Conservative,8.216822330447329
141.0,Conservative,8.143222222222223
141.0,Progressive,4.68
142.0,Conservative,8.241872252747253
142.0,Progressive,4.61
143.0,Progressive,4.65
143.0,Conservative,8.29260119047619
144.0,Conservative,8.159761904761906
144.0,Progressive,4.57
145.0,Conservative,8.18217032967033
145.0,Progressive,4.63
146.0,Conservative,8.175001831501831
146.0,Progressive,4.6
147.0,Conservative,8.138278554778553
147.0,Progressive,4.51
148.0,Conservative,7.99502380952381
149.0,Conservative,8.15861111111111
150.0,Conservative,7.9606111111111115
151.0,Conservative,7.990777777777778
152.0,Conservative,8.070808080808082
153.0,Conservative,7.946742424242425
154.0,Conservative,7.90075
155.0,Conservative,7.8797500000000005
156.0,Conservative,7.875416666666667
157.0,Conservative,7.728190476190475
158.0,Conservative,7.771333333333334
159.0,Conservative,7.753333333333333
160.0,Conservative,7.7860000000000005
161.0,Conservative,7.794
162.0,Conservative,7.815
163.0,Conservative,7.7275
164.0,Conservative,7.775
165.0,Conservative,7.776666666666667
166.0,Conservative,7.76
