Time,strategy,avg_pr
38.5,Opportunistic,0.37411685078881446
38.5,Conservative,0.77872862844569
38.5,Aggressive,0.1197319907692867
38.5,Balanced,0.4579607626410761
38.5,Cyclic,0.5537394568452301
38.55,Opportunistic,0.37400429709709393
38.55,Balanced,0.45790936451301695
38.55,Conservative,0.7789138618427904
38.55,Cyclic,0.5539607429075062
38.55,Aggressive,0.11979250342361424
38.6,Aggressive,0.1197193618883762
38.6,Balanced,0.4577938746707697
38.6,Cyclic,0.553891474659848
38.6,Conservative,0.7789196335411436
38.6,Opportunistic,0.3741846511993547
38.65,Balanced,0.4580762662591009
38.65,Aggressive,0.11978538245365442
38.65,Opportunistic,0.3743583899607451
38.65,Conservative,0.7789540234531773
38.65,Cyclic,0.553771685738502
38.7,Opportunistic,0.37464303785497194
38.7,Cyclic,0.5537360266692647
38.7,Conservative,0.7789635055054204
38.7,Balanced,0.45815871057139285
38.7,Aggressive,0.11971167436693717
38.75,Opportunistic,0.37446860304783547
38.75,Cyclic,0.5536359566749528
38.75,Conservative,0.7787670266928666
38.75,Aggressive,0.1198595691284422
38.75,Balanced,0.4583620939627328
38.8,Conservative,0.7788814783662419
38.8,Cyclic,0.5534691555241928
38.8,Aggressive,0.11993329790852376
38.8,Balanced,0.4584164259601223
38.8,Opportunistic,0.37463607865026816
38.85,Aggressive,0.12000989758812272
38.85,Cyclic,0.5535914307927063
38.85,Conservative,0.778666810827167
38.85,Balanced,0.45842751976368723
38.85,Opportunistic,0.37475046882649926
38.9,Balanced,0.45859019936499423
38.9,Aggressive,0.11994069394667933
38.9,Cyclic,0.5535338332757836
38.9,Opportunistic,0.37468895442420364
38.9,Conservative,0.7786013935347154
38.95,Cyclic,0.5536152523553409
38.95,Balanced,0.45829502621109613
38.95,Conservative,0.7786594491506027
38.95,Aggressive,0.11987559445593561
38.95,Opportunistic,0.3747986532840328
39.0,Balanced,0.45844094197058993
39.0,Conservative,0.7787549479604121
39.0,Cyclic,0.553538544355871
39.0,Opportunistic,0.3749767886570757
39.0,Aggressive,0.11986755142257151
39.05,Aggressive,0.11992919557575579
39.05,Conservative,0.7789610927625921
39.05,Cyclic,0.553404112138023
39.05,Balanced,0.4587314196207235
39.05,Opportunistic,0.3751377498493765
39.1,Conservative,0.7789843509447729
39.1,Opportunistic,0.3752164012240326
39.1,Aggressive,0.12002011625694735
39.1,Cyclic,0.5534757238077684
39.1,Balanced,0.45874750771119877
39.15,Balanced,0.4589260209473352
39.15,Aggressive,0.12011387357773025
39.15,Opportunistic,0.37539839911722844
39.15,Conservative,0.7790805694861349
39.15,Cyclic,0.5535155423438531
39.2,Aggressive,0.1201433737108481
39.2,Balanced,0.45891959606277205
39.2,Opportunistic,0.3754707972148861
39.2,Cyclic,0.5536422928320782
39.2,Conservative,0.7791557843206297
39.25,Balanced,0.45907084737365567
39.25,Conservative,0.7791142854555427
39.25,Opportunistic,0.3755835239941137
39.25,Aggressive,0.12014161931318747
39.25,Cyclic,0.5537845652323482
39.3,Opportunistic,0.3757957814825668
39.3,Aggressive,0.12019405085986266
39.3,Conservative,0.7790413660046674
39.3,Cyclic,0.5537597974327032
39.3,Balanced,0.4591690876694134
39.35,Aggressive,0.12011970457759491
39.35,Opportunistic,0.37592983042288713
39.35,Conservative,0.7791036817283525
39.35,Cyclic,0.553772275217863
39.35,Balanced,0.4591773025729464
39.4,Cyclic,0.5535561038248715
39.4,Opportunistic,0.3761218132760768
39.4,Aggressive,0.12017086749490856
39.4,Conservative,0.7791619311627496
39.4,Balanced,0.4590389901456629
39.45,Aggressive,0.12007195040222994
39.45,Balanced,0.4591142581259185
39.45,Cyclic,0.5536397116305902
39.45,Opportunistic,0.37623460317131774
39.45,Conservative,0.7793076387984607
39.5,Cyclic,0.5536781335302108
39.5,Aggressive,0.12014765741727933
39.5,Conservative,0.7791864104055287
39.5,Opportunistic,0.3761619759232093
39.5,Balanced,0.459317295676427
39.55,Cyclic,0.5537670905916728
39.55,Aggressive,0.12034732968397284
39.55,Conservative,0.7791690064663301
39.55,Opportunistic,0.3762355662001028
39.55,Balanced,0.45924234538308684
39.6,Opportunistic,0.37623858867610904
39.6,Cyclic,0.5538503199962286
39.6,Balanced,0.45929134327133603
39.6,Conservative,0.7792136365897732
39.6,Aggressive,0.12051030657537432
39.65,Cyclic,0.5539407178686204
39.65,Aggressive,0.12051625865796307
39.65,Balanced,0.4591945146075001
39.65,Opportunistic,0.37625841960489204
39.65,Conservative,0.7792668079504085
39.7,Balanced,0.4593680702343362
39.7,Opportunistic,0.3762448303713384
39.7,Conservative,0.7792316328894466
39.7,Aggressive,0.12058525969461888
39.7,Cyclic,0.5538401221018698
39.75,Opportunistic,0.37639856643015257
39.75,Conservative,0.7791909547868119
39.75,Aggressive,0.12051662781290051
39.75,Cyclic,0.553573607494711
39.75,Balanced,0.45933150025507424
39.8,Conservative,0.7791487136883992
39.8,Opportunistic,0.3763828200263004
39.8,Aggressive,0.12052980989488643
39.8,Cyclic,0.5535549279181471
39.8,Balanced,0.4591977488019144
39.85,Balanced,0.45943879706909496
39.85,Opportunistic,0.3764475333195796
39.85,Conservative,0.7790665570967272
39.85,Cyclic,0.5537026931393833
39.85,Aggressive,0.12057631835376002
39.9,Conservative,0.7791316556851109
39.9,Opportunistic,0.3764582718474367
39.9,Cyclic,0.5537422961874333
39.9,Aggressive,0.12057529393072468
39.9,Balanced,0.45960312253189683
39.95,Conservative,0.7791479558687459
39.95,Cyclic,0.5537247356068271
39.95,Balanced,0.45959771949538497
39.95,Aggressive,0.12067134299054824
39.95,Opportunistic,0.37669696459817986
40.0,Cyclic,0.5538548899819181
40.0,Balanced,0.4596171251392011
40.0,Conservative,0.7790558140262376
40.0,Opportunistic,0.37669975451004367
40.0,Aggressive,0.12060180594971676
40.05,Opportunistic,0.3766751689590484
40.05,Aggressive,0.1205399733942645
40.05,Cyclic,0.553884879730978
40.05,Balanced,0.45967442012256504
40.05,Conservative,0.7791046022930712
40.1,Balanced,0.4598995442944963
40.1,Cyclic,0.5541214846155512
40.1,Aggressive,0.12056759846806661
40.1,Opportunistic,0.37682086014958993
40.1,Conservative,0.779099133043175
40.15,Opportunistic,0.3769140464150078
40.15,Conservative,0.779275383784124
40.15,Balanced,0.46013919802764824
40.15,Cyclic,0.5541880173960884
40.15,Aggressive,0.1206150973820702
40.2,Conservative,0.7793670243847162
40.2,Cyclic,0.5541758930169973
40.2,Balanced,0.46008208645804166
40.2,Aggressive,0.12071001662415905
40.2,Opportunistic,0.3770525684849777
40.25,Cyclic,0.5542695190213592
40.25,Balanced,0.4601044403199291
40.25,Opportunistic,0.3769882571744381
40.25,Conservative,0.779375939452662
40.25,Aggressive,0.12079999383675924
40.3,Conservative,0.7792415859069364
40.3,Cyclic,0.5542427809859672
40.3,Balanced,0.46016455581314797
40.3,Opportunistic,0.37693253983468245
40.3,Aggressive,0.1207947581668792
40.35,Aggressive,0.12087086816064126
40.35,Balanced,0.460049001361558
40.35,Cyclic,0.5542532583396443
40.35,Conservative,0.7792048757714113
40.35,Opportunistic,0.3769062134567514
40.4,Aggressive,0.12084276598694059
40.4,Balanced,0.45987770668746303
40.4,Cyclic,0.5541657535278083
40.4,Conservative,0.7792617806924682
40.4,Opportunistic,0.3771879364818048
40.45,Conservative,0.7791967289291268
40.45,Opportunistic,0.37735260839071894
40.45,Cyclic,0.5541280873136936
40.45,Aggressive,0.12088806940649013
40.45,Balanced,0.45973026162220426
40.5,Cyclic,0.5541902427790845
40.5,Balanced,0.4597671128657786
40.5,Conservative,0.7792766994070125
40.5,Aggressive,0.12096786023902784
40.5,Opportunistic,0.3774430221720049
40.55,Opportunistic,0.37739502499629796
40.55,Cyclic,0.5540886513983171
40.55,Balanced,0.4596576978200908
40.55,Conservative,0.7791885644412169
40.55,Aggressive,0.12094022100392862
40.6,Cyclic,0.5541293502029901
40.6,Conservative,0.7792062274652019
40.6,Balanced,0.4596773517584781
40.6,Opportunistic,0.3776333405508284
40.6,Aggressive,0.12092886935947042
40.65,Balanced,0.45967392415995717
40.65,Cyclic,0.5541259822619936
40.65,Aggressive,0.1210134121495795
40.65,Opportunistic,0.37780318255119616
40.65,Conservative,0.7790846839750661
40.7,Aggressive,0.12107527868431366
40.7,Conservative,0.7790064593123763
40.7,Cyclic,0.5540394267866225
40.7,Opportunistic,0.3777913822954235
40.7,Balanced,0.45979087439155203
40.75,Opportunistic,0.3780205037390983
40.75,Aggressive,0.12109861343708413
40.75,Conservative,0.7789801967917369
40.75,Cyclic,0.5541498253668662
40.75,Balanced,0.459903694023333
40.8,Balanced,0.46004677946538813
40.8,Conservative,0.7791089537389301
40.8,Cyclic,0.554161803062671
40.8,Opportunistic,0.37798413558619187
40.8,Aggressive,0.12106149070648681
40.85,Aggressive,0.12108214650295697
40.85,Conservative,0.7790351445280131
40.85,Balanced,0.46019830909899334
40.85,Opportunistic,0.37814290782999604
40.85,Cyclic,0.5541538474614313
40.9,Opportunistic,0.37806452026307286
40.9,Aggressive,0.1210638078144261
40.9,Balanced,0.4602140087258957
40.9,Conservative,0.7789519432274156
40.9,Cyclic,0.5541221409759968
40.95,Opportunistic,0.37801258545789024
40.95,Balanced,0.4603685590625535
40.95,Aggressive,0.12103638850025242
40.95,Conservative,0.7788418214258809
40.95,Cyclic,0.5542084326520589
41.0,Balanced,0.46042933444098805
41.0,Aggressive,0.12121655645368676
41.0,Cyclic,0.5540925881896575
41.0,Opportunistic,0.3781297253535392
41.0,Conservative,0.778786452873232
41.05,Balanced,0.4603979112455657
41.05,Cyclic,0.5540489611396304
41.05,Opportunistic,0.3781312880911163
41.05,Conservative,0.7786687358843536
41.05,Aggressive,0.12123458660107918
41.1,Aggressive,0.12117450347587601
41.1,Opportunistic,0.37797210551650884
41.1,Balanced,0.4602858993215526
41.1,Conservative,0.7785982994610243
41.1,Cyclic,0.5539174197094177
41.15,Cyclic,0.5539216319625548
41.15,Aggressive,0.12112010538527562
41.15,Conservative,0.7787150493467304
41.15,Opportunistic,0.37823124596490837
41.15,Balanced,0.46023418353581486
41.2,Balanced,0.4601884888621354
41.2,Aggressive,0.1210650784082057
41.2,Cyclic,0.554069960107181
41.2,Conservative,0.778737897446812
41.2,Opportunistic,0.3784785988782098
41.25,Conservative,0.7787927797445403
41.25,Aggressive,0.12101824932982311
41.25,Cyclic,0.5542707576404335
41.25,Opportunistic,0.3784240362656468
41.25,Balanced,0.4600722572786804
41.3,Opportunistic,0.3785302964515238
41.3,Conservative,0.7788010788588784
41.3,Aggressive,0.12104312435912541
41.3,Balanced,0.46010029591640694
41.3,Cyclic,0.5541652033426434
41.35,Balanced,0.4600863507797146
41.35,Aggressive,0.12093674072122415
41.35,Opportunistic,0.37861014121793113
41.35,Cyclic,0.5540616451281564
41.35,Conservative,0.7787975583725631
41.4,Balanced,0.4602700633311943
41.4,Conservative,0.778686218833386
41.4,Aggressive,0.12083358928455473
41.4,Cyclic,0.5542614944389309
41.4,Opportunistic,0.37853368852415303
41.45,Conservative,0.778700067958309
41.45,Cyclic,0.5542641698423465
41.45,Aggressive,0.12086102206479264
41.45,Balanced,0.46020617774608946
41.45,Opportunistic,0.3787163091276543
41.5,Conservative,0.7786745126948854
41.5,Aggressive,0.1208228178337032
41.5,Cyclic,0.554360323971475
41.5,Balanced,0.4600132599276941
41.5,Opportunistic,0.3788784924697245
41.55,Cyclic,0.5543520211260952
41.55,Conservative,0.7786927222381175
41.55,Aggressive,0.12091767630579187
41.55,Opportunistic,0.3791453459711976
41.55,Balanced,0.4601615411822961
41.6,Balanced,0.46035994624059107
41.6,Conservative,0.7787200067023118
41.6,Opportunistic,0.3794005328955061
41.6,Cyclic,0.5544776599105439
41.6,Aggressive,0.12108094318565919
41.65,Aggressive,0.12117599221139738
41.65,Opportunistic,0.37942175529337063
41.65,Conservative,0.7788074954398277
41.65,Balanced,0.460332583587133
41.65,Cyclic,0.554557999340374
41.7,Cyclic,0.554550792238495
41.7,Opportunistic,0.37945658547591327
41.7,Balanced,0.46043751663389243
41.7,Conservative,0.7789774510916528
41.7,Aggressive,0.12116053940030279
41.75,Cyclic,0.5542364360750461
41.75,Balanced,0.4603905955835764
41.75,Aggressive,0.12107043161566829
41.75,Conservative,0.7790682359780269
41.75,Opportunistic,0.37933518832418495
41.8,Aggressive,0.12108204320127115
41.8,Conservative,0.7792499268361972
41.8,Opportunistic,0.37942835621704146
41.8,Cyclic,0.5542357320442722
41.8,Balanced,0.4604647504832631
41.85,Conservative,0.7793410766162784
41.85,Balanced,0.4606239640061433
41.85,Aggressive,0.12106990665294261
41.85,Cyclic,0.5541707836068093
41.85,Opportunistic,0.37936204629312803
41.9,Aggressive,0.12111168159891124
41.9,Opportunistic,0.37938490492181415
41.9,Balanced,0.4609077041307412
41.9,Conservative,0.7793728372807002
41.9,Cyclic,0.5542575597993351
41.95,Opportunistic,0.3793800425033076
41.95,Balanced,0.46087391731671246
41.95,Aggressive,0.12115066199022496
41.95,Cyclic,0.5542013556750555
41.95,Conservative,0.7793625154341197
42.0,Opportunistic,0.3794985269546916
42.0,Cyclic,0.5542965561835141
42.0,Balanced,0.46085020497764523
42.0,Conservative,0.7792660941471837
42.0,Aggressive,0.12142919273327073
42.05,Cyclic,0.5543303866430956
42.05,Conservative,0.7791298040194871
42.05,Opportunistic,0.3794325723299508
42.05,Aggressive,0.12140811454362886
42.05,Balanced,0.46086018126580636
42.1,Cyclic,0.5543508334127822
42.1,Aggressive,0.12146530922400892
42.1,Balanced,0.4608803532955594
42.1,Opportunistic,0.3793353734400302
42.1,Conservative,0.7791475930505518
42.15,Aggressive,0.12162690305647567
42.15,Balanced,0.4610037643376383
42.15,Cyclic,0.5542652566073281
42.15,Opportunistic,0.3792888339638251
42.15,Conservative,0.7789912760521037
42.2,Balanced,0.46108916397222494
42.2,Aggressive,0.12164919191536953
42.2,Conservative,0.7788782055425297
42.2,Cyclic,0.5542270223724151
42.2,Opportunistic,0.3792877457694193
42.25,Conservative,0.7790154232555419
42.25,Balanced,0.4611424495956045
42.25,Opportunistic,0.3792956324287101
42.25,Cyclic,0.5542189364899839
42.25,Aggressive,0.12167164911652258
42.3,Aggressive,0.12179712283891381
42.3,Conservative,0.7789142965627316
42.3,Balanced,0.46108364615309827
42.3,Opportunistic,0.37934122362240386
42.3,Cyclic,0.5539621626809481
42.35,Cyclic,0.5538885015263343
42.35,Opportunistic,0.3794334611631398
42.35,Conservative,0.7789328781181765
42.35,Aggressive,0.12183967470437419
42.35,Balanced,0.46114349429107165
42.4,Opportunistic,0.3794910171522117
42.4,Conservative,0.7789375769375961
42.4,Aggressive,0.12194835492774081
42.4,Cyclic,0.5539231722896305
42.4,Balanced,0.46109151895042044
42.45,Balanced,0.46096403738236913
42.45,Aggressive,0.12188104083553954
42.45,Cyclic,0.5540463656690207
42.45,Opportunistic,0.3796104711389714
42.45,Conservative,0.7789182742802458
42.5,Opportunistic,0.37970377244235154
42.5,Balanced,0.46106058286905854
42.5,Cyclic,0.5540318670906484
42.5,Conservative,0.7788925406208719
42.5,Aggressive,0.12193402467001829
42.55,Cyclic,0.5540787312425145
42.55,Conservative,0.7789526493908285
42.55,Opportunistic,0.3796690971523901
42.55,Balanced,0.46123475587521456
42.55,Aggressive,0.12200642331488058
42.6,Opportunistic,0.37952044234208626
42.6,Balanced,0.4612491351794372
42.6,Cyclic,0.5542547266914927
42.6,Conservative,0.7790362102979169
42.6,Aggressive,0.12198733473321954
42.65,Balanced,0.4611829371611651
42.65,Aggressive,0.12189078402682359
42.65,Conservative,0.7791174027826868
42.65,Opportunistic,0.3796888553813275
42.65,Cyclic,0.5543960895506637
42.7,Aggressive,0.12204265403384135
42.7,Cyclic,0.5544113540465813
42.7,Opportunistic,0.37959013135431596
42.7,Balanced,0.4613048662987348
42.7,Conservative,0.7790240629643204
42.75,Conservative,0.7790334762659795
42.75,Balanced,0.46111552278098705
42.75,Opportunistic,0.3796516098032764
42.75,Aggressive,0.12211692422845605
42.75,Cyclic,0.5545076658630198
42.8,Cyclic,0.5545761809756254
42.8,Conservative,0.7791106180913445
42.8,Opportunistic,0.3796894640715498
42.8,Aggressive,0.12216849872213938
42.8,Balanced,0.46092118225714435
42.85,Opportunistic,0.3796027932677234
42.85,Conservative,0.7791933148371558
42.85,Cyclic,0.5544099222340528
42.85,Aggressive,0.12211547761710996
42.85,Balanced,0.46095319823106173
42.9,Balanced,0.4607287314353023
42.9,Cyclic,0.5543721695952155
42.9,Conservative,0.7790979991528697
42.9,Opportunistic,0.37962400556535614
42.9,Aggressive,0.12210163558554342
42.95,Balanced,0.46065085816744344
42.95,Conservative,0.7790495852470536
42.95,Opportunistic,0.37968042756368225
42.95,Cyclic,0.5543016239555189
42.95,Aggressive,0.12209318186557505
43.0,Aggressive,0.1221930080907181
43.0,Conservative,0.7790996670881861
43.0,Cyclic,0.5544336272715011
43.0,Opportunistic,0.37961874657237105
43.0,Balanced,0.46067293194234404
43.05,Cyclic,0.5545566991053779
43.05,Conservative,0.7792293380430586
43.05,Balanced,0.4607700460312579
43.05,Opportunistic,0.3793723131548905
43.05,Aggressive,0.12218291522280088
43.1,Cyclic,0.5545990200260007
43.1,Opportunistic,0.37927301801140806
43.1,Conservative,0.7792386547843425
43.1,Balanced,0.46079625511611566
43.1,Aggressive,0.12221168720818751
43.15,Conservative,0.7793219778746908
43.15,Balanced,0.4609238223811908
43.15,Opportunistic,0.3792680602382106
43.15,Aggressive,0.12220220987906039
43.15,Cyclic,0.5547860579619073
43.2,Balanced,0.4609222420153274
43.2,Aggressive,0.12234603409093285
43.2,Cyclic,0.5546539884433607
43.2,Opportunistic,0.37934197548395254
43.2,Conservative,0.7793783412260555
43.25,Conservative,0.7793901878998004
43.25,Opportunistic,0.379365522017652
43.25,Balanced,0.46082745744103176
43.25,Aggressive,0.122235110649111
43.25,Cyclic,0.5547365094749704
43.3,Aggressive,0.12218995067395066
43.3,Balanced,0.46091603970242107
43.3,Opportunistic,0.3793431549193587
43.3,Cyclic,0.5548027325265781
43.3,Conservative,0.779541687763514
43.35,Balanced,0.4611518150067072
43.35,Opportunistic,0.37933818599921204
43.35,Conservative,0.7794863382710665
43.35,Cyclic,0.5547673306373231
43.35,Aggressive,0.12212939062317255
43.4,Opportunistic,0.3793901709639924
43.4,Aggressive,0.122103666328118
43.4,Balanced,0.46130645029780465
43.4,Cyclic,0.5547567551454408
43.4,Conservative,0.7795049217066549
43.45,Conservative,0.7793695439904844
43.45,Opportunistic,0.37956482925299817
43.45,Aggressive,0.12211767984500323
43.45,Cyclic,0.5548554532343524
43.45,Balanced,0.4615306767216969
43.5,Aggressive,0.12216952399105774
43.5,Opportunistic,0.37960958822966484
43.5,Conservative,0.7793341694571548
43.5,Balanced,0.4615238631587162
43.5,Cyclic,0.5549314948765991
43.55,Aggressive,0.12216149896594666
43.55,Opportunistic,0.3795910565145901
43.55,Balanced,0.4614703804912014
43.55,Cyclic,0.5551179722673115
43.55,Conservative,0.7792713986373702
43.6,Conservative,0.7791649848464405
43.6,Balanced,0.46161233768052
43.6,Opportunistic,0.3795166057682566
43.6,Cyclic,0.5551003544859702
43.6,Aggressive,0.12210490685534657
43.65,Opportunistic,0.37949624490521555
43.65,Cyclic,0.555286742689423
43.65,Conservative,0.7791468365973815
43.65,Balanced,0.46175232336931715
43.65,Aggressive,0.12217941696410824
43.7,Aggressive,0.12217044711593288
43.7,Opportunistic,0.37963046068330203
43.7,Balanced,0.46175805903377964
43.7,Conservative,0.7790961698597547
43.7,Cyclic,0.5553261789545204
43.75,Conservative,0.7789260659435314
43.75,Balanced,0.4617688706197354
43.75,Opportunistic,0.37969823160531246
43.75,Aggressive,0.1222789731536265
43.75,Cyclic,0.5553900401319402
43.8,Balanced,0.4620964881308177
43.8,Opportunistic,0.37970158461584014
43.8,Conservative,0.7790620901206715
43.8,Cyclic,0.5554989974048848
43.8,Aggressive,0.12247006320456383
43.85,Balanced,0.46214389566055675
43.85,Opportunistic,0.37972939698127556
43.85,Cyclic,0.5555586172156289
43.85,Aggressive,0.1224410034885761
43.85,Conservative,0.7790992929682288
43.9,Opportunistic,0.3796766756982391
43.9,Aggressive,0.12250990537748473
43.9,Cyclic,0.5557404082987473
43.9,Balanced,0.4621753287106637
43.9,Conservative,0.779095465238312
43.95,Opportunistic,0.37986104776303187
43.95,Balanced,0.46210981857183475
43.95,Conservative,0.7791190733927814
43.95,Cyclic,0.555603223600006
43.95,Aggressive,0.1225817916004149
44.0,Opportunistic,0.3798739509241809
44.0,Balanced,0.4620551069785486
44.0,Conservative,0.7791524085777063
44.0,Aggressive,0.12271836512353165
44.0,Cyclic,0.5555141268225815
44.05,Aggressive,0.12280997564733358
44.05,Opportunistic,0.380068097671876
44.05,Balanced,0.46182934858353625
44.05,Conservative,0.7791343937404593
44.05,Cyclic,0.5558537564075767
44.1,Balanced,0.4621674704142875
44.1,Aggressive,0.12277390375124671
44.1,Cyclic,0.5557099466339486
44.1,Conservative,0.7791706610013232
44.1,Opportunistic,0.3800110436392298
44.15,Conservative,0.779288548971588
44.15,Opportunistic,0.3802384842852553
44.15,Balanced,0.4622214356023835
44.15,Aggressive,0.12285195593547718
44.15,Cyclic,0.5555383435524257
44.2,Opportunistic,0.38011692704349825
44.2,Balanced,0.4619341718606371
44.2,Conservative,0.7791095943689771
44.2,Aggressive,0.12297780082981433
44.2,Cyclic,0.555505494334658
44.25,Balanced,0.46201421512722407
44.25,Opportunistic,0.3800996473990581
44.25,Conservative,0.7790691803013489
44.25,Aggressive,0.12326945638318643
44.25,Cyclic,0.5555037958438948
44.3,Cyclic,0.5556478934324534
44.3,Opportunistic,0.38015458421852605
44.3,Conservative,0.7790223295899517
44.3,Aggressive,0.12325965985808798
44.3,Balanced,0.4620359945559101
44.35,Conservative,0.7790901570121282
44.35,Cyclic,0.5557131790803581
44.35,Balanced,0.46221904910435346
44.35,Aggressive,0.12339318634118195
44.35,Opportunistic,0.3801231164015231
44.4,Aggressive,0.12329257898827999
44.4,Balanced,0.4622647380927038
44.4,Opportunistic,0.3800097392169281
44.4,Cyclic,0.5558688080084982
44.4,Conservative,0.7790646175748742
44.45,Aggressive,0.12336953141959346
44.45,Opportunistic,0.3798511656766456
44.45,Conservative,0.779073425806805
44.45,Balanced,0.46235346595598964
44.45,Cyclic,0.5560554410306926
44.5,Cyclic,0.556267742816511
44.5,Aggressive,0.12342447019629549
44.5,Balanced,0.4623039926687963
44.5,Conservative,0.7791299558787017
44.5,Opportunistic,0.3797002880299894
44.55,Opportunistic,0.37994984809228965
44.55,Cyclic,0.5563507155563735
44.55,Aggressive,0.12349495800933387
44.55,Conservative,0.779117270902854
44.55,Balanced,0.4622767780592283
44.6,Cyclic,0.5562854950425327
44.6,Conservative,0.7790596387048339
44.6,Balanced,0.46224834635056433
44.6,Aggressive,0.12350264409729655
44.6,Opportunistic,0.37994985544849025
44.65,Balanced,0.46223982158195065
44.65,Aggressive,0.12357457911429551
44.65,Opportunistic,0.3799114041818281
44.65,Cyclic,0.5562365812201682
44.65,Conservative,0.7790211502252247
44.7,Balanced,0.4620182719025422
44.7,Cyclic,0.5562521118333269
44.7,Aggressive,0.12363550559327882
44.7,Conservative,0.7789516607304233
44.7,Opportunistic,0.37983585616660276
44.75,Cyclic,0.5561212374392991
44.75,Opportunistic,0.38006571868257355
44.75,Balanced,0.46216089475281463
44.75,Aggressive,0.12362565964445996
44.75,Conservative,0.7788407550545137
44.8,Aggressive,0.12373152569034755
44.8,Cyclic,0.5560541841754321
44.8,Balanced,0.46213392436875544
44.8,Opportunistic,0.38000380598009026
44.8,Conservative,0.7789366185232399
44.85,Cyclic,0.5561202992874054
44.85,Aggressive,0.12389507288324081
44.85,Conservative,0.7789708957123368
44.85,Opportunistic,0.37998126014162337
44.85,Balanced,0.46220139319748943
44.9,Conservative,0.7789958772261727
44.9,Balanced,0.46229013632093247
44.9,Cyclic,0.5560167059086484
44.9,Opportunistic,0.3800101264448204
44.9,Aggressive,0.12397164092699167
44.95,Balanced,0.46228034544884244
44.95,Cyclic,0.5560413503472651
44.95,Opportunistic,0.3801859962514459
44.95,Aggressive,0.12395196290366163
44.95,Conservative,0.7790765835328226
45.0,Opportunistic,0.38036346941116406
45.0,Balanced,0.46233035415854196
45.0,Aggressive,0.12392490797355334
45.0,Cyclic,0.5560770630791932
45.0,Conservative,0.7789222391349859
45.05,Aggressive,0.1239845241396739
45.05,Opportunistic,0.38054037340988095
45.05,Conservative,0.7788513261177107
45.05,Cyclic,0.5560756041764783
45.05,Balanced,0.4621803622148209
45.1,Cyclic,0.5561540757609711
45.1,Balanced,0.4622480153984568
45.1,Opportunistic,0.38061320171054286
45.1,Conservative,0.7788520868833193
45.1,Aggressive,0.12389466354133118
45.15,Cyclic,0.5562505691693014
45.15,Opportunistic,0.3804984088422726
45.15,Conservative,0.7788764738597506
45.15,Balanced,0.46232960221179065
45.15,Aggressive,0.12382929411101594
45.2,Aggressive,0.12383213611258713
45.2,Balanced,0.46238146511307415
45.2,Conservative,0.7788589315179891
45.2,Cyclic,0.5562595017382815
45.2,Opportunistic,0.3804433315320632
45.25,Balanced,0.46227887697797726
45.25,Conservative,0.7787944929098473
45.25,Aggressive,0.12385385270033122
45.25,Opportunistic,0.3805237451265136
45.25,Cyclic,0.5563412738010896
45.3,Cyclic,0.5563007740087165
45.3,Conservative,0.7788172772992324
45.3,Aggressive,0.12377116018854858
45.3,Opportunistic,0.38056388428406157
45.3,Balanced,0.46230869738007285
45.35,Balanced,0.46226927342278756
45.35,Cyclic,0.5562140781826572
45.35,Conservative,0.7787214243047516
45.35,Opportunistic,0.38055510033133727
45.35,Aggressive,0.12392993012841845
45.4,Cyclic,0.5562222590946128
45.4,Balanced,0.46228239945479876
45.4,Opportunistic,0.3807742701324357
45.4,Conservative,0.7788453069390701
45.4,Aggressive,0.12385819291189824
45.45,Cyclic,0.5562859822231125
45.45,Balanced,0.4623340616788512
45.45,Conservative,0.7788959803926572
45.45,Opportunistic,0.3807831394508397
45.45,Aggressive,0.12373937543045893
45.5,Balanced,0.46224535185203774
45.5,Cyclic,0.5564154782904671
45.5,Conservative,0.7790900363823025
45.5,Opportunistic,0.3809786969989855
45.5,Aggressive,0.12370255690790355
45.55,Balanced,0.46203225049065
45.55,Conservative,0.7791549103500476
45.55,Cyclic,0.5563666182312366
45.55,Aggressive,0.12370636376085614
45.55,Opportunistic,0.38109664446357483
45.6,Opportunistic,0.380954212314515
45.6,Cyclic,0.5563654839828299
45.6,Balanced,0.462012159421579
45.6,Conservative,0.7789683562339278
45.6,Aggressive,0.1236504349934692
45.65,Cyclic,0.5561699893381223
45.65,Conservative,0.7790228441553702
45.65,Opportunistic,0.38102327725483975
45.65,Balanced,0.46197067025645777
45.65,Aggressive,0.12375279001128675
45.7,Aggressive,0.12364546562129436
45.7,Opportunistic,0.38090924531085973
45.7,Cyclic,0.5562669666510073
45.7,Conservative,0.7790241560277243
45.7,Balanced,0.4618505893729376
45.75,Cyclic,0.5560259248163725
45.75,Aggressive,0.12373804674098297
45.75,Conservative,0.7790676959843507
45.75,Opportunistic,0.3808349819418632
45.75,Balanced,0.4618117694459991
45.8,Cyclic,0.5560979792142505
45.8,Conservative,0.7790748380330536
45.8,Aggressive,0.1237868423873057
45.8,Opportunistic,0.38077104300684783
45.8,Balanced,0.46193182495115304
45.85,Aggressive,0.12389902376882517
45.85,Balanced,0.46198697777593767
45.85,Opportunistic,0.3807538078165266
45.85,Cyclic,0.5561044197837242
45.85,Conservative,0.7791853722402131
45.9,Aggressive,0.12401963517153076
45.9,Balanced,0.4621209915866719
45.9,Conservative,0.7792435077679079
45.9,Cyclic,0.5560926555731064
45.9,Opportunistic,0.3809008828642515
45.95,Aggressive,0.12410785320694123
