Time,strategy,avg_reputation
53.0,Progressive,4.6459502993353965
53.0,Balanced,4.643151688651212
53.0,Conservative,5.4235005552922635
53.0,Aggressive,4.104193372461382
53.0,Opportunistic,4.753911276439945
54.0,Conservative,5.4328859216215
54.0,Balanced,4.638306838555081
54.0,Aggressive,4.091177959143614
54.0,Opportunistic,4.749243594964088
54.0,Progressive,4.639906106006396
55.0,Conservative,5.439675828836517
55.0,Balanced,4.6343538010478476
55.0,Opportunistic,4.748610224321787
55.0,Progressive,4.633488092735612
55.0,Aggressive,4.082367696683217
56.0,Opportunistic,4.744734466527826
56.0,Progressive,4.62942241417652
56.0,Balanced,4.627558378616364
56.0,Aggressive,4.0721269769249435
56.0,Conservative,5.446769366769299
57.0,Balanced,4.623369852408331
57.0,Progressive,4.625080207205876
57.0,Conservative,5.456186392060093
57.0,Opportunistic,4.739451330706099
57.0,Aggressive,4.061858467813419
58.0,Opportunistic,4.733903183345757
58.0,Balanced,4.619079905634612
58.0,Progressive,4.619707610914307
58.0,Conservative,5.468291243933342
58.0,Aggressive,4.049449174229564
59.0,Conservative,5.478891209205451
59.0,Aggressive,4.0398432031580365
59.0,Balanced,4.615436296310886
59.0,Progressive,4.615391862021344
59.0,Opportunistic,4.732895036028366
60.0,Conservative,5.485993194106558
60.0,Progressive,4.612784515529227
60.0,Balanced,4.610799017371431
60.0,Aggressive,4.028967862396439
60.0,Opportunistic,4.72782286825523
61.0,Conservative,5.494068843717097
61.0,Opportunistic,4.7251513584749985
61.0,Progressive,4.607899613814919
61.0,Balanced,4.604881166166671
61.0,Aggressive,4.019808659266288
62.0,Opportunistic,4.721805438973099
62.0,Progressive,4.603946331177183
62.0,Conservative,5.50332167175161
62.0,Balanced,4.602738353960351
62.0,Aggressive,4.009111007155281
63.0,Progressive,4.59945341399976
63.0,Balanced,4.599533782324979
63.0,Aggressive,3.998873694830714
63.0,Opportunistic,4.719557279515705
63.0,Conservative,5.515051956471025
64.0,Aggressive,3.992241526156284
64.0,Balanced,4.594367295399066
64.0,Opportunistic,4.7149292493589705
64.0,Progressive,4.59333452755516
64.0,Conservative,5.522838057970322
65.0,Conservative,5.531968137638122
65.0,Aggressive,3.9824759002845282
65.0,Balanced,4.5909944512476235
65.0,Opportunistic,4.712175928435507
65.0,Progressive,4.589020834806763
66.0,Balanced,4.588680848054078
66.0,Progressive,4.5836245616834255
66.0,Aggressive,3.9719855094373435
66.0,Conservative,5.5416264276212015
66.0,Opportunistic,4.706447081931239
67.0,Aggressive,3.9596540920631007
67.0,Opportunistic,4.7042970149672305
67.0,Progressive,4.579878589033063
67.0,Conservative,5.549219738822599
67.0,Balanced,4.587471871013196
68.0,Progressive,4.573477406970705
68.0,Conservative,5.557172222983217
68.0,Opportunistic,4.701539394515437
68.0,Balanced,4.583528038613111
68.0,Aggressive,3.9532151530889905
69.0,Conservative,5.566655572876816
69.0,Balanced,4.578907612975705
69.0,Aggressive,3.940964457092841
69.0,Progressive,4.5721598751096515
69.0,Opportunistic,4.699380951701612
70.0,Aggressive,3.930146700061615
70.0,Balanced,4.574181574425233
70.0,Progressive,4.571375330453527
70.0,Conservative,5.577666935759212
70.0,Opportunistic,4.695836381388047
71.0,Aggressive,3.9205592400663622
71.0,Balanced,4.570943413242183
71.0,Progressive,4.569306103978437
71.0,Conservative,5.58669130767022
71.0,Opportunistic,4.6905885493360016
72.0,Aggressive,3.910752852163915
72.0,Conservative,5.596661844684477
72.0,Progressive,4.565980543709804
72.0,Opportunistic,4.684684095299487
72.0,Balanced,4.564374348330403
73.0,Progressive,4.562525565681595
73.0,Conservative,5.607425449467875
73.0,Opportunistic,4.682019041059853
73.0,Balanced,4.561246541626426
73.0,Aggressive,3.9004067304219294
74.0,Conservative,5.619265409648534
74.0,Aggressive,3.891390128775032
74.0,Opportunistic,4.67703485908236
74.0,Balanced,4.558433834974499
74.0,Progressive,4.5588321015045725
75.0,Opportunistic,4.674745555204351
75.0,Aggressive,3.8827839849464185
75.0,Progressive,4.5562696107063685
75.0,Conservative,5.629549333319709
75.0,Balanced,4.553380431062197
76.0,Conservative,5.639893512417441
76.0,Progressive,4.553243170543606
76.0,Aggressive,3.8745737275269647
76.0,Balanced,4.552102687078893
76.0,Opportunistic,4.670759454154241
77.0,Conservative,5.650694288831452
77.0,Progressive,4.55185754681367
77.0,Aggressive,3.865763304422021
77.0,Balanced,4.549094298277171
77.0,Opportunistic,4.66751190917958
78.0,Balanced,4.543999346329709
78.0,Progressive,4.549600967909725
78.0,Opportunistic,4.664976010567304
78.0,Conservative,5.659501610685944
78.0,Aggressive,3.8557603132633007
79.0,Progressive,4.544741831514434
79.0,Opportunistic,4.662164614040418
79.0,Aggressive,3.8476875841767058
79.0,Conservative,5.668874706339482
79.0,Balanced,4.540085983822105
80.0,Aggressive,3.84015126428944
80.0,Progressive,4.542606246583671
80.0,Opportunistic,4.661099754700133
80.0,Conservative,5.680476930092377
80.0,Balanced,4.538117837483174
81.0,Aggressive,3.832128064916418
81.0,Conservative,5.689497439484838
81.0,Opportunistic,4.660466624277029
81.0,Progressive,4.539859286477082
81.0,Balanced,4.531489227407514
82.0,Aggressive,3.824839388258494
82.0,Progressive,4.535599296493669
82.0,Balanced,4.527398856255338
82.0,Opportunistic,4.6562243253508
82.0,Conservative,5.699456996531512
83.0,Balanced,4.5235314539519145
83.0,Conservative,5.709634647000964
83.0,Aggressive,3.81700996368465
83.0,Opportunistic,4.652916593963383
83.0,Progressive,4.534400109134864
84.0,Balanced,4.520530631273269
84.0,Opportunistic,4.6480234440053545
84.0,Aggressive,3.8077353903671707
84.0,Conservative,5.718960048632799
84.0,Progressive,4.533303092556756
85.0,Aggressive,3.7998936223782094
85.0,Progressive,4.531690004555235
85.0,Balanced,4.517932314892359
85.0,Opportunistic,4.643955598606013
85.0,Conservative,5.729787565726636
86.0,Balanced,4.516811179579332
86.0,Opportunistic,4.639881553846061
86.0,Progressive,4.5317348671379865
86.0,Aggressive,3.795937051431246
86.0,Conservative,5.740228981767308
87.0,Balanced,4.515096083339278
87.0,Opportunistic,4.635594747676674
87.0,Progressive,4.529277979129213
87.0,Aggressive,3.783992908914564
87.0,Conservative,5.751564304154361
88.0,Opportunistic,4.6314146826222
88.0,Aggressive,3.7747131428917804
88.0,Conservative,5.763467207951311
88.0,Progressive,4.526368372201477
88.0,Balanced,4.513759927377929
89.0,Conservative,5.771247442670877
89.0,Aggressive,3.7667673499591303
89.0,Progressive,4.522786122007765
89.0,Opportunistic,4.630121273746934
89.0,Balanced,4.510925105899662
90.0,Conservative,5.783245064738659
90.0,Aggressive,3.7589998303029892
90.0,Progressive,4.518352987035431
90.0,Opportunistic,4.625604693414929
90.0,Balanced,4.5066138648044145
91.0,Conservative,5.792823985030843
91.0,Progressive,4.514665758410341
91.0,Opportunistic,4.623933531004798
91.0,Aggressive,3.7521933195015937
91.0,Balanced,4.501846737917698
92.0,Opportunistic,4.6172567738416594
92.0,Aggressive,3.7434484132461936
92.0,Conservative,5.803366981099467
92.0,Balanced,4.4985630358889095
92.0,Progressive,4.51074103645899
93.0,Aggressive,3.7363393426003135
93.0,Balanced,4.497166558150527
93.0,Opportunistic,4.6127278644902665
93.0,Progressive,4.507436063497273
93.0,Conservative,5.814646419197862
94.0,Progressive,4.504423351128633
94.0,Balanced,4.493088420344011
94.0,Conservative,5.829088670157866
94.0,Aggressive,3.73316123328671
94.0,Opportunistic,4.609028143743032
95.0,Progressive,4.5019410754222005
95.0,Balanced,4.489116151641858
95.0,Conservative,5.840178879376052
95.0,Aggressive,3.722909659213589
95.0,Opportunistic,4.607591695721456
96.0,Progressive,4.499905000022771
96.0,Balanced,4.483600468947313
96.0,Conservative,5.849772441990263
96.0,Opportunistic,4.605792210643179
96.0,Aggressive,3.7152864321121304
97.0,Aggressive,3.7044443521956816
97.0,Progressive,4.499259014972728
97.0,Opportunistic,4.603280034616859
97.0,Balanced,4.481355805101358
97.0,Conservative,5.8604005029823005
98.0,Progressive,4.495496846457678
98.0,Conservative,5.872482410244551
98.0,Opportunistic,4.601010060281913
98.0,Balanced,4.479498215203816
98.0,Aggressive,3.6966633607469634
99.0,Progressive,4.488835063201115
99.0,Opportunistic,4.600661145332963
99.0,Balanced,4.475191776835035
99.0,Conservative,5.883428040331924
99.0,Aggressive,3.690659391140214
100.0,Opportunistic,4.597578440774153
100.0,Aggressive,3.6832862218270224
100.0,Conservative,5.893394175054299
100.0,Balanced,4.475132916475672
100.0,Progressive,4.487123623975752
101.0,Opportunistic,4.59575446854452
101.0,Balanced,4.473828855773196
101.0,Progressive,4.484761161982014
101.0,Aggressive,3.6760984040400264
101.0,Conservative,5.902815986332079
102.0,Aggressive,3.6638420875225264
102.0,Conservative,5.9132595146836415
102.0,Progressive,4.482378183589404
102.0,Balanced,4.470397789587521
102.0,Opportunistic,4.593388042475907
103.0,Balanced,4.4666543560631
103.0,Progressive,4.480050713291161
103.0,Conservative,5.925479551569184
103.0,Opportunistic,4.589644880073732
103.0,Aggressive,3.6547778594760363
104.0,Balanced,4.464270243690975
104.0,Conservative,5.934163202333064
104.0,Aggressive,3.6467404898225175
104.0,Opportunistic,4.58601584872059
104.0,Progressive,4.475747034835484
105.0,Balanced,4.460706716183826
105.0,Progressive,4.469996914177038
105.0,Opportunistic,4.581909476930928
105.0,Conservative,5.94413642781034
105.0,Aggressive,3.636403508381805
106.0,Aggressive,3.629251097819258
106.0,Conservative,5.954138403795433
106.0,Progressive,4.464599948162351
106.0,Opportunistic,4.578966319491598
106.0,Balanced,4.458229268180666
107.0,Conservative,5.965242203439052
107.0,Opportunistic,4.57902200345106
107.0,Progressive,4.461681853482376
107.0,Aggressive,3.622168177832651
107.0,Balanced,4.458860988374059
108.0,Aggressive,3.613566575921108
108.0,Opportunistic,4.576521076647744
108.0,Balanced,4.454060689154668
108.0,Conservative,5.973719005826397
108.0,Progressive,4.4543765780315265
109.0,Balanced,4.450251151613008
109.0,Progressive,4.449540426808721
109.0,Aggressive,3.6040845633258116
109.0,Opportunistic,4.57306921041619
109.0,Conservative,5.9840574840603145
110.0,Balanced,4.448933518899384
110.0,Aggressive,3.5947116979601974
110.0,Progressive,4.444841525297932
110.0,Opportunistic,4.5721604541135346
110.0,Conservative,5.994069521891098
111.0,Conservative,6.003770234916896
111.0,Opportunistic,4.570344066704799
111.0,Aggressive,3.5863972293838775
111.0,Balanced,4.442198802030172
111.0,Progressive,4.4413706968224975
112.0,Aggressive,3.5768629646288916
112.0,Conservative,6.014298250697592
112.0,Opportunistic,4.565873851900561
112.0,Balanced,4.440081560089702
112.0,Progressive,4.442712589692703
113.0,Progressive,4.437728973039261
113.0,Conservative,6.024383321345291
113.0,Opportunistic,4.562728361162664
113.0,Balanced,4.435197202119171
113.0,Aggressive,3.570683230668796
114.0,Progressive,4.433938699183105
114.0,Balanced,4.430722144563996
114.0,Aggressive,3.5651911933885843
114.0,Opportunistic,4.5614415961302255
114.0,Conservative,6.033530762072737
115.0,Aggressive,3.5566074195785866
115.0,Opportunistic,4.556486171131909
115.0,Balanced,4.428172631053227
115.0,Conservative,6.0417041059185586
115.0,Progressive,4.428794181778349
116.0,Aggressive,3.5482112475625964
116.0,Opportunistic,4.553999202466014
116.0,Balanced,4.424525025811139
116.0,Conservative,6.053464581153455
116.0,Progressive,4.426621234360162
117.0,Opportunistic,4.550066799984376
117.0,Balanced,4.424269616319721
117.0,Progressive,4.421801109138946
117.0,Conservative,6.064777375569403
117.0,Aggressive,3.5401182389707126
118.0,Opportunistic,4.5493399954867835
118.0,Balanced,4.419249589846287
118.0,Conservative,6.07241795225082
118.0,Progressive,4.4235923070734104
118.0,Aggressive,3.5337238485826874
119.0,Progressive,4.420716464195459
119.0,Opportunistic,4.547227163477849
119.0,Balanced,4.415393218634991
119.0,Aggressive,3.524029956274347
119.0,Conservative,6.083452013301322
120.0,Opportunistic,4.546519216565005
120.0,Conservative,6.09372910779507
120.0,Progressive,4.419717177220878
120.0,Aggressive,3.5172101638241147
120.0,Balanced,4.414427500224122
121.0,Aggressive,3.5106450569680225
121.0,Opportunistic,4.545686794975913
121.0,Balanced,4.409622200638451
121.0,Progressive,4.414914602716702
121.0,Conservative,6.103273634547375
122.0,Conservative,6.111958033469488
122.0,Aggressive,3.5072236935539416
122.0,Opportunistic,4.542671167566311
122.0,Progressive,4.411391969325216
122.0,Balanced,4.405769030438659
123.0,Aggressive,3.4974816809865583
123.0,Progressive,4.409915777316176
123.0,Conservative,6.123839987673839
123.0,Opportunistic,4.542547877204571
123.0,Balanced,4.403583037526406
124.0,Progressive,4.408507911792535
124.0,Conservative,6.135849531347057
124.0,Opportunistic,4.538564760414148
124.0,Balanced,4.401586250461712
124.0,Aggressive,3.4894437622598753
125.0,Conservative,6.145214244140238
125.0,Opportunistic,4.535147425454535
125.0,Balanced,4.401528754163007
125.0,Progressive,4.406022921697506
125.0,Aggressive,3.479658994197262
126.0,Opportunistic,4.531122311073645
126.0,Balanced,4.396434926479924
126.0,Conservative,6.156186581997076
126.0,Aggressive,3.473114620165134
126.0,Progressive,4.404632331048533
127.0,Aggressive,3.47024280875005
127.0,Opportunistic,4.5268894329317275
127.0,Conservative,6.16527691564292
127.0,Balanced,4.39298295706336
127.0,Progressive,4.4015294148361415
128.0,Conservative,6.175780124032054
128.0,Opportunistic,4.523089624896169
128.0,Aggressive,3.460239782581551
128.0,Balanced,4.391201497433409
128.0,Progressive,4.398461320769246
129.0,Progressive,4.3962814541715485
129.0,Aggressive,3.4541447802002083
129.0,Conservative,6.185155520429937
129.0,Balanced,4.387921315034996
129.0,Opportunistic,4.521734522649787
130.0,Balanced,4.385916732888705
130.0,Progressive,4.394353943736583
130.0,Opportunistic,4.5186827183273275
130.0,Conservative,6.197738163263414
130.0,Aggressive,3.44962397816797
131.0,Balanced,4.381419246267657
131.0,Aggressive,3.4386331871984748
131.0,Progressive,4.391152855344427
131.0,Opportunistic,4.5166549658415995
131.0,Conservative,6.2067823400059785
132.0,Progressive,4.389699172604716
132.0,Conservative,6.217130796150031
132.0,Aggressive,3.433870889447843
132.0,Balanced,4.3781011701152535
132.0,Opportunistic,4.515607010000787
133.0,Aggressive,3.424852495325996
133.0,Balanced,4.375292571640564
133.0,Opportunistic,4.5111083118695605
133.0,Conservative,6.225313886786057
133.0,Progressive,4.3879996549655385
134.0,Progressive,4.3880754870661205
134.0,Balanced,4.371638989052693
134.0,Conservative,6.231904957632801
134.0,Aggressive,3.4170348491977744
134.0,Opportunistic,4.507896125268386
135.0,Aggressive,3.408897140620043
135.0,Progressive,4.387230974543418
135.0,Balanced,4.369614211969451
135.0,Opportunistic,4.50668911933083
135.0,Conservative,6.242787791122273
136.0,Aggressive,3.400644020310222
136.0,Progressive,4.384204070428943
136.0,Balanced,4.3663447055466955
136.0,Opportunistic,4.506183094730426
136.0,Conservative,6.252722209831714
137.0,Aggressive,3.3954809896871576
137.0,Conservative,6.263550566087893
137.0,Balanced,4.365307424289014
137.0,Progressive,4.38550472870483
137.0,Opportunistic,4.502761755181029
138.0,Balanced,4.3642182286218825
138.0,Aggressive,3.3925750043166043
138.0,Progressive,4.384022252552931
138.0,Opportunistic,4.496659672087141
138.0,Conservative,6.273779933970755
139.0,Progressive,4.381676878031412
139.0,Opportunistic,4.494702305097627
139.0,Conservative,6.282098385838628
139.0,Aggressive,3.3835461905574578
139.0,Balanced,4.364302777705923
140.0,Opportunistic,4.489610103110803
140.0,Aggressive,3.3756525648742945
140.0,Progressive,4.382975109803868
140.0,Balanced,4.3614425537218935
140.0,Conservative,6.29277293770016
141.0,Balanced,4.3598768299722295
141.0,Conservative,6.303859405938457
141.0,Aggressive,3.37279634533146
141.0,Opportunistic,4.488201406271069
141.0,Progressive,4.380021886393395
142.0,Progressive,4.376583136428893
142.0,Balanced,4.359507136879061
142.0,Aggressive,3.3671413336495886
142.0,Opportunistic,4.48620685766437
142.0,Conservative,6.313271275591043
143.0,Opportunistic,4.4816134794298215
143.0,Balanced,4.358008147747889
143.0,Progressive,4.376167830765152
143.0,Conservative,6.324098773366413
143.0,Aggressive,3.3576334437402506
144.0,Balanced,4.354586573370465
144.0,Progressive,4.374595057306262
144.0,Conservative,6.335095883151127
144.0,Opportunistic,4.479617541426108
144.0,Aggressive,3.3521274773559218
145.0,Opportunistic,4.475201341315332
145.0,Balanced,4.352251687292025
145.0,Conservative,6.343852650544013
145.0,Progressive,4.369462664553381
145.0,Aggressive,3.346980326983833
146.0,Progressive,4.3644146916651065
146.0,Aggressive,3.3380031231974554
146.0,Balanced,4.3497132801530745
146.0,Opportunistic,4.473021554514657
146.0,Conservative,6.351575835213368
147.0,Aggressive,3.333947537340157
147.0,Balanced,4.3468481026857315
147.0,Opportunistic,4.470806987445949
147.0,Progressive,4.359665449649151
147.0,Conservative,6.3618306350125575
148.0,Conservative,6.370164621640194
148.0,Aggressive,3.3272442284752772
148.0,Opportunistic,4.468931208426987
148.0,Progressive,4.358497148043814
148.0,Balanced,4.341909909702703
149.0,Aggressive,3.320159736005964
149.0,Balanced,4.341511812363819
149.0,Opportunistic,4.46639072889863
149.0,Conservative,6.38122142950005
149.0,Progressive,4.354885129662404
150.0,Balanced,4.339222506811938
150.0,Conservative,6.389692335500487
150.0,Aggressive,3.3147346471189767
150.0,Progressive,4.352593828033355
150.0,Opportunistic,4.463724620950148
151.0,Aggressive,3.3074225418807726
151.0,Opportunistic,4.461418955237155
151.0,Conservative,6.398292065159414
151.0,Balanced,4.337191754943244
151.0,Progressive,4.350825349297981
152.0,Opportunistic,4.4592043439081035
152.0,Progressive,4.34884459841179
152.0,Conservative,6.40958837558647
152.0,Balanced,4.337786979700407
152.0,Aggressive,3.300409862813953
153.0,Opportunistic,4.457770631471382
153.0,Conservative,6.421262486585432
153.0,Progressive,4.346188965139581
153.0,Balanced,4.334445711959478
153.0,Aggressive,3.2931589864128545
154.0,Conservative,6.433150746014003
154.0,Balanced,4.329290307945618
154.0,Progressive,4.342702497733253
154.0,Opportunistic,4.454760610368255
154.0,Aggressive,3.28372764447261
155.0,Progressive,4.339731123528717
155.0,Conservative,6.4427738974448525
155.0,Balanced,4.326007966096216
155.0,Opportunistic,4.451067704338076
155.0,Aggressive,3.2802983382237865
156.0,Opportunistic,4.449163174243665
156.0,Conservative,6.455174243172167
156.0,Progressive,4.3382653784420615
156.0,Balanced,4.324091103863532
156.0,Aggressive,3.274587179047785
157.0,Progressive,4.3352987669557645
157.0,Conservative,6.465990605538923
